kod_chu,DRUH,POSLEDNI_NALEZ
CZ0714133,Castor fiber,2022-05-01
CZ0714133,Cottus gobio,2023-10-21
CZ0714133,Cucujus cinnaberinus,2025-06-01
CZ0714133,Euplagia quadripunctaria,2024-08-18
CZ0714133,Lampetra planeri,2016-09-23
CZ0714133,Lemna trisulca,2013-07-21
CZ0714133,Leucorrhinia pectoralis,2017-06-18
CZ0714133,Lucanus cervus,2025-06-01
CZ0714133,Lutra lutra,2025-10-15
CZ0714133,Lycaena dispar,2018-05-27
CZ0714133,Lynx lynx,2014-11-01
CZ0714133,Myotis bechsteinii,2021-01-18
CZ0714133,Myotis emarginatus,2025-01-19
CZ0714133,Myotis myotis,2025-02-08
CZ0714133,Myotis sp.,2024-02-04
CZ0714133,Phengaris nausithous,2022-08-07
CZ0714133,Rhinolophus hipposideros,2025-04-12
CZ0714133,Salmo trutta,2025-08-06
CZ0714133,Sanguisorba officinalis,2025-10-22
CZ0714133,Succisa pratensis,2015-10-10
CZ0714133,Triturus cristatus,2021-04-01
CZ0714771,Barbastella barbastellus,2015-08-27
CZ0714771,Euplagia quadripunctaria,2021-08-29
CZ0714771,Miniopterus schreibersii,2011-04-21
CZ0714771,Myotis bechsteinii,2012-08-30
CZ0714771,Myotis emarginatus,2007-09-19
CZ0714771,Myotis myotis,2024-03-30
CZ0714771,Rhinolophus hipposideros,2011-08-04
CZ0714772,Barbastella barbastellus,2015-05-08
CZ0714772,Bombina bombina,2006-05-23
CZ0714772,Carabus variolosus,2023-05-19
CZ0714772,Castor fiber,2006-01-01
CZ0714772,Euplagia quadripunctaria,2024-08-11
CZ0714772,Lutra lutra,2025-10-15
CZ0714772,Lycaena dispar,1995-01-01
CZ0714772,Myotis bechsteinii,2024-01-21
CZ0714772,Myotis emarginatus,2022-01-23
CZ0714772,Myotis myotis,2025-04-12
CZ0714772,Myotis sp.,2001-01-24
CZ0714772,Phengaris nausithous,2016-08-18
CZ0714772,Phengaris teleius,2010-08-05
CZ0714772,Rhinolophus hipposideros,2025-04-12
CZ0714772,Salmo trutta,2010-01-01
CZ0715024,Buxbaumia viridis,2024-05-11
CZ0715024,Mannia triandra,2022-05-17
CZ0715025,Buxbaumia viridis,2020-10-11
CZ0715025,Carabus variolosus,2015-11-30
CZ0720013,Colias myrmidone,2005-03-20
CZ0720013,Euplagia quadripunctaria,2005-03-20
CZ0720013,Lycaena dispar,2005-03-20
CZ0720013,Phengaris nausithous,2024-07-21
CZ0720013,Phengaris teleius,2024-07-21
CZ0720013,Pulsatilla grandis,2001-04-20
CZ0720013,Sanguisorba officinalis,2012-06-06
CZ0720016,Bombina variegata,2001-05-15
CZ0720016,Colias myrmidone,1995-01-01
CZ0720016,Eriogaster catax,2008-04-01
CZ0720016,Euplagia quadripunctaria,1995-01-01
CZ0720016,Hipparchia semele,1995-01-01
CZ0720016,Lucanus cervus,2006-04-03
CZ0720016,Lycaena dispar,1995-01-01
CZ0720016,Pulsatilla grandis,2023-03-24
CZ0720016,Sanguisorba officinalis,2013-07-25
CZ0720016,Succisa pratensis,2007-03-11
CZ0720033,Bombina variegata,2025-08-05
CZ0720033,Canis lupus,2025-01-29
CZ0720033,Carabus variolosus,2019-10-09
CZ0720033,Castor fiber,2018-05-22
CZ0720033,Euplagia quadripunctaria,2020-08-28
CZ0720033,Myotis emarginatus,2002-02-24
CZ0720033,Phengaris nausithous,2025-07-22
CZ0720033,Phengaris teleius,2025-07-22
CZ0720033,Rhinolophus hipposideros,2003-02-17
CZ0720033,Sanguisorba officinalis,2024-05-21
CZ0720033,Succisa pratensis,2024-05-21
CZ0720033,Vertigo angustior,2025-12-05
CZ0720058,Sanguisorba officinalis,2016-06-02
CZ0720058,Succisa pratensis,2016-06-02
CZ0720153,Cucujus cinnaberinus,2023-09-26
CZ0720185,Bombina variegata,2014-06-14
CZ0720185,Phengaris nausithous,2010-07-29
CZ0720185,Phengaris teleius,2010-07-29
CZ0720185,Sanguisorba officinalis,2023-05-31
CZ0720190,Bombina variegata,2025-04-29
CZ0720190,Carabus variolosus,2017-09-18
CZ0720190,Cucujus cinnaberinus,2021-05-26
CZ0720190,Rhysodes sulcatus,2021-05-26
CZ0720192,Bombina variegata,2005-04-01
CZ0720192,Carabus variolosus,2018-08-10
CZ0720192,Cucujus cinnaberinus,2021-10-28
CZ0720192,Salmo trutta,2004-01-01
CZ0720192,Sanguisorba officinalis,2014-08-05
CZ0720420,Eriogaster catax,2010-05-02
CZ0720420,Euplagia quadripunctaria,2011-08-07
CZ0720420,Lycaena dispar,2023-09-06
CZ0720420,Phengaris nausithous,2013-08-02
CZ0720420,Phengaris teleius,2015-07-24
CZ0720420,Sanguisorba officinalis,2012-09-20
CZ0720422,Bombina variegata,2016-08-16
CZ0720422,Eriogaster catax,2010-05-02
CZ0720422,Euplagia quadripunctaria,2022-08-09
CZ0720422,Lycaena dispar,2015-09-12
CZ0720422,Phengaris nausithous,2024-07-21
CZ0720422,Phengaris teleius,2024-07-21
CZ0720422,Sanguisorba officinalis,2021-07-17
CZ0720428,Bombina variegata,2025-05-22
CZ0720428,Canis lupus,2023-12-09
CZ0720428,Carabus variolosus,2005-06-01
CZ0720428,Euplagia quadripunctaria,2023-08-11
CZ0720428,Lutra lutra,2007-01-01
CZ0720428,Lycaena dispar,2013-09-03
CZ0720428,Myotis emarginatus,2011-06-21
CZ0720428,Myotis myotis,2012-06-21
CZ0720428,Phengaris nausithous,2021-08-02
CZ0720428,Phengaris teleius,2023-08-11
CZ0720428,Salmo trutta,2000-08-11
CZ0720428,Sanguisorba officinalis,2023-09-13
CZ0720428,Succisa pratensis,2005-07-14
CZ0720435,Barbastella barbastellus,2021-10-03
CZ0720435,Bombina variegata,2024-07-14
CZ0720435,Cucujus cinnaberinus,2023-05-07
CZ0720435,Euplagia quadripunctaria,2023-07-16
CZ0720435,Lycaena dispar,2022-08-08
CZ0720435,Myotis alcathoe/emarginatus,2021-07-22
CZ0720435,Myotis bechsteinii,2021-08-07
CZ0720435,Myotis myotis,2021-07-22
CZ0720435,Myotis sp.,2021-08-07
CZ0720435,Phengaris nausithous,2021-08-13
CZ0720435,Phengaris teleius,2022-07-05
CZ0720435,Rumex sp.,2003-06-18
CZ0720435,Sanguisorba officinalis,2014-06-29
CZ0720435,Succisa pratensis,2002-08-07
CZ0720437,Bombina variegata,2022-08-10
CZ0720437,Euplagia quadripunctaria,2022-08-09
CZ0720437,Lutra lutra,2016-10-09
CZ0720437,Lycaena dispar,2023-08-15
CZ0720437,Phengaris nausithous,2021-07-22
CZ0720437,Phengaris teleius,2015-07-24
CZ0720437,Rosalia alpina,2021-07-22
CZ0720437,Salmo trutta,2004-07-13
CZ0720437,Sanguisorba officinalis,2024-07-25
CZ0720437,Succisa pratensis,2005-08-19
CZ0720441,Bombina variegata,2023-06-15
CZ0720441,Carabus variolosus,2019-05-02
CZ0720441,Cottus gobio,2004-01-01
CZ0720441,Euplagia quadripunctaria,2009-08-15
CZ0720441,Hipparchia semele,1995-01-01
CZ0720441,Lycaena dispar,2022-07-05
CZ0720441,Phengaris nausithous,2022-08-08
CZ0720441,Phengaris teleius,2022-08-08
CZ0720441,Rosalia alpina,2024-07-02
CZ0720441,Salmo trutta,2004-08-16
CZ0720441,Sanguisorba officinalis,2019-07-31
CZ0720441,Succisa pratensis,2005-09-11
CZ0720441,Tephroseris longifolia subsp. moravica,2014-06-29
CZ0720441,Vertigo angustior,2005-07-01
CZ0720454,Bombina bombina,2023-06-15
CZ0720454,Bombina variegata,2021-05-26
CZ0720454,Euplagia quadripunctaria,2021-08-13
CZ0720454,Hipparchia semele,1995-01-01
CZ0720454,Lissotriton montandoni,2019-06-13
CZ0720454,Lycaena dispar,2005-09-04
CZ0720454,Phengaris teleius,2007-08-02
CZ0720454,Sanguisorba officinalis,2019-05-08
CZ0720454,Succisa pratensis,2014-06-18
CZ0722198,Hipparchia semele,1995-01-01
CZ0722198,Sanguisorba officinalis,2021-06-16
CZ0722198,Tephroseris longifolia subsp. moravica,2022-07-15
CZ0722199,Bombina variegata,2019-06-12
CZ0722199,Euplagia quadripunctaria,2011-08-03
CZ0722199,Lycaena dispar,2013-08-20
CZ0722199,Phengaris nausithous,2013-08-20
CZ0722199,Phengaris teleius,2013-08-20
CZ0722199,Sanguisorba officinalis,2019-06-28
CZ0722199,Succisa pratensis,2010-09-23
CZ0722199,Tephroseris longifolia subsp. moravica,2022-07-01
CZ0722201,Echium maculatum,2025-06-25
CZ0722201,Eriogaster catax,2005-03-20
CZ0722201,Euplagia quadripunctaria,2005-03-20
CZ0722201,Lycaena dispar,2005-03-20
CZ0722201,Pulsatilla grandis,2025-04-02
CZ0723007,Abramis brama,2004-01-01
CZ0723007,Blicca bjoerkna,2011-05-26
CZ0723007,Bombina bombina,2001-03-11
CZ0723007,Castor fiber,2010-01-01
CZ0723007,Eriogaster catax,2008-04-01
CZ0723007,Leuciscus aspius,2004-01-01
CZ0723007,Rhodeus amarus,2022-09-24
CZ0723007,Scardinius erythrophthalmus,2004-01-01
CZ0723012,Blicca bjoerkna,2011-05-26
CZ0723012,Bombina bombina,2001-03-11
CZ0723012,Castor fiber,2001-03-11
CZ0723012,Rhodeus amarus,2023-08-22
CZ0723020,Eriogaster catax,2021-05-01
CZ0723020,Lycaena dispar,2023-05-01
CZ0723024,Eriogaster catax,2025-04-25
CZ0723024,Hipparchia semele,1995-01-01
CZ0723024,Lycaena dispar,2021-08-03
CZ0723024,Rumex sp.,2022-05-01
CZ0723401,Vertigo angustior,2024-09-07
CZ0723403,Bombina variegata,2024-04-11
CZ0723403,Euplagia quadripunctaria,2018-08-03
CZ0723403,Lycaena dispar,2018-07-21
CZ0723403,Phengaris nausithous,2025-07-23
CZ0723403,Phengaris teleius,2025-07-23
CZ0723403,Sanguisorba officinalis,2015-09-19
CZ0723403,Succisa pratensis,2005-01-01
CZ0723406,Bombina variegata,2015-06-11
CZ0723406,Lissotriton montandoni,2015-07-31
CZ0723406,Triturus cristatus,2026-03-11
CZ0723409,Bombina bombina,2025-06-13
CZ0723409,Bombina variegata,2023-06-01
CZ0723409,Echium maculatum,2012-06-03
CZ0723409,Euplagia quadripunctaria,2021-08-22
CZ0723409,Lucanus cervus,2008-04-03
CZ0723409,Lycaena dispar,2018-08-11
CZ0723409,Scardinius erythrophthalmus,2011-12-01
CZ0723409,Triturus cristatus,2024-07-29
CZ0723410,Bombina bombina,2025-04-14
CZ0723410,Leucorrhinia pectoralis,2002-05-18
CZ0723410,Lycaena dispar,2002-05-18
CZ0723410,Triturus cristatus,2025-07-11
CZ0723412,Abramis brama,2015-10-01
CZ0723412,Bombina variegata,2025-05-08
CZ0723412,Eriogaster catax,2008-04-01
CZ0723412,Euplagia quadripunctaria,2008-08-13
CZ0723412,Hipparchia semele,1995-01-01
CZ0723412,Myotis myotis,2015-05-08
CZ0723412,Phengaris nausithous,2018-07-19
CZ0723412,Scardinius erythrophthalmus,2016-05-12
CZ0723412,Triturus cristatus,2025-05-08
CZ0723413,Bombina bombina,2025-05-13
CZ0723413,Bombina variegata,2020-06-15
CZ0723413,Castor fiber,2024-03-06
CZ0723413,Eriogaster catax,2010-05-02
CZ0723413,Triturus cristatus,2015-07-31
CZ0723414,Eriogaster catax,2010-05-02
CZ0723414,Lycaena dispar,2008-01-01
CZ0723415,Eriogaster catax,2010-05-02
CZ0723416,Bombina bombina,2015-06-20
CZ0723416,Bombina variegata,2025-05-08
CZ0723416,Castor fiber,2025-03-27
CZ0723416,Cucujus cinnaberinus,2024-09-13
CZ0723416,Eriogaster catax,2012-04-14
CZ0723416,Euplagia quadripunctaria,2015-08-20
CZ0723416,Hipparchia semele,1995-01-01
CZ0723416,Lucanus cervus,2015-05-29
CZ0723416,Lycaena dispar,2021-09-10
CZ0723416,Myotis myotis,2015-05-07
CZ0723416,Rhodeus amarus,2025-05-06
CZ0723416,Triturus cristatus,2025-04-25
CZ0723417,Phengaris nausithous,2020-08-10
CZ0723417,Phengaris teleius,2009-07-26
CZ0723417,Vertigo angustior,2025-09-05
CZ0723421,Eriogaster catax,2015-05-07
CZ0723421,Euplagia quadripunctaria,2008-01-01
CZ0723421,Lycaena dispar,2021-07-25
CZ0723421,Phengaris nausithous,2024-07-21
CZ0723421,Phengaris teleius,2024-07-21
CZ0723421,Triturus cristatus,2010-04-08
CZ0723423,Bombina bombina,2025-06-13
CZ0723423,Castor fiber,2023-02-23
CZ0723423,Leucorrhinia pectoralis,2002-06-16
CZ0723423,Misgurnus fossilis,2020-05-16
CZ0723423,Scardinius erythrophthalmus,1975-01-01
CZ0723423,Triturus cristatus,2025-05-24
CZ0723424,Ameiurus nebulosus,2000-03-05
CZ0723424,Bombina bombina,2025-06-13
CZ0723424,Castor fiber,2015-04-06
CZ0723424,Cucujus cinnaberinus,2024-09-05
CZ0723424,Lucanus cervus,2008-04-03
CZ0723424,Sanguisorba officinalis,2025-08-19
CZ0723424,Scardinius erythrophthalmus,2000-03-05
CZ0723424,Triturus cristatus,2015-05-16
CZ0723425,Castor fiber,2012-01-01
CZ0723425,Cucujus cinnaberinus,2022-06-14
CZ0723425,Eriogaster catax,2025-04-16
CZ0723425,Euplagia quadripunctaria,2008-01-01
CZ0723425,Hipparchia semele,1995-01-01
CZ0723425,Lucanus cervus,2007-04-14
CZ0723425,Lycaena dispar,2021-05-26
CZ0723426,Bombina bombina,2025-06-13
CZ0723426,Lycaena dispar,2007-04-01
CZ0723426,Misgurnus fossilis,2019-04-20
CZ0723426,Rhodeus amarus,2019-04-20
CZ0723426,Triturus cristatus,2015-06-12
CZ0723430,Bombina bombina,2015-07-05
CZ0723430,Bombina variegata,2025-07-22
CZ0723430,Eriogaster catax,2017-04-23
CZ0723430,Lycaena dispar,2008-01-01
CZ0723430,Phengaris nausithous,2018-07-28
CZ0723430,Phengaris teleius,2009-07-19
CZ0723430,Sanguisorba officinalis,2022-09-10
CZ0723434,Abramis brama,2025-08-11
CZ0723434,Bombina variegata,2022-05-13
CZ0723434,Castor fiber,2023-03-23
CZ0723434,Cottus gobio,2025-08-11
CZ0723434,Hipparchia semele,1995-01-01
CZ0723434,Lutra lutra,2016-10-09
CZ0723434,Rhodeus amarus,2025-08-11
CZ0723434,Sabanejewia balcanica,2025-08-11
CZ0723434,Salmo trutta,2025-08-11
CZ0723434,Sanguisorba officinalis,2009-06-17
CZ0723750,Myotis myotis,2015-07-01
CZ0723751,Myotis myotis,2025-07-22
CZ0723752,Myotis myotis,2005-06-21
CZ0723753,Myotis myotis,2025-07-22
CZ0723753,Rhinolophus hipposideros,2025-07-22
CZ0723754,Rhinolophus hipposideros,2015-07-01
CZ0723755,Myotis myotis,2024-07-11
CZ0723756,Myotis myotis,2025-07-10
CZ0723757,Myotis emarginatus,2025-07-10
CZ0723758,Myotis emarginatus,2022-08-01
CZ0723758,Myotis myotis,2025-06-23
CZ0723759,Myotis emarginatus,2012-01-26
CZ0723759,Myotis myotis,2012-01-26
CZ0723759,Rhinolophus hipposideros,2012-01-26
CZ0723813,Euplagia quadripunctaria,2020-08-08
CZ0723813,Phengaris nausithous,2020-08-08
CZ0723813,Phengaris teleius,2020-08-08
CZ0723813,Succisa pratensis,2015-07-28
CZ0723813,Vertigo angustior,2024-09-07
CZ0724087,Bombina variegata,2017-07-13
CZ0724087,Chamaecytisus sp.,2022-05-09
CZ0724087,Colias myrmidone,1995-01-01
CZ0724087,Eriogaster catax,2024-10-11
CZ0724087,Euplagia quadripunctaria,2025-08-13
CZ0724087,Hipparchia semele,1995-01-01
CZ0724087,Lucanus cervus,2007-04-24
CZ0724087,Lycaena dispar,2025-08-13
CZ0724087,Osmoderma barnabita,2024-07-26
CZ0724087,Phengaris nausithous,2008-01-01
CZ0724087,Phengaris teleius,2008-01-01
CZ0724089,Aconitum firmum subsp. moravicum,2025-11-21
CZ0724089,Ameiurus melas,2024-10-14
CZ0724089,Ameiurus nebulosus,2024-10-14
CZ0724089,Barbastella barbastellus,2026-01-23
CZ0724089,Bombina bombina,2022-05-25
CZ0724089,Bombina variegata,2025-10-09
CZ0724089,Buxbaumia viridis,2024-10-18
CZ0724089,Canis lupus,2026-03-12
CZ0724089,Carabus variolosus,2025-11-01
CZ0724089,Castor fiber,2026-03-03
CZ0724089,Cottus gobio,2025-07-03
CZ0724089,Cucujus cinnaberinus,2025-07-15
CZ0724089,Cypripedium calceolus,2024-07-03
CZ0724089,Dicranum viride,2020-10-26
CZ0724089,Euplagia quadripunctaria,2025-08-27
CZ0724089,Hamatocaulis vernicosus,2024-06-20
CZ0724089,Lampetra planeri,2004-01-01
CZ0724089,Lemna trisulca,2021-06-26
CZ0724089,Leucorrhinia pectoralis,2021-07-15
CZ0724089,Lissotriton montandoni,2025-07-21
CZ0724089,Lutra lutra,2026-03-06
CZ0724089,Lycaena dispar,2025-09-07
CZ0724089,Lynx lynx,2026-02-26
CZ0724089,Myotis alcathoe/emarginatus,2021-06-18
CZ0724089,Myotis bechsteinii,2025-09-20
CZ0724089,Myotis emarginatus,2025-09-20
CZ0724089,Myotis myotis,2026-01-23
CZ0724089,Myotis sp.,2023-08-21
CZ0724089,Ophiogomphus cecilia,2022-07-20
CZ0724089,Phengaris nausithous,2025-08-19
CZ0724089,Phengaris teleius,2025-08-18
CZ0724089,Rhinolophus hipposideros,2025-09-20
CZ0724089,Rhysodes sulcatus,2019-06-07
CZ0724089,Rosalia alpina,2003-01-01
CZ0724089,Rumex sp.,2019-10-08
CZ0724089,Salmo trutta,2025-04-14
CZ0724089,Sanguisorba officinalis,2025-11-03
CZ0724089,Scardinius erythrophthalmus,2025-06-26
CZ0724089,Succisa pratensis,2025-09-11
CZ0724089,Triturus cristatus,2025-07-31
CZ0724089,Unio crassus,2025-05-21
CZ0724089,Ursus arctos,2025-09-30
CZ0724089,Vertigo angustior,2014-08-26
CZ0724090,Barbastella barbastellus,2021-09-06
CZ0724090,Bombina bombina,2023-06-08
CZ0724090,Bombina variegata,2025-07-17
CZ0724090,Canis lupus,2025-08-29
CZ0724090,Carabus variolosus,2025-06-07
CZ0724090,Castor fiber,2025-12-07
CZ0724090,Chamaecytisus sp.,2017-09-07
CZ0724090,Colias myrmidone,2010-08-01
CZ0724090,Cottus gobio,2015-07-18
CZ0724090,Cucujus cinnaberinus,2023-05-27
CZ0724090,Cypripedium calceolus,2023-06-12
CZ0724090,Eriogaster catax,2025-04-24
CZ0724090,Euphydryas maturna,2018-05-26
CZ0724090,Euplagia quadripunctaria,2025-08-24
CZ0724090,Klasea lycopifolia,2025-04-23
CZ0724090,Liparis loeselii,2024-06-18
CZ0724090,Lucanus cervus,2024-07-15
CZ0724090,Lutra lutra,2026-02-22
CZ0724090,Lycaena dispar,2025-08-26
CZ0724090,Lynx lynx,2015-06-30
CZ0724090,Mustela eversmanii,2001-05-01
CZ0724090,Myotis alcathoe/emarginatus,2023-09-05
CZ0724090,Myotis bechsteinii,2021-09-06
CZ0724090,Myotis blythii,2019-05-26
CZ0724090,Myotis emarginatus,2023-05-13
CZ0724090,Myotis myotis,2023-05-13
CZ0724090,Myotis sp.,2021-08-21
CZ0724090,Phengaris nausithous,2025-08-09
CZ0724090,Phengaris teleius,2025-08-09
CZ0724090,Pulsatilla grandis,2025-04-02
CZ0724090,Rosalia alpina,2025-07-18
CZ0724090,Rumex sp.,2004-06-19
CZ0724090,Salmo trutta,2021-10-13
CZ0724090,Sanguisorba officinalis,2025-08-06
CZ0724090,Scardinius erythrophthalmus,2019-06-04
CZ0724090,Succisa pratensis,2025-07-15
CZ0724090,Ursus arctos,2024-09-20
CZ0724090,Vertigo angustior,2025-09-05
CZ0724090,Vertigo moulinsiana,2025-07-29
CZ0724091,Barbastella barbastellus,2021-01-16
CZ0724091,Bombina bombina,2025-06-17
CZ0724091,Bombina variegata,2025-08-13
CZ0724091,Carabus variolosus,2006-05-20
CZ0724091,Castor fiber,2025-04-09
CZ0724091,Cordulegaster heros,2025-06-22
CZ0724091,Cucujus cinnaberinus,2022-02-14
CZ0724091,Dicranum viride,2020-10-27
CZ0724091,Euplagia quadripunctaria,2025-08-16
CZ0724091,Hipparchia semele,2003-01-01
CZ0724091,Lucanus cervus,2024-07-20
CZ0724091,Lutra lutra,2024-02-16
CZ0724091,Lycaena dispar,2024-08-17
CZ0724091,Myotis emarginatus,2011-12-21
CZ0724091,Myotis myotis,2012-06-21
CZ0724091,Ophiogomphus cecilia,2021-07-04
CZ0724091,Phengaris nausithous,2023-08-16
CZ0724091,Phengaris teleius,2019-07-20
CZ0724091,Rhinolophus hipposideros,2012-06-21
CZ0724091,Rosalia alpina,2025-07-19
CZ0724091,Rumex sp.,2023-09-04
CZ0724091,Salmo trutta,2020-10-20
CZ0724091,Sanguisorba officinalis,2024-08-16
CZ0724091,Spermophilus citellus,2002-01-01
CZ0724091,Succisa pratensis,2019-06-06
CZ0724091,Triturus cristatus,2013-08-07
CZ0724091,Vertigo angustior,2024-09-06
CZ0724107,Abramis brama,2020-09-23
CZ0724107,Ameiurus nebulosus,2004-01-01
CZ0724107,Blicca bjoerkna,2011-05-26
CZ0724107,Bombina bombina,2025-06-17
CZ0724107,Bombina variegata,2011-03-01
CZ0724107,Castor fiber,2012-01-01
CZ0724107,Cucujus cinnaberinus,2020-05-01
CZ0724107,Eriogaster catax,2008-04-01
CZ0724107,Euplagia quadripunctaria,2011-08-01
CZ0724107,Leuciscus aspius,2020-09-23
CZ0724107,Lucanus cervus,2021-06-18
CZ0724107,Lutra lutra,2011-10-22
CZ0724107,Lycaena dispar,2007-07-19
CZ0724107,Myotis myotis,2012-06-21
CZ0724107,Ophiogomphus cecilia,2020-06-25
CZ0724107,Phengaris nausithous,2006-07-25
CZ0724107,Phengaris teleius,2006-07-25
CZ0724107,Rhodeus amarus,2023-08-22
CZ0724107,Romanogobio vladykovi,2006-09-05
CZ0724107,Salmo trutta,2010-09-21
CZ0724107,Sanguisorba officinalis,2019-10-04
CZ0724107,Scardinius erythrophthalmus,2018-09-12
CZ0724120,Abramis brama,2011-05-27
CZ0724120,Blicca bjoerkna,2011-05-27
CZ0724120,Bombina bombina,2023-04-30
CZ0724120,Bombina variegata,2002-09-01
CZ0724120,Castor fiber,2025-05-17
CZ0724120,Cucujus cinnaberinus,2022-06-15
CZ0724120,Eriogaster catax,2008-04-01
CZ0724120,Hipparchia semele,1995-01-01
CZ0724120,Leuciscus aspius,2001-03-11
CZ0724120,Lucanus cervus,2019-06-19
CZ0724120,Lycaena dispar,2023-08-02
CZ0724120,Ophiogomphus cecilia,2001-03-11
CZ0724120,Osmoderma barnabita,2022-06-15
CZ0724120,Phengaris nausithous,2009-07-23
CZ0724120,Rhodeus amarus,2023-04-30
CZ0724120,Sanguisorba officinalis,2019-07-17
CZ0724120,Scardinius erythrophthalmus,2023-04-30
CZ0724120,Triturus cristatus,2011-03-01
CZ0724121,Bombina variegata,2018-05-28
CZ0724121,Canis lupus,2025-01-29
CZ0724121,Castor fiber,2011-10-01
CZ0724121,Cucujus cinnaberinus,2020-12-14
CZ0724121,Euplagia quadripunctaria,2016-08-05
CZ0724121,Lycaena dispar,2019-08-01
CZ0724121,Myotis emarginatus,2004-07-19
CZ0724121,Phengaris nausithous,2019-08-01
CZ0724121,Phengaris teleius,2019-08-01
CZ0724121,Sanguisorba officinalis,2024-03-31
CZ0724121,Succisa pratensis,2013-06-01
CZ0724121,Triturus cristatus,2005-05-23
CZ0724121,Vertigo angustior,2016-10-10
CZ0724121,Vertigo moulinsiana,2024-09-07
CZ0724429,Barbastella barbastellus,2011-12-21
CZ0724429,Bombina variegata,2025-08-12
CZ0724429,Buxbaumia viridis,2015-10-29
CZ0724429,Canis lupus,2026-01-07
CZ0724429,Carabus variolosus,2025-10-29
CZ0724429,Cucujus cinnaberinus,2025-07-15
CZ0724429,Dicranum viride,2020-10-27
CZ0724429,Euplagia quadripunctaria,2025-08-12
CZ0724429,Lemna trisulca,2020-06-04
CZ0724429,Leucorrhinia pectoralis,2022-06-23
CZ0724429,Lissotriton montandoni,2025-04-18
CZ0724429,Lutra lutra,2006-10-31
CZ0724429,Lycaena dispar,2025-06-17
CZ0724429,Myotis bechsteinii,2021-08-18
CZ0724429,Myotis emarginatus,2021-08-18
CZ0724429,Myotis myotis,2012-06-21
CZ0724429,Rhinolophus hipposideros,2021-08-18
CZ0724429,Rhysodes sulcatus,2020-06-03
CZ0724429,Sanguisorba officinalis,2023-05-26
CZ0724429,Triturus cristatus,2015-06-11
CZ0724430,Barbastella barbastellus,2021-09-05
CZ0724430,Bombina variegata,2025-08-14
CZ0724430,Canis lupus,2025-03-09
CZ0724430,Carabus variolosus,2022-07-12
CZ0724430,Cottus gobio,2005-10-12
CZ0724430,Cucujus cinnaberinus,2025-04-22
CZ0724430,Euplagia quadripunctaria,2025-08-05
CZ0724430,Lucanus cervus,2025-06-25
CZ0724430,Lutra lutra,2004-10-01
CZ0724430,Lycaena dispar,2023-08-26
CZ0724430,Lynx lynx,2019-10-23
CZ0724430,Myotis alcathoe/emarginatus,2023-04-21
CZ0724430,Myotis bechsteinii,2023-08-31
CZ0724430,Myotis blythii,2012-06-21
CZ0724430,Myotis myotis,2023-08-31
CZ0724430,Myotis sp.,2021-09-05
CZ0724430,Phengaris nausithous,2024-06-25
CZ0724430,Phengaris teleius,2022-08-07
CZ0724430,Rhinolophus hipposideros,2012-07-11
CZ0724430,Rhysodes sulcatus,2020-06-23
CZ0724430,Rosalia alpina,2025-07-24
CZ0724430,Sabanejewia balcanica,2005-10-12
CZ0724430,Salmo trutta,2005-10-12
CZ0724430,Sanguisorba officinalis,2024-06-18
CZ0724430,Succisa pratensis,2007-09-30
CZ0724430,Tephroseris longifolia subsp. moravica,2023-07-04
CZ0724430,Ursus arctos,2025-08-19
CZ0724430,Vertigo angustior,2012-11-12
CZ0810001,Euplagia quadripunctaria,2019-08-17
CZ0810001,Leucorrhinia pectoralis,2016-06-07
CZ0810001,Lycaena dispar,2016-08-07
CZ0810001,Myotis bechsteinii,2013-08-15
CZ0810001,Sanguisorba officinalis,2016-04-13
CZ0810004,Barbastella barbastellus,2013-05-28
CZ0810004,Bombina variegata,2025-06-11
CZ0810004,Canis lupus,2001-01-01
CZ0810004,Castor fiber,2025-01-26
CZ0810004,Cottus gobio,2017-09-27
CZ0810004,Cucujus cinnaberinus,2024-06-11
CZ0810004,Euplagia quadripunctaria,2025-08-10
CZ0810004,Lampetra planeri,2017-10-02
CZ0810004,Lutra lutra,2026-01-16
CZ0810004,Myotis bechsteinii,2013-05-28
CZ0810004,Myotis emarginatus,2013-05-28
CZ0810004,Ophiogomphus cecilia,2000-08-01
CZ0810004,Phengaris nausithous,2024-08-09
CZ0810004,Rhinolophus hipposideros,2013-05-28
CZ0810004,Rumex sp.,2021-08-22
