ID_ND_NALEZ,IDX_ND_AKCE,DRUH,CESKE_JME,AUTOR,DATUM_OD,DATUM_DO,IDX_ND_LOK,LOKALITA,KOD_LOKALITY,ZDROJ,POCET,ODHAD,POCITANO,REL_POC,POKRYVN,POZNAMKA,POZN_LOK,POZN_BIO,POZN_TAX,PROJEKT,DAT_SADA,GARANCE,POZN_GAR,VALIDACE,POZN_VAL,VYHLASKA,EVD,REDLIST,STRUKT_POZN,X,Y,PRESNOST,SKUPINA,EVL,PROC_EVL,NEGATIVNI,IDX_ND_LOKALIZACE,MAX_PROC,POLE,DATUM,DEN,MESIC,ROK,kod_chu,nazev_chu,KOD_LOKAL,CILMON,POCITANO_CLEAN,POP_PRESENCE_N,POP_PRESENCE,POP_POCET,POP_RELPOC,POP_POCETSUM_PART,POP_POCETSUM,POP_PLOCHA,POP_REPRO,POP_REPRONUM,POP_POCETNOSTNAL,POP_PASTIPOCET,POP_PLOCHALOV,POP_ABUNDANCENAL,POP_CILJEDNOTKA,POP_KOEFICIENT,vliv1,vliv2,VLV_VLIVY,VLV_VLIVY_NUM,STA_SECCAS,STA_SECMET,STA_PRITOMNOSTROSTLIN,STA_JASANOKOLI,STA_MIKRPROSTLINA,STA_VHSTROMN,STA_VHSTROMK,STA_PERSPEKTIVA,STA_MRTDREVO,STA_TEKVODA,STA_POKRYVNOSTDREVIN,STA_ZAZEMNENI,STA_SKLADREVO,STA_LITVEGET,STA_SIRKALIT,STA_ZASTIN,STA_MAN,STA_LIKVIDACE,STA_STAVVODARYBNIK,STA_STAVVODALITORAL,STA_STAVVODATUNE,STA_STAVVODA,STA_STAVVODAKAT,STA_VYSYCHANI,STA_VODAMANIPULACE,STA_ZTRATABIO,STA_KACHNAPRITOMNOST,STA_RYBY,STA_ZOOPLANKTON,STA_POKRVEGETACE,STA_PRUHLEDNOSTVODA,STA_PRUHLEDNOSTVODAT,STA_UHYNOBOJZIVELNIK,STA_ZASTINENIHLADINA,STA_ZASTINENILITORAL,POP_DELKYJEDINCI,STA_MIGBARPOCET,STA_MIGBARVYS,POP_SCALP,POP_POBYT,POP_PRESENCE_ZIMNI,POP_PRESENCE_LETNI,POP_POCETMIKROLOK,POP_TRENDBRY,POP_ZMENABRY1,POP_ZMENABRY2,POP_PLOCHAPOP,STA_DREVOBRY,STA_STRUKTVEKBRY,STA_STRUKTDRUBRY,POP_POCETLODYH,POP_POCETVITAL,STA_MANPOTREBAVLIV,STA_MANPOTREBA,STA_MANVLIV,STA_POKRYVNOSTINVAZNI,STA_POKRYVNOSTEXPANZNI,STA_POKRSTAR,STA_POKRDREV,STA_POKRDREVNIZ,STA_POKRYVNOSTE2E3,STA_POKRYVNOSTE1,STA_POKRYVNOSTE0,STA_POKRYVNOSTVOLNAPUDA,STA_ZAPOJENICELK,STA_ZAPOJENIKAT,STA_STUPENZACH,STA_HYDRPOMERY,STA_VLHPOM,STA_ZASTINENICELK,SP_POSKOZENI_ROSTLIN,POSKOZENI_ROSTLIN,POSKOZENI_ROSTLIN_KAT,POP_POCETKONCPAST,POP_POCETMIN.x,POP_POCETMAX.x,POP_POCETPRUM,POP_POCETLODYHSUM,POP_POCETPLOD,POP_VITAL,POP_POCETFIN,POP_POSKPOC,POCET_POSKOZENYCH,POCET_POSKOZENYCHSUM,PROCENTO_POSKOZENYCH,POSKOZENI_KAT,POSKOZENI_LODYHKAT,POP_POSKPERC,STA_ZAPOJENIDRN,POP_DELKYJEDINCINUM,POP_DELKYJEDINCIKAT,LIMIT,JEDNOTKA,CELKOVE,POP_POCETSUMLOKAL,POP_POCETMIN.y,POP_POCETMAX.y,POP_POCETNOST,POP_POCETNOSTMAX.x,POP_REPROMAX,STA_VYSYCHMAX,STA_STAVVODAKAT1,STA_STAVVODAKAT2,POP_VITALITA_N_CATS,POP_VITALITA,POP_ABUNDANCE,POP_POCETZIM,POP_POCETZIM1,POP_POCETZIM2,POP_POCETZIM3,POP_POCETZIMREF,POP_VITALZIM,POP_POCETLETS1,POP_POCETLETS2,POP_POCETLET,POP_POCETLET1,POP_POCETLET2,POP_POCETLET3,POP_POCETLETREF,POP_VITALLET,POP_REPROCHI,POP_POCETMAXREF,POP_TREND1,POP_TREND2,POP_TREND,POP_TRENDLM,POP_ABUNDANCEMEAN,POP_POCETNOSTMAX.y,POP_REPROPERIOD3,STA_VYSYCHANIPERIOD3,POP_ABUNDANCEREF,POP_DYN,POP_POCETSTRED,POP_POCETNMIN,POP_POCETNMAX
57872965,12830182,Rhinolophus hipposideros,vrápenec malý,"David Horal, František Horal",10.03.2024,10.03.2024,9674439,Srnčí jeskyně,NA,HORAL D. (2024) Terénní zápisky - náhodná pozorování.,6,0,jedinci,NA,NA,NA,NA,NA,NA,Mobilní sběr dat,ND - Databáze BioLog,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-586712,-1142355,50,Letouni,CZ0624130: Moravský kras,100,0,9674439,100,6666a,2024-03-10,10,3,2024,CZ0624130,Moravský kras,Srnčí jeskyně,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,NA,NA,0,NA,NA,-Inf,0,0,NA,NA,NA,NA,NA
54813306,12249118,Rhinolophus hipposideros,vrápenec malý,Maláč Martin,25.02.2023,25.02.2023,8992094,štola č. 1,NA,KRÁSA A. (2023) Terénní zápisky - náhodná pozorování.,16,0,jedinci,NA,NA,NA,NA,NA,NA,Mobilní sběr dat,ND - Databáze BioLog,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-590596,-1149283,50,Letouni,CZ0624130: Moravský kras,100,0,8992094,100,6666c,2023-02-25,25,2,2023,CZ0624130,Moravský kras,štola č. 1,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,NA,NA,0,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
58518514,12956919,Rhinolophus hipposideros,vrápenec malý,Kovařík Miroslav,07.02.2023,07.02.2023,5063522,Balcarka,4,Česká společnost pro ochranu netopýrů (2023) Monitoring letounů. Data z letních kolonií a zimovišť.,355,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,ČESON: Data z letních kolonií a zimovišť,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-585145,-1141842,50,Letouni,CZ0624130: Moravský kras,100,0,5063522,100,6666b,2023-02-07,7,2,2023,CZ0624130,Moravský kras,Balcarka,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
57790952,12817568,Rhinolophus hipposideros,vrápenec malý,"Kovařík Miroslav, Zukal Jan, Zukalová Kateřina, Krása Antonín, Špačková Lenka, Minařík Luboš, Mezera Radovan, Krása Antonín",29.01.2024,29.01.2024,9649628,Sloupsko-šošůvské jeskyně - Černá propast,NA,KRÁSA A. (2024) Terénní zápisky - náhodná pozorování.,5,0,jedinci,NA,NA,NA,NA,NA,NA,Mobilní sběr dat,ND - Databáze BioLog,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-586136,-1138077,50,Letouni,CZ0624130: Moravský kras,100,0,9649628,100,6566c,2024-01-29,29,1,2024,CZ0624130,Moravský kras,Sloupsko-šošůvské jeskyně - Černá propast,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
55954124,12494650,Rhinolophus hipposideros,vrápenec malý,Šafář Jiří,23.01.2022,23.01.2022,8329140,Velká Střelná - štola 24,NA,Česká společnost pro ochranu netopýrů (2022) Monitoring letounů. Data z letních kolonií a zimovišť.,21,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,ČESON: Data z letních kolonií a zimovišť,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-532748,-1114678,50,Letouni,CZ0714133: Libavá,100,0,8329140,100,6370b,2022-01-23,23,1,2022,CZ0714133,Libavá,Velká Střelná - štola 24,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
60628288,13445939,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav#Sedláček Daniel#Čapek Jan#Kolek Richard#Sedláček Jindřich#Heřman Petr#Staňková Markéta#Vejrová Helena#Šťastná Hana,20.01.2025,20.01.2025,998655,Sedmisálová jeskyně,NA,"Veselý Jaroslav, Sedláček Daniel (2025) Výsledky zimního sčítání netopýrů v CHKO Český kras a okolí.",7,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,Nálezová data ochrany přírody,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-767112,-1055059,50,Letouni,CZ0214017: Karlštejn - Koda,100,0,998655,100,6050d,2025-01-20,20,1,2025,CZ0214017,Karlštejn - Koda,Sedmisálová jeskyně,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
59913478,13122071,Rhinolophus hipposideros,vrápenec malý,Horáček Daniel#Jóža Miroslav,12.08.2024,12.08.2024,1337122,Jeskyně pod Kalichem,NA,Daniel Horáček (2024) Biodiverzita ČSOP - Netting na Liberecku 2024.,3,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,ND - Český svaz ochránců přírody,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-680253,-990406,500,Letouni,CZ0510191: Průlom Jizery u Rakous,100,0,1337122,100,5357c,2024-08-12,12,8,2024,CZ0510191,Průlom Jizery u Rakous,Jeskyně pod Kalichem,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
51855867,11664654,Rhinolophus hipposideros,vrápenec malý,Zobač Petr,02.06.2021,02.06.2021,9561127,EVL Branná - hrad,CZ0713722,ZOBAČ P. (2021) Průzkumy v rámci interního monitoringu AOPK.,44,0,samice,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,Nálezová data ochrany přírody,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-558048,-1058106,100,Letouni,CZ0713722: Branná - hrad,100,0,9561127,100,5868a,2021-06-02,2,6,2021,CZ0713722,Branná - hrad,EVL Branná - hrad,0,samice,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,NA,NA,0,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
63325332,14118794,Rhinolophus hipposideros,vrápenec malý,Wagner Josef,11.11.2023,11.11.2023,5062014,jeskyně Velryba,196,Česká společnost pro ochranu netopýrů (2025) Monitoring letounů. Data z letních kolonií a zimovišť - část 1.,355,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,ČESON: Data z letních kolonií a zimovišť,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-491057,-1167200,50,Letouni,CZ0724089: Beskydy,100,0,5062014,100,6774c,2023-11-11,11,11,2023,CZ0724089,Beskydy,jeskyně Velryba,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
66686780,15571661,Rhinolophus hipposideros,vrápenec malý,"Krása Antonín, Kovařík Miroslav, Dvořáková Jana, Špačková Lenka, Minařík Luboš",09.02.2026,09.02.2026,12920657,jeskyně Balcarka,NA,KRÁSA A. (2026) Terénní zápisky - náhodná pozorování.,720,0,jedinci,NA,NA,většina mimo klasický monitoring za Popeluškou a v muzeu,NA,NA,NA,Mobilní sběr dat,ND - Databáze BioLog,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-585150,-1141858,50,Letouni,CZ0624130: Moravský kras,100,0,12920657,100,6666b,2026-02-09,9,2,2026,CZ0624130,Moravský kras,jeskyně Balcarka,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
66573374,15552039,Rhinolophus hipposideros,vrápenec malý,Pernica Pavel,26.01.2026,26.01.2026,12905331,jeskyně Štajgrovka,NA,KRÁSA A. (2026) Terénní zápisky - náhodná pozorování.,1,0,jedinci,NA,NA,NA,NA,NA,NA,Mobilní sběr dat,ND - Databáze BioLog,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-588226,-1142298,50,Letouni,CZ0624130: Moravský kras,100,0,12905331,100,6666a,2026-01-26,26,1,2026,CZ0624130,Moravský kras,jeskyně Štajgrovka,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,NA,NA,0,NA,NA,-Inf,0,0,NA,NA,NA,NA,NA
66509979,15544269,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav#Čapek Jan#Kolek Richard#Sedláček Daniel#Šťastná Hana,21.01.2026,21.01.2026,4944347,Svatý Jan pod Skalou - jeskyně V kostele,NA,"Veselý Jaroslav, Sedláček Daniel, Šťastná Hana (2026) Výsledky zimního sčítání netopýrů v CHKO Český kras a okolí.",52,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,Nálezová data ochrany přírody,zatím negarantováno,NA,validováno - věrohodný záznam,NA,KO,HD II a IV,VU,NA,-764986,-1053246,50,Letouni,CZ0214017: Karlštejn - Koda,100,0,4944347,100,6050b,2026-01-21,21,1,2026,CZ0214017,Karlštejn - Koda,Svatý Jan pod Skalou - jeskyně V kostele,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
54418524,12068230,Rhinolophus hipposideros,vrápenec malý,Horáček Daniel,25.06.2022,25.06.2022,9874511,EVL Jičíněves - zámek,CZ0523675,Česká společnost pro ochranu netopýrů (2022) Monitoring letounů.,35,0,samice,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,ČESON: Data z letních kolonií a zimovišť,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-673528,-1020087,100,Letouni,CZ0523675: Jičíněves - zámek,100,0,9874511,100,5658a,2022-06-25,25,6,2022,CZ0523675,Jičíněves - zámek,EVL Jičíněves - zámek,0,samice,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
32614063,8915908,Rhinolophus hipposideros,vrápenec malý,Bárta František,01.07.2013,31.07.2013,1011466,NPR Broumovské stěny,2430,BÁRTA F. (2013) NPP Polické stěny - zoologie (letouni). Implementace soustavy Natura 2000 v územích v péči AOPK ČR a jejich monitoring - inventarizační průzkum.,3,0,jedinci,NA,NA,V NPP Polické stěny,NA,NA,NA,Sběr floristických a faunistických nálezů,Nálezová data ochrany přírody,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-603910,-1012454,10000,Letouni,CZ0520518: Broumovské stěny,97,0,1011466,63,"45,""5463d""",2013-07-01,1,7,2013,CZ0520518,Broumovské stěny,NPR Broumovské stěny,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,NA,NA,0,NA,NA,-Inf,0,0,NA,NA,NA,NA,NA
