typ_predmetu_hodnoceni;kod_chu;nazev_chu;druh;feature_code;hodnocene_obdobi_od;hodnocene_obdobi_do;oop;parametr_nazev;parametr_hodnota;parametr_limit;parametr_jednotka;stav;trend;datum_hodnoceni;pracoviste;ind_nadr;metodika
Druh;CZ0713008;Deylův ostrůvek;Triturus cristatus;1166;2022-05-13;2024-07-15;Krajský úřad Olomouckého kraje;33;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Triturus cristatus;1166;2022-05-13;2024-07-15;Krajský úřad Olomouckého kraje;34;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Triturus cristatus;1166;2022-05-13;2024-07-15;Krajský úřad Olomouckého kraje;35;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Triturus cristatus;1166;2022-05-13;2024-07-15;Krajský úřad Olomouckého kraje;36;0;100;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Triturus cristatus;1166;2022-05-13;2024-07-15;Krajský úřad Olomouckého kraje;38;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Triturus cristatus;1166;2022-05-13;2024-07-15;Krajský úřad Olomouckého kraje;130;0;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Triturus cristatus;1166;2022-05-13;2024-07-15;Krajský úřad Olomouckého kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;setrvalý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Triturus cristatus;1166;2022-05-13;2024-07-15;Krajský úřad Olomouckého kraje;131;1;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Bombina bombina;1188;2022-05-13;2024-09-15;Krajský úřad Olomouckého kraje;27;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Bombina bombina;1188;2022-05-13;2024-09-15;Krajský úřad Olomouckého kraje;21;11;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Bombina bombina;1188;2022-05-13;2024-09-15;Krajský úřad Olomouckého kraje;22;50;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Bombina bombina;1188;2022-05-13;2024-09-15;Krajský úřad Olomouckého kraje;80;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Bombina bombina;1188;2022-05-13;2024-09-15;Krajský úřad Olomouckého kraje;30;NA;100;% lokalit v dobrém stavu;neznámý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Bombina bombina;1188;2022-05-13;2024-09-15;Krajský úřad Olomouckého kraje;31;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Bombina bombina;1188;2022-05-13;2024-09-15;Krajský úřad Olomouckého kraje;32;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Bombina bombina;1188;2022-05-13;2024-09-15;Krajský úřad Olomouckého kraje;33;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Bombina bombina;1188;2022-05-13;2024-09-15;Krajský úřad Olomouckého kraje;34;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Bombina bombina;1188;2022-05-13;2024-09-15;Krajský úřad Olomouckého kraje;36;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Bombina bombina;1188;2022-05-13;2024-09-15;Krajský úřad Olomouckého kraje;37;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Bombina bombina;1188;2022-05-13;2024-09-15;Krajský úřad Olomouckého kraje;38;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Bombina bombina;1188;2022-05-13;2024-09-15;Krajský úřad Olomouckého kraje;130;100;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Bombina bombina;1188;2022-05-13;2024-09-15;Krajský úřad Olomouckého kraje;131;1;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713008;Deylův ostrůvek;Bombina bombina;1188;2022-05-13;2024-09-15;Krajský úřad Olomouckého kraje;10;NA;NA;hodnocení dílčích parametrů;dobrý;zlepšující se;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713394;Dolní a Prostřední Svrčov;Bombina bombina;1188;2022-04-10;2024-07-10;Krajský úřad Olomouckého kraje;27;0;50;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713394;Dolní a Prostřední Svrčov;Bombina bombina;1188;2022-04-10;2024-07-10;Krajský úřad Olomouckého kraje;21;0;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713394;Dolní a Prostřední Svrčov;Bombina bombina;1188;2022-04-10;2024-07-10;Krajský úřad Olomouckého kraje;22;0;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713394;Dolní a Prostřední Svrčov;Bombina bombina;1188;2022-04-10;2024-07-10;Krajský úřad Olomouckého kraje;80;0;50;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713394;Dolní a Prostřední Svrčov;Bombina bombina;1188;2022-04-10;2024-07-10;Krajský úřad Olomouckého kraje;30;NA;50;% lokalit v dobrém stavu;neznámý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713394;Dolní a Prostřední Svrčov;Bombina bombina;1188;2022-04-10;2024-07-10;Krajský úřad Olomouckého kraje;31;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713394;Dolní a Prostřední Svrčov;Bombina bombina;1188;2022-04-10;2024-07-10;Krajský úřad Olomouckého kraje;32;60;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713394;Dolní a Prostřední Svrčov;Bombina bombina;1188;2022-04-10;2024-07-10;Krajský úřad Olomouckého kraje;33;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713394;Dolní a Prostřední Svrčov;Bombina bombina;1188;2022-04-10;2024-07-10;Krajský úřad Olomouckého kraje;34;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713394;Dolní a Prostřední Svrčov;Bombina bombina;1188;2022-04-10;2024-07-10;Krajský úřad Olomouckého kraje;36;80;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713394;Dolní a Prostřední Svrčov;Bombina bombina;1188;2022-04-10;2024-07-10;Krajský úřad Olomouckého kraje;37;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713394;Dolní a Prostřední Svrčov;Bombina bombina;1188;2022-04-10;2024-07-10;Krajský úřad Olomouckého kraje;38;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713394;Dolní a Prostřední Svrčov;Bombina bombina;1188;2022-04-10;2024-07-10;Krajský úřad Olomouckého kraje;130;0;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713394;Dolní a Prostřední Svrčov;Bombina bombina;1188;2022-04-10;2024-07-10;Krajský úřad Olomouckého kraje;131;5;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0713394;Dolní a Prostřední Svrčov;Bombina bombina;1188;2022-04-10;2024-07-10;Krajský úřad Olomouckého kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;setrvalý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0813442;Dolní Marklovice;Bombina bombina;1188;2022-06-01;2024-10-17;Krajský úřad Moravskoslezského kraje;27;38.46;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813442;Dolní Marklovice;Bombina bombina;1188;2022-06-01;2024-10-17;Krajský úřad Moravskoslezského kraje;21;5;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813442;Dolní Marklovice;Bombina bombina;1188;2022-06-01;2024-10-17;Krajský úřad Moravskoslezského kraje;22;50;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813442;Dolní Marklovice;Bombina bombina;1188;2022-06-01;2024-10-17;Krajský úřad Moravskoslezského kraje;80;25;30;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813442;Dolní Marklovice;Bombina bombina;1188;2022-06-01;2024-10-17;Krajský úřad Moravskoslezského kraje;30;NA;30;% lokalit v dobrém stavu;neznámý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813442;Dolní Marklovice;Bombina bombina;1188;2022-06-01;2024-10-17;Krajský úřad Moravskoslezského kraje;31;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813442;Dolní Marklovice;Bombina bombina;1188;2022-06-01;2024-10-17;Krajský úřad Moravskoslezského kraje;32;53.85;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813442;Dolní Marklovice;Bombina bombina;1188;2022-06-01;2024-10-17;Krajský úřad Moravskoslezského kraje;33;92.31;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813442;Dolní Marklovice;Bombina bombina;1188;2022-06-01;2024-10-17;Krajský úřad Moravskoslezského kraje;34;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813442;Dolní Marklovice;Bombina bombina;1188;2022-06-01;2024-10-17;Krajský úřad Moravskoslezského kraje;36;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813442;Dolní Marklovice;Bombina bombina;1188;2022-06-01;2024-10-17;Krajský úřad Moravskoslezského kraje;37;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813442;Dolní Marklovice;Bombina bombina;1188;2022-06-01;2024-10-17;Krajský úřad Moravskoslezského kraje;38;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813442;Dolní Marklovice;Bombina bombina;1188;2022-06-01;2024-10-17;Krajský úřad Moravskoslezského kraje;130;15.38;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813442;Dolní Marklovice;Bombina bombina;1188;2022-06-01;2024-10-17;Krajský úřad Moravskoslezského kraje;131;13;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813442;Dolní Marklovice;Bombina bombina;1188;2022-06-01;2024-10-17;Krajský úřad Moravskoslezského kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0623799;Drnholecký luh;Bombina bombina;1188;2022-06-01;2024-06-20;Krajský úřad Jihomoravského kraje;27;27.27;30;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623799;Drnholecký luh;Bombina bombina;1188;2022-06-01;2024-06-20;Krajský úřad Jihomoravského kraje;21;63;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623799;Drnholecký luh;Bombina bombina;1188;2022-06-01;2024-06-20;Krajský úřad Jihomoravského kraje;22;160;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623799;Drnholecký luh;Bombina bombina;1188;2022-06-01;2024-06-20;Krajský úřad Jihomoravského kraje;80;40;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623799;Drnholecký luh;Bombina bombina;1188;2022-06-01;2024-06-20;Krajský úřad Jihomoravského kraje;30;NA;30;% lokalit v dobrém stavu;neznámý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623799;Drnholecký luh;Bombina bombina;1188;2022-06-01;2024-06-20;Krajský úřad Jihomoravského kraje;31;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623799;Drnholecký luh;Bombina bombina;1188;2022-06-01;2024-06-20;Krajský úřad Jihomoravského kraje;32;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623799;Drnholecký luh;Bombina bombina;1188;2022-06-01;2024-06-20;Krajský úřad Jihomoravského kraje;33;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623799;Drnholecký luh;Bombina bombina;1188;2022-06-01;2024-06-20;Krajský úřad Jihomoravského kraje;34;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623799;Drnholecký luh;Bombina bombina;1188;2022-06-01;2024-06-20;Krajský úřad Jihomoravského kraje;36;72.73;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623799;Drnholecký luh;Bombina bombina;1188;2022-06-01;2024-06-20;Krajský úřad Jihomoravského kraje;37;72.73;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623799;Drnholecký luh;Bombina bombina;1188;2022-06-01;2024-06-20;Krajský úřad Jihomoravského kraje;38;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623799;Drnholecký luh;Bombina bombina;1188;2022-06-01;2024-06-20;Krajský úřad Jihomoravského kraje;130;13.64;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623799;Drnholecký luh;Bombina bombina;1188;2022-06-01;2024-06-20;Krajský úřad Jihomoravského kraje;131;11;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623799;Drnholecký luh;Bombina bombina;1188;2022-06-01;2024-06-20;Krajský úřad Jihomoravského kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;zhoršující se;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0813444;Heřmanický rybník;Triturus cristatus;1166;2022-04-28;2024-09-09;Krajský úřad Moravskoslezského kraje;27;21.43;30;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813444;Heřmanický rybník;Triturus cristatus;1166;2022-04-28;2024-09-09;Krajský úřad Moravskoslezského kraje;21;73;NA;adulti;nehodnocen;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813444;Heřmanický rybník;Triturus cristatus;1166;2022-04-28;2024-09-09;Krajský úřad Moravskoslezského kraje;22;100;NA;adulti;nehodnocen;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813444;Heřmanický rybník;Triturus cristatus;1166;2022-04-28;2024-09-09;Krajský úřad Moravskoslezského kraje;80;66.67;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813444;Heřmanický rybník;Triturus cristatus;1166;2022-04-28;2024-09-09;Krajský úřad Moravskoslezského kraje;30;28.57;30;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813444;Heřmanický rybník;Triturus cristatus;1166;2022-04-28;2024-09-09;Krajský úřad Moravskoslezského kraje;31;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813444;Heřmanický rybník;Triturus cristatus;1166;2022-04-28;2024-09-09;Krajský úřad Moravskoslezského kraje;32;50;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813444;Heřmanický rybník;Triturus cristatus;1166;2022-04-28;2024-09-09;Krajský úřad Moravskoslezského kraje;33;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813444;Heřmanický rybník;Triturus cristatus;1166;2022-04-28;2024-09-09;Krajský úřad Moravskoslezského kraje;34;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813444;Heřmanický rybník;Triturus cristatus;1166;2022-04-28;2024-09-09;Krajský úřad Moravskoslezského kraje;35;21.43;30;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813444;Heřmanický rybník;Triturus cristatus;1166;2022-04-28;2024-09-09;Krajský úřad Moravskoslezského kraje;36;57.14;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813444;Heřmanický rybník;Triturus cristatus;1166;2022-04-28;2024-09-09;Krajský úřad Moravskoslezského kraje;38;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813444;Heřmanický rybník;Triturus cristatus;1166;2022-04-28;2024-09-09;Krajský úřad Moravskoslezského kraje;130;10.71;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813444;Heřmanický rybník;Triturus cristatus;1166;2022-04-28;2024-09-09;Krajský úřad Moravskoslezského kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;setrvalý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813444;Heřmanický rybník;Triturus cristatus;1166;2022-04-28;2024-09-09;Krajský úřad Moravskoslezského kraje;131;14;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0623010;Hevlínské jezero;Bombina bombina;1188;2023-04-22;2024-08-14;Krajský úřad Jihomoravského kraje;27;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623010;Hevlínské jezero;Bombina bombina;1188;2023-04-22;2024-08-14;Krajský úřad Jihomoravského kraje;21;11;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623010;Hevlínské jezero;Bombina bombina;1188;2023-04-22;2024-08-14;Krajský úřad Jihomoravského kraje;22;50;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623010;Hevlínské jezero;Bombina bombina;1188;2023-04-22;2024-08-14;Krajský úřad Jihomoravského kraje;80;0;100;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623010;Hevlínské jezero;Bombina bombina;1188;2023-04-22;2024-08-14;Krajský úřad Jihomoravského kraje;30;NA;100;% lokalit v dobrém stavu;neznámý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623010;Hevlínské jezero;Bombina bombina;1188;2023-04-22;2024-08-14;Krajský úřad Jihomoravského kraje;31;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623010;Hevlínské jezero;Bombina bombina;1188;2023-04-22;2024-08-14;Krajský úřad Jihomoravského kraje;32;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623010;Hevlínské jezero;Bombina bombina;1188;2023-04-22;2024-08-14;Krajský úřad Jihomoravského kraje;33;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623010;Hevlínské jezero;Bombina bombina;1188;2023-04-22;2024-08-14;Krajský úřad Jihomoravského kraje;34;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623010;Hevlínské jezero;Bombina bombina;1188;2023-04-22;2024-08-14;Krajský úřad Jihomoravského kraje;36;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623010;Hevlínské jezero;Bombina bombina;1188;2023-04-22;2024-08-14;Krajský úřad Jihomoravského kraje;37;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623010;Hevlínské jezero;Bombina bombina;1188;2023-04-22;2024-08-14;Krajský úřad Jihomoravského kraje;38;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623010;Hevlínské jezero;Bombina bombina;1188;2023-04-22;2024-08-14;Krajský úřad Jihomoravského kraje;130;0;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623010;Hevlínské jezero;Bombina bombina;1188;2023-04-22;2024-08-14;Krajský úřad Jihomoravského kraje;131;1;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623010;Hevlínské jezero;Bombina bombina;1188;2023-04-22;2024-08-14;Krajský úřad Jihomoravského kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;zhoršující se;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624070;Hodonínská Dúbrava;Bombina bombina;1188;2022-06-17;2024-06-06;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;27;47.37;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624070;Hodonínská Dúbrava;Bombina bombina;1188;2022-06-17;2024-06-06;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;21;548;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624070;Hodonínská Dúbrava;Bombina bombina;1188;2022-06-17;2024-06-06;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;22;2820;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624070;Hodonínská Dúbrava;Bombina bombina;1188;2022-06-17;2024-06-06;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;80;80;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624070;Hodonínská Dúbrava;Bombina bombina;1188;2022-06-17;2024-06-06;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;30;NA;30;% lokalit v dobrém stavu;neznámý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624070;Hodonínská Dúbrava;Bombina bombina;1188;2022-06-17;2024-06-06;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;31;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
