.target_id;SITECODE;HABITAT_CODE;status;elapsed_sec;error_message
1258;CZ0530027;91E0;ok;2,97756075859070e+00;
1259;CZ0810014;7140;ok;2,55942344665527e-03;
1260;CZ0810014;91E0;ok;2,87534952163696e+00;
1261;CZ0810032;9130;ok;2,91376805305481e+00;
1262;CZ0210023;6510;ok;2,67434120178223e-03;
1263;CZ0510403;7110;ok;2,86889076232910e-03;
1264;CZ0510403;91D0;ok;1,33091330528259e+00;
1265;CZ0714078;9110;ok;3,97193193435669e+00;
1266;CZ0714078;9130;ok;3,40407896041870e+00;
1267;CZ0714078;9180;ok;1,73272156715393e+00;
1268;CZ0423225;6210;ok;2,56872177124023e-03;
1269;CZ0423225;8220;ok;2,80690193176270e-03;
1270;CZ0114001;6190;ok;2,71415710449219e-03;
1271;CZ0114001;6210;ok;2,61807441711426e-03;
1272;CZ0114001;9170;ok;4,43428349494934e+00;
1273;CZ0114001;9180;ok;1,60068845748901e+00;
1274;CZ0114001;91H0;ok;8,13772916793823e-01;
1275;CZ0210114;2330;ok;2,65884399414062e-03;
1276;CZ0210114;4030;ok;2,60186195373535e-03;
1277;CZ0210114;6210;ok;2,58946418762207e-03;
1278;CZ0210114;8210;ok;2,54034996032715e-03;
1279;CZ0620245;6510;ok;2,57277488708496e-03;
1280;CZ0620245;8220;ok;2,60949134826660e-03;
1281;CZ0620245;9110;ok;4,38363480567932e+00;
1282;CZ0620245;9130;ok;4,11575317382812e+00;
1283;CZ0620245;9180;ok;1,99632859230042e+00;
1284;CZ0620245;91E0;ok;3,47468447685242e+00;
1285;CZ0510028;9110;ok;4,01758432388306e+00;
1286;CZ0510028;9130;ok;2,97092938423157e+00;
1287;CZ0510028;9180;ok;1,56667876243591e+00;
1288;CZ0410020;3150;ok;2,48479843139648e-03;
1289;CZ0410020;3260;ok;2,43115425109863e-03;
1290;CZ0410020;3270;ok;2,40993499755859e-03;
1291;CZ0410020;91E0;ok;4,13551688194275e+00;
1292;CZ0424033;6210;ok;2,45618820190430e-03;
1293;CZ0424033;8150;ok;2,46334075927734e-03;
1294;CZ0424033;40A0;ok;2,40015983581543e-03;
1295;CZ0610519;3140;ok;2,38299369812012e-03;
1296;CZ0610519;3160;ok;2,38585472106934e-03;
1297;CZ0610412;9110;ok;4,18482232093811e+00;
1298;CZ0610412;9130;ok;3,11757326126099e+00;
1299;CZ0610412;91E0;ok;3,17397737503052e+00;
1300;CZ0510402;6230;ok;2,51388549804688e-03;
1301;CZ0510402;7110;ok;2,47931480407715e-03;
1302;CZ0510402;7140;ok;2,56037712097168e-03;
1303;CZ0510402;9410;ok;2,28274369239807e+00;
1304;CZ0510402;91D0;ok;1,92908501625061e+00;
1305;CZ0510415;3260;ok;2,83122062683105e-03;
1306;CZ0510415;6230;ok;2,61282920837402e-03;
1307;CZ0510415;7110;ok;2,71534919738770e-03;
1308;CZ0510415;7140;ok;2,64048576354980e-03;
1309;CZ0510415;9410;ok;2,71884417533875e+00;
1310;CZ0510415;91D0;ok;2,29630136489868e+00;
1311;CZ0313513;7110;ok;2,45261192321777e-03;
1312;CZ0313513;91D0;ok;1,06749224662781e+00;
1313;CZ0420053;7110;ok;2,40802764892578e-03;
1314;CZ0420053;9410;ok;1,53195381164551e+00;
1315;CZ0420053;91D0;ok;9,63317632675171e-01;
1316;CZ0314637;3140;ok;2,82216072082520e-03;
1317;CZ0314637;7140;ok;2,71320343017578e-03;
1318;CZ0620016;6210;ok;2,70318984985352e-03;
1319;CZ0620016;6210p;ok;2,65765190124512e-03;
1320;CZ0534055;6410;ok;2,67720222473145e-03;
1321;CZ0534055;7140;ok;3,01170349121094e-03;
1322;CZ0212020;7140;ok;2,71034240722656e-03;
1323;CZ0212020;7230;ok;2,64811515808105e-03;
1324;CZ0714081;6230;ok;2,69603729248047e-03;
1325;CZ0714081;6430;ok;2,74634361267090e-03;
1326;CZ0714081;7110;ok;2,77471542358398e-03;
1327;CZ0714081;7140;ok;2,71940231323242e-03;
1328;CZ0714081;9410;ok;1,92306590080261e+00;
1329;CZ0714081;91D0;ok;1,65279769897461e+00;
1330;CZ0514670;3150;ok;3,03268432617188e-03;
1331;CZ0514670;6410;ok;2,86197662353516e-03;
1332;CZ0514670;6510;ok;2,90274620056152e-03;
1333;CZ0514670;7140;ok;2,87818908691406e-03;
1334;CZ0514670;8220;ok;2,79355049133301e-03;
1335;CZ0514670;9130;ok;3,36208868026733e+00;
1336;CZ0514670;9170;ok;4,34105110168457e+00;
1337;CZ0514670;9180;ok;1,92959856987000e+00;
1338;CZ0620412;8150;ok;2,83741950988770e-03;
1339;CZ0620412;9180;ok;1,93059706687927e+00;
1340;CZ0314109;3160;ok;2,66146659851074e-03;
1341;CZ0314109;7140;ok;2,99167633056641e-03;
1342;CZ0314109;7150;ok;3,17978858947754e-03;
1343;CZ0314109;91D0;ok;1,06343412399292e+00;
1344;CZ0720420;6210;ok;2,47693061828613e-03;
1345;CZ0720420;6510;ok;2,41565704345703e-03;
1346;CZ0720420;9170;ok;4,63270807266235e+00;
1347;CZ0720420;91E0;ok;3,68751502037048e+00;
1348;CZ0720420;91I0;ok;1,24150228500366e+00;
1349;CZ0410155;6430;ok;2,45356559753418e-03;
1350;CZ0410155;6520;ok;2,37607955932617e-03;
1351;CZ0410155;7140;ok;2,35390663146973e-03;
1352;CZ0410155;9410;ok;2,34716773033142e+00;
1353;CZ0620158;1340;ok;2,59852409362793e-03;
1354;CZ0620158;91F0;ok;1,08983016014099e+00;
1355;CZ0720185;6230;ok;2,37917900085449e-03;
1356;CZ0720185;6510;ok;2,29716300964355e-03;
1357;CZ0720185;7220;ok;2,27618217468262e-03;
1358;CZ0720185;9110;ok;3,75406765937805e+00;
1359;CZ0720185;9170;ok;4,29886746406555e+00;
1360;CZ0720185;91E0;ok;3,05332398414612e+00;
1361;CZ0310618;3150;ok;2,38204002380371e-03;
1362;CZ0310008;3150;ok;2,31266021728516e-03;
1363;CZ0612143;3130;ok;2,36678123474121e-03;
1364;CZ0214046;3130;ok;2,29716300964355e-03;
1365;CZ0314640;3130;ok;2,39396095275879e-03;
1366;CZ0314639;3140;ok;2,33459472656250e-03;
1367;CZ0314639;3160;ok;2,32434272766113e-03;
1368;CZ0614058;3130;ok;2,36725807189941e-03;
1369;CZ0614058;3150;ok;2,30765342712402e-03;
1370;CZ0710183;6510;ok;2,33530998229980e-03;
1371;CZ0710183;8220;ok;2,30884552001953e-03;
1372;CZ0710183;9110;ok;4,17692351341248e+00;
1373;CZ0710183;9130;ok;3,71554207801819e+00;
1374;CZ0710183;9180;ok;1,89792990684509e+00;
1375;CZ0710183;91E0;ok;3,22727417945862e+00;
1376;CZ0714086;6430;ok;2,46882438659668e-03;
1377;CZ0714086;6510;ok;2,39992141723633e-03;
1378;CZ0714086;7110;ok;2,37154960632324e-03;
1379;CZ0714086;8210;ok;2,40516662597656e-03;
1380;CZ0714086;8220;ok;2,40707397460938e-03;
1381;CZ0714086;8310;ok;2,41422653198242e-03;
1382;CZ0714086;9110;ok;1,78317625522614e+01;
1383;CZ0714086;9130;ok;1,33267667293549e+01;
1384;CZ0714086;9180;ok;9,46349668502808e+00;
1385;CZ0714086;9410;ok;9,09712743759155e+00;
1386;CZ0714086;91E0;ok;1,10769839286804e+01;
1387;CZ0530149;6510;ok;2,48050689697266e-03;
1388;CZ0530149;9130;ok;3,39316511154175e+00;
1389;CZ0530149;9180;ok;1,63970184326172e+00;
1390;CZ0530149;91E0;ok;3,02326369285583e+00;
1391;CZ0612145;3130;ok;2,60305404663086e-03;
1392;CZ0310067;91U0;ok;1,25561475753784e+00;
1393;CZ0813462;3220;ok;2,80427932739258e-03;
1394;CZ0813462;3240;ok;2,88152694702148e-03;
1395;CZ0210731;7140;ok;2,99310684204102e-03;
1396;CZ0420449;9180;ok;1,59801721572876e+00;
1397;CZ0720033;6210;ok;2,58588790893555e-03;
1398;CZ0720033;6430;ok;2,52223014831543e-03;
1399;CZ0720033;6510;ok;2,50601768493652e-03;
1400;CZ0720033;7140;ok;2,44212150573730e-03;
1401;CZ0720033;7220;ok;2,71773338317871e-03;
1402;CZ0720033;8220;ok;2,82859802246094e-03;
1403;CZ0720033;9130;ok;5,23739814758301e+00;
1404;CZ0720033;9170;ok;5,54734158515930e+00;
1405;CZ0720033;6210p;ok;2,42161750793457e-03;
1406;CZ0530502;2330;ok;2,37989425659180e-03;
1407;CZ0620037;9170;ok;3,90058851242065e+00;
1408;CZ0620037;91I0;ok;9,38735008239746e-01;
1409;CZ0624118;6210;ok;2,49600410461426e-03;
1410;CZ0620048;6210;ok;2,42948532104492e-03;
1411;CZ0620048;6240;ok;2,44307518005371e-03;
1412;CZ0420041;9170;ok;4,26677775382996e+00;
1413;CZ0420041;91H0;ok;7,00478792190552e-01;
1414;CZ0420041;91I0;ok;7,85264730453491e-01;
1415;CZ0810424;3140;ok;2,61211395263672e-03;
1416;CZ0810424;3150;ok;2,53057479858398e-03;
1417;CZ0210173;1340;ok;2,57301330566406e-03;
1418;CZ0620031;1340;ok;2,57706642150879e-03;
1419;CZ0620187;1340;ok;2,52008438110352e-03;
1420;CZ0624102;1340;ok;2,56967544555664e-03;
1421;CZ0420525;1340;ok;2,57277488708496e-03;
1422;CZ0420525;6210;ok;2,53701210021973e-03;
1423;CZ0212021;6410;ok;2,39348411560059e-03;
1424;CZ0510408;7110;ok;2,44998931884766e-03;
1425;CZ0510408;9110;ok;3,70169544219971e+00;
1426;CZ0510408;9410;ok;1,80801844596863e+00;
1427;CZ0510408;91D0;ok;1,08230781555176e+00;
1428;CZ0212019;7220;ok;2,56824493408203e-03;
1429;CZ0212019;7230;ok;2,49910354614258e-03;
1430;CZ0212019;9150;ok;7,34620809555054e-01;
1431;CZ0212019;9190;ok;9,47418689727783e-01;
1432;CZ0212019;91E0;ok;3,28171396255493e+00;
1433;CZ0620191;3260;ok;2,69484519958496e-03;
1434;CZ0620191;8220;ok;2,72035598754883e-03;
1435;CZ0620191;9130;ok;3,32862806320190e+00;
1436;CZ0620191;9170;ok;4,31411147117615e+00;
1437;CZ0620191;9180;ok;2,43816637992859e+00;
1438;CZ0410150;1340;ok;3,07893753051758e-03;
1439;CZ0410150;3140;ok;4,64010238647461e-03;
1440;CZ0410150;3150;ok;3,81445884704590e-03;
1441;CZ0410150;3160;ok;2,93350219726562e-03;
1442;CZ0410150;7140;ok;2,93421745300293e-03;
1443;CZ0410150;7150;ok;2,91466712951660e-03;
1444;CZ0410150;9190;ok;1,36736106872559e+00;
1445;CZ0410150;91D0;ok;1,51076006889343e+00;
1446;CZ0410150;91E0;ok;3,40709471702576e+00;
1447;CZ0624119;3130;ok;2,53462791442871e-03;
1448;CZ0624119;3150;ok;2,40731239318848e-03;
1449;CZ0624119;3260;ok;2,37917900085449e-03;
1450;CZ0624119;3270;ok;2,41231918334961e-03;
1451;CZ0624119;6210;ok;2,42829322814941e-03;
1452;CZ0624119;6410;ok;2,43926048278809e-03;
1453;CZ0624119;6430;ok;2,41231918334961e-03;
1454;CZ0624119;6440;ok;2,43234634399414e-03;
1455;CZ0624119;91E0;ok;1,42934284210205e+01;
1456;CZ0624119;91F0;ok;2,18506684303284e+01;
1457;CZ0624119;91G0;ok;1,05709559917450e+01;
1458;CZ0424134;6210;ok;2,50244140625000e-03;
1459;CZ0810018;9110;ok;4,64864087104797e+00;
1460;CZ0810018;9130;ok;5,17976999282837e+00;
1461;CZ0810018;9180;ok;2,51036667823792e+00;
1462;CZ0420083;6510;ok;2,47144699096680e-03;
1463;CZ0420083;91E0;ok;2,94241857528687e+00;
1464;CZ0520508;6510;ok;2,51626968383789e-03;
1465;CZ0520508;8210;ok;2,51984596252441e-03;
1466;CZ0520508;9130;ok;3,96052336692810e+00;
1467;CZ0622217;6210;ok;2,63071060180664e-03;
1468;CZ0624043;6190;ok;2,54654884338379e-03;
1469;CZ0624043;6210;ok;2,61735916137695e-03;
1470;CZ0624043;6240;ok;2,58755683898926e-03;
1471;CZ0624043;8160;ok;2,55370140075684e-03;
1472;CZ0624043;8210;ok;2,55823135375977e-03;
1473;CZ0624043;8310;ok;2,61068344116211e-03;
1474;CZ0624069;6210;ok;2,60210037231445e-03;
1475;CZ0624069;9170;ok;4,37039041519165e+00;
1476;CZ0624069;6210p;ok;2,63214111328125e-03;
1477;CZ0624069;91I0;ok;9,92008447647095e-01;
1478;CZ0620017;6210p;ok;2,64620780944824e-03;
1479;CZ0420061;1340;ok;2,59304046630859e-03;
1480;CZ0420061;6210;ok;2,61974334716797e-03;
1481;CZ0424133;6210;ok;2,62546539306641e-03;
1482;CZ0424136;6210;ok;2,61592864990234e-03;
1483;CZ0210734;5130;ok;2,63142585754395e-03;
1484;CZ0420059;6210;ok;2,58803367614746e-03;
1485;CZ0624020;6110;ok;2,60233879089355e-03;
1486;CZ0624020;6190;ok;2,67148017883301e-03;
1487;CZ0624020;6210;ok;2,59613990783691e-03;
1488;CZ0624020;6240;ok;2,54917144775391e-03;
1489;CZ0624020;8210;ok;2,53963470458984e-03;
1490;CZ0624020;8310;ok;2,58660316467285e-03;
1491;CZ0624068;3150;ok;2,58874893188477e-03;
1492;CZ0624068;3270;ok;2,56848335266113e-03;
1493;CZ0624068;6430;ok;2,72345542907715e-03;
1494;CZ0624068;91E0;ok;3,73758673667908e+00;
1495;CZ0624068;91F0;ok;2,35330533981323e+00;
1496;CZ0420063;6210;ok;2,54654884338379e-03;
1497;CZ0210053;4030;ok;2,46453285217285e-03;
1498;CZ0210053;6190;ok;2,49195098876953e-03;
1499;CZ0210053;8150;ok;2,43592262268066e-03;
1500;CZ0210053;8220;ok;2,46500968933105e-03;
1501;CZ0210053;9170;ok;4,18139719963074e+00;
1502;CZ0210053;9180;ok;2,30732631683350e+00;
1503;CZ0532132;6210;ok;2,67362594604492e-03;
1504;CZ0532132;6510;ok;2,69627571105957e-03;
1505;CZ0210708;6190;ok;2,63500213623047e-03;
1506;CZ0210708;8160;ok;2,59661674499512e-03;
1507;CZ0210708;9130;ok;2,97197151184082e+00;
1508;CZ0210708;9170;ok;3,84418702125549e+00;
1509;CZ0210708;9180;ok;1,61754012107849e+00;
1510;CZ0210708;40A0;ok;2,41804122924805e-03;
1511;CZ0420082;8220;ok;2,37846374511719e-03;
1512;CZ0420082;9110;ok;5,06546974182129e+00;
1513;CZ0420082;9130;ok;3,83298468589783e+00;
1514;CZ0420082;9180;ok;2,08634400367737e+00;
1515;CZ0610513;6230;ok;2,51054763793945e-03;
1516;CZ0612149;8220;ok;2,44426727294922e-03;
1517;CZ0514041;4030;ok;2,42400169372559e-03;
1518;CZ0514041;8220;ok;2,43949890136719e-03;
1519;CZ0514041;8310;ok;2,47430801391602e-03;
1520;CZ0514041;9110;ok;4,34259033203125e+00;
1521;CZ0514041;9130;ok;3,01667118072510e+00;
1522;CZ0320437;6510;ok;2,47907638549805e-03;
1523;CZ0624234;6190;ok;2,46429443359375e-03;
1524;CZ0624234;6240;ok;2,40182876586914e-03;
1525;CZ0624097;6210;ok;2,41661071777344e-03;
1526;CZ0410046;4030;ok;2,42567062377930e-03;
1527;CZ0410046;8220;ok;2,45642662048340e-03;
1528;CZ0310611;7140;ok;2,42543220520020e-03;
1529;CZ0310611;91D0;ok;9,71371889114380e-01;
1530;CZ0620051;6110;ok;2,48408317565918e-03;
1531;CZ0620051;6240;ok;2,47526168823242e-03;
1532;CZ0624112;6250;ok;2,41398811340332e-03;
1533;CZ0624116;6250;ok;2,53224372863770e-03;
1534;CZ0714080;6110;ok;2,50434875488281e-03;
1535;CZ0714080;8210;ok;2,65359878540039e-03;
1536;CZ0714080;8310;ok;2,60925292968750e-03;
1537;CZ0714080;9130;ok;3,36370706558228e+00;
1538;CZ0714080;9150;ok;1,00025534629822e+00;
1539;CZ0714080;9180;ok;1,65560340881348e+00;
1540;CZ0614059;6230;ok;2,65812873840332e-03;
1541;CZ0614059;6410;ok;2,53891944885254e-03;
1542;CZ0614059;7140;ok;2,52914428710938e-03;
1543;CZ0614059;7230;ok;2,44855880737305e-03;
1544;CZ0410047;3140;ok;2,40778923034668e-03;
1545;CZ0410047;3150;ok;2,45976448059082e-03;
1546;CZ0410047;6430;ok;2,47025489807129e-03;
1547;CZ0410047;7140;ok;2,43806838989258e-03;
1548;CZ0810036;6110;ok;2,45952606201172e-03;
1549;CZ0810036;6190;ok;2,44617462158203e-03;
1550;CZ0810036;6210;ok;2,44569778442383e-03;
1551;CZ0810036;6510;ok;2,43735313415527e-03;
1552;CZ0810036;7220;ok;2,43878364562988e-03;
1553;CZ0810036;8210;ok;2,42018699645996e-03;
1554;CZ0810036;9180;ok;1,72477459907532e+00;
1555;CZ0810036;6210p;ok;2,44331359863281e-03;
1556;CZ0314024;3130;ok;2,38585472106934e-03;
1557;CZ0314024;3150;ok;2,37560272216797e-03;
1558;CZ0314024;3160;ok;2,37035751342773e-03;
1559;CZ0314024;3260;ok;2,42018699645996e-03;
1560;CZ0314024;4030;ok;2,39992141723633e-03;
1561;CZ0314024;5130;ok;2,37989425659180e-03;
1562;CZ0314024;6230;ok;2,40945816040039e-03;
1563;CZ0314024;6410;ok;2,37369537353516e-03;
1564;CZ0314024;6430;ok;2,41708755493164e-03;
1565;CZ0314024;6510;ok;2,29454040527344e-03;
1566;CZ0314024;6520;ok;2,35962867736816e-03;
1567;CZ0314024;7110;ok;2,32553482055664e-03;
1568;CZ0314024;7120;ok;2,32005119323730e-03;
1569;CZ0314024;7140;ok;2,34317779541016e-03;
1570;CZ0314024;8220;ok;2,31027603149414e-03;
1571;CZ0314024;9110;ok;7,39483377218246e+02;
1572;CZ0314024;9130;ok;6,40444830894470e+02;
1573;CZ0314024;9180;ok;6,25533167839050e+02;
1574;CZ0314024;9410;ok;7,27222366571426e+02;
1575;CZ0314024;91D0;ok;6,51052188396454e+02;
1576;CZ0314024;91E0;ok;6,50877385377884e+02;
1577;CZ0610056;6210;ok;2,70271301269531e-03;
1578;CZ0610056;6510;ok;2,66814231872559e-03;
1579;CZ0610056;6210p;ok;2,64573097229004e-03;
1580;CZ0320022;9130;ok;4,19883751869202e+00;
1581;CZ0320022;9170;ok;4,18689203262329e+00;
1582;CZ0320022;9180;ok;1,91871786117554e+00;
1583;CZ0324029;6210;ok;2,72130966186523e-03;
1584;CZ0324029;7140;ok;2,63643264770508e-03;
1585;CZ0314636;6230;ok;2,68721580505371e-03;
1586;CZ0314636;6510;ok;2,65502929687500e-03;
1587;CZ0210062;6230;ok;2,64668464660645e-03;
1588;CZ0210062;6410;ok;2,74491310119629e-03;
1589;CZ0210062;6430;ok;2,76565551757812e-03;
1590;CZ0210062;6510;ok;2,69269943237305e-03;
1591;CZ0410001;4030;ok;2,72202491760254e-03;
1592;CZ0210054;4030;ok;2,67934799194336e-03;
1593;CZ0210054;7110;ok;2,70533561706543e-03;
1594;CZ0210054;7140;ok;2,72893905639648e-03;
1595;CZ0210054;8220;ok;2,74062156677246e-03;
1596;CZ0623046;91E0;ok;3,92902755737305e+00;
1597;CZ0520600;9110;ok;3,95269727706909e+00;
1598;CZ0520600;9130;ok;3,36642694473267e+00;
1599;CZ0520600;9410;ok;2,04181909561157e+00;
1600;CZ0622037;3130;ok;2,66027450561523e-03;
1601;CZ0613334;3260;ok;2,57539749145508e-03;
1602;CZ0720153;9130;ok;2,96875810623169e+00;
1603;CZ0720153;9170;ok;4,90634751319885e+00;
1604;CZ0210056;6410;ok;2,77590751647949e-03;
1605;CZ0210056;6430;ok;2,79331207275391e-03;
1606;CZ0210056;6510;ok;2,87675857543945e-03;
1607;CZ0314023;2330;ok;2,76947021484375e-03;
1608;CZ0314023;3150;ok;2,63261795043945e-03;
1609;CZ0314023;3160;ok;2,63762474060059e-03;
1610;CZ0314023;3260;ok;2,57611274719238e-03;
1611;CZ0314023;7140;ok;2,60162353515625e-03;
1612;CZ0314023;7150;ok;2,56919860839844e-03;
1613;CZ0314023;9190;ok;1,36719036102295e+01;
1614;CZ0314023;91E0;ok;1,48803319931030e+01;
1615;CZ0314023;91F0;ok;1,33084442615509e+01;
1616;CZ0210047;8220;ok;2,68435478210449e-03;
1617;CZ0210047;9110;ok;3,72790598869324e+00;
1618;CZ0210047;9180;ok;2,14393901824951e+00;
1619;CZ0420460;6210;ok;2,68888473510742e-03;
1620;CZ0624098;8310;ok;2,62475013732910e-03;
1621;CZ0624106;9170;ok;5,47146201133728e+00;
1622;CZ0624106;91G0;ok;2,12770175933838e+00;
1623;CZ0523290;3150;ok;4,64320182800293e-03;
1624;CZ0214011;6190;ok;5,42569160461426e-03;
1625;CZ0214011;6510;ok;5,75065612792969e-03;
1626;CZ0214011;8150;ok;4,42361831665039e-03;
1627;CZ0214011;8220;ok;4,37474250793457e-03;
1628;CZ0214011;9110;ok;5,44006681442261e+00;
1629;CZ0214011;9130;ok;6,19822001457214e+00;
1630;CZ0214011;9170;ok;6,00238847732544e+00;
1631;CZ0214011;9180;ok;4,08142876625061e+00;
1632;CZ0214011;40A0;ok;5,00369071960449e-03;
1633;CZ0214011;91E0;ok;4,83735418319702e+00;
1634;CZ0610005;5130;ok;2,56276130676270e-03;
1635;CZ0610005;9150;ok;7,16895580291748e-01;
1636;CZ0622223;6240;ok;2,88605690002441e-03;
1637;CZ0614135;7140;ok;2,77805328369141e-03;
1638;CZ0714772;8220;ok;2,81047821044922e-03;
1639;CZ0714772;9110;ok;4,18519973754883e+00;
1640;CZ0714772;9130;ok;4,84654521942139e+00;
1641;CZ0714772;9180;ok;2,25126194953918e+00;
1642;CZ0624095;3150;ok;2,69460678100586e-03;
1643;CZ0624095;3260;ok;2,67148017883301e-03;
1644;CZ0624095;3270;ok;2,66098976135254e-03;
1645;CZ0624095;6190;ok;2,64286994934082e-03;
1646;CZ0624095;6510;ok;2,64763832092285e-03;
1647;CZ0624095;8150;ok;2,81691551208496e-03;
1648;CZ0624095;8210;ok;2,75659561157227e-03;
1649;CZ0624095;8220;ok;2,90703773498535e-03;
1650;CZ0624095;8230;ok;3,31258773803711e-03;
1651;CZ0624095;9170;ok;1,12729651927948e+01;
1652;CZ0624095;9180;ok;6,40923357009888e+00;
1653;CZ0624095;40A0;ok;2,60448455810547e-03;
1654;CZ0624095;91H0;ok;3,32210874557495e+00;
1655;CZ0624095;91U0;ok;4,73694872856140e+00;
1656;CZ0420171;6430;ok;2,68316268920898e-03;
1657;CZ0420171;91E0;ok;3,67439198493958e+00;
1658;CZ0620132;6510;ok;2,77996063232422e-03;
1659;CZ0620132;8220;ok;3,01647186279297e-03;
1660;CZ0620132;9130;ok;3,09070801734924e+00;
1661;CZ0620132;9180;ok;1,70953559875488e+00;
1662;CZ0420507;3150;ok;3,16691398620605e-03;
1663;CZ0420507;7140;ok;3,03292274475098e-03;
1664;CZ0420507;8220;ok;2,93707847595215e-03;
1665;CZ0420507;8310;ok;2,80284881591797e-03;
1666;CZ0420507;9110;ok;4,40553474426270e+00;
1667;CZ0420507;9130;ok;3,31095290184021e+00;
1668;CZ0420507;91E0;ok;3,05749654769897e+00;
1669;CZ0614134;3260;ok;2,75373458862305e-03;
1670;CZ0614134;6190;ok;2,65431404113770e-03;
1671;CZ0614134;6210;ok;2,62284278869629e-03;
1672;CZ0614134;6240;ok;2,60591506958008e-03;
1673;CZ0614134;8220;ok;2,62379646301270e-03;
1674;CZ0614134;9170;ok;7,02881455421448e+00;
1675;CZ0614134;9180;ok;3,49354338645935e+00;
1676;CZ0614134;91I0;ok;2,43570852279663e+00;
1677;CZ0514672;3220;ok;2,74920463562012e-03;
1678;CZ0514672;3260;ok;2,70128250122070e-03;
1679;CZ0514672;4030;ok;2,76017189025879e-03;
1680;CZ0514672;6430;ok;2,78496742248535e-03;
1681;CZ0514672;8220;ok;2,66456604003906e-03;
1682;CZ0514672;9110;ok;5,30361342430115e+00;
1683;CZ0514672;9130;ok;4,14507150650024e+00;
1684;CZ0514672;9180;ok;2,85288953781128e+00;
1685;CZ0310033;8220;ok;2,75897979736328e-03;
1686;CZ0310033;9170;ok;4,82262635231018e+00;
1687;CZ0310033;9180;ok;1,91140198707581e+00;
1688;CZ0813474;9130;ok;3,08820104598999e+00;
1689;CZ0614131;3260;ok;2,74968147277832e-03;
1690;CZ0614131;6190;ok;2,68650054931641e-03;
1691;CZ0614131;6210;ok;2,64024734497070e-03;
1692;CZ0614131;8150;ok;2,61831283569336e-03;
1693;CZ0614131;8220;ok;2,61497497558594e-03;
1694;CZ0614131;9170;ok;9,81052875518799e+00;
1695;CZ0614131;9180;ok;5,13574457168579e+00;
1696;CZ0614131;91I0;ok;4,32190775871277e+00;
1697;CZ0214025;8310;ok;4,73952293395996e-03;
1698;CZ0420073;6210;ok;4,63700294494629e-03;
1699;CZ0420073;9170;ok;4,05578756332397e+00;
1700;CZ0420073;9180;ok;1,56088733673096e+00;
1701;CZ0420073;91H0;ok;7,78636932373047e-01;
1702;CZ0420073;91I0;ok;9,25740957260132e-01;
1703;CZ0624132;8220;ok;2,79211997985840e-03;
1704;CZ0624132;9130;ok;6,26292872428894e+00;
1705;CZ0624132;9170;ok;6,48796463012695e+00;
1706;CZ0624132;9180;ok;3,43733286857605e+00;
1707;CZ0724087;9170;ok;4,44947338104248e+00;
1708;CZ0724087;91I0;ok;1,11162519454956e+00;
1709;CZ0414026;4030;ok;2,69150733947754e-03;
1710;CZ0414026;6230;ok;2,65884399414062e-03;
1711;CZ0414026;6410;ok;2,62284278869629e-03;
1712;CZ0414026;6430;ok;2,61926651000977e-03;
1713;CZ0414026;7140;ok;2,72870063781738e-03;
1714;CZ0414026;8220;ok;2,61425971984863e-03;
1715;CZ0414026;9410;ok;2,99760675430298e+00;
1716;CZ0210186;3150;ok;3,89480590820312e-03;
1717;CZ0210186;6430;ok;5,47623634338379e-03;
1718;CZ0210186;6440;ok;4,88257408142090e-03;
1719;CZ0210186;6510;ok;5,25975227355957e-03;
1720;CZ0210186;91E0;ok;3,83128857612610e+00;
1721;CZ0210186;91F0;ok;2,61017775535583e+00;
1722;CZ0213802;6190;ok;2,69865989685059e-03;
1723;CZ0213802;8220;ok;2,56633758544922e-03;
1724;CZ0213802;9170;ok;4,53406691551208e+00;
1725;CZ0213802;9180;ok;1,61473298072815e+00;
1726;CZ0213802;40A0;ok;2,77352333068848e-03;
1727;CZ0420013;6190;ok;2,67529487609863e-03;
1728;CZ0420013;8160;ok;2,68220901489258e-03;
1729;CZ0420013;9170;ok;3,81150698661804e+00;
1730;CZ0420013;9180;ok;1,54533100128174e+00;
1731;CZ0420013;40A0;ok;2,96831130981445e-03;
1732;CZ0210118;3140;ok;3,07679176330566e-03;
1733;CZ0210118;6430;ok;3,12042236328125e-03;
1734;CZ0210118;7230;ok;2,85601615905762e-03;
1735;CZ0614056;6230;ok;3,08132171630859e-03;
1736;CZ0614056;7140;ok;2,87055969238281e-03;
1737;CZ0324032;6230;ok;2,91848182678223e-03;
1738;CZ0324032;6410;ok;2,75707244873047e-03;
1739;CZ0320005;6410;ok;3,59177589416504e-03;
1740;CZ0530028;8210;ok;2,86269187927246e-03;
1741;CZ0530028;9130;ok;3,73875117301941e+00;
1742;CZ0720437;6210;ok;2,58564949035645e-03;
1743;CZ0720437;6430;ok;2,54201889038086e-03;
1744;CZ0720437;6510;ok;2,55274772644043e-03;
1745;CZ0720437;7220;ok;2,56180763244629e-03;
1746;CZ0720437;9130;ok;3,64695835113525e+00;
1747;CZ0720437;9170;ok;5,00396656990051e+00;
1748;CZ0720437;9180;ok;2,20700073242188e+00;
1749;CZ0720437;91E0;ok;3,43786668777466e+00;
1750;CZ0620181;91E0;ok;2,63277721405029e+00;
1751;CZ0620181;91F0;ok;1,42517971992493e+00;
1752;CZ0720422;6510;ok;3,56173515319824e-03;
1753;CZ0720422;9170;ok;6,32595276832581e+00;
