.target_id;SITECODE;HABITAT_CODE;REGION_ID;PAIR;DATUM_OLD;DATUM_NEW;PAIR_PRIORITY
1507;CZ0210708;9130;CZ2863;VMB1_VMB2;2003-05-29;2014-05-09;2
1508;CZ0210708;9170;CZ2863;VMB1_VMB2;2003-05-28;2014-05-13;2
1509;CZ0210708;9180;CZ2863;VMB1_VMB2;2003-05-29;2014-04-17;2
1512;CZ0420082;9110;CZ3455;VMB2_VMB0;2009-10-09;2023-09-29;1
1512;CZ0420082;9110;CZ3467;VMB1_VMB2;2002-09-05;2016-10-28;2
1513;CZ0420082;9130;CZ3455;VMB2_VMB0;2009-11-19;2023-09-28;1
1513;CZ0420082;9130;CZ3467;VMB1_VMB2;2002-09-05;2016-10-28;2
1514;CZ0420082;9180;CZ3455;VMB2_VMB0;2009-10-09;2023-07-17;1
1514;CZ0420082;9180;CZ3467;VMB1_VMB2;2002-09-05;2016-10-28;2
1520;CZ0514041;9110;CZ0102;VMB2_VMB0;2009-11-12;2024-09-28;1
1521;CZ0514041;9130;CZ0102;VMB2_VMB0;2006-11-30;2024-07-14;1
1529;CZ0310611;91D0;CZ1211;VMB1_VMB2;2002-06-18;2017-09-14;2
1537;CZ0714080;9130;CZ0699;VMB2_VMB0;2008-06-09;2022-06-27;1
1538;CZ0714080;9150;CZ0699;VMB2_VMB0;2008-06-09;2022-06-27;1
1539;CZ0714080;9180;CZ0699;VMB2_VMB0;2008-06-07;2022-06-27;1
1554;CZ0810036;9180;CZ0511;VMB1_VMB2;2001-06-10;2008-06-29;2
1571;CZ0314024;9110;CZ0009;VMB1_VMB2;2004-09-10;2015-09-30;2
1571;CZ0314024;9110;CZ0019;VMB1_VMB2;2004-08-03;2015-08-21;2
1571;CZ0314024;9110;CZ0392;VMB2_VMB0;2009-09-10;2021-09-30;1
1571;CZ0314024;9110;CZ0393;VMB1_VMB2;2004-12-08;2013-09-23;2
1571;CZ0314024;9110;CZ0394;VMB2_VMB0;2009-09-22;2020-10-02;1
1571;CZ0314024;9110;CZ0395;VMB2_VMB0;2010-09-16;2024-10-31;1
1571;CZ0314024;9110;CZ0403;VMB1_VMB2;2004-08-21;2015-08-31;2
1571;CZ0314024;9110;CZ0404;VMB1_VMB2;2004-08-26;2011-05-06;2
1571;CZ0314024;9110;CZ0406;VMB1_VMB2;2005-01-03;2010-09-07;2
1571;CZ0314024;9110;CZ0408;VMB1_VMB2;2005-01-03;2011-11-15;2
1571;CZ0314024;9110;CZ0414;VMB1_VMB2;2003-09-19;2012-07-21;2
1571;CZ0314024;9110;CZ0415;VMB1_VMB2;2002-08-09;2017-12-01;2
1571;CZ0314024;9110;CZ0416;VMB1_VMB2;2004-07-15;2012-09-23;2
1571;CZ0314024;9110;CZ0497;VMB1_VMB2;2003-08-23;2012-03-29;2
1571;CZ0314024;9110;CZ0549;VMB1_VMB2;2003-07-04;2014-12-06;2
1571;CZ0314024;9110;CZ0552;VMB1_VMB2;2002-08-02;2010-08-19;2
1571;CZ0314024;9110;CZ0563;VMB1_VMB2;2002-08-22;2012-08-08;2
1571;CZ0314024;9110;CZ0566;VMB1_VMB2;2002-08-22;2008-09-10;2
1571;CZ0314024;9110;CZ0573;VMB2_VMB0;2008-07-16;2023-07-31;1
1571;CZ0314024;9110;CZ0595;VMB1_VMB2;2005-01-03;2009-10-31;2
1571;CZ0314024;9110;CZ0637;VMB1_VMB2;2005-07-20;2008-11-08;2
1571;CZ0314024;9110;CZ0665;VMB1_VMB2;2004-08-23;2008-05-29;2
1571;CZ0314024;9110;CZ0967;VMB1_VMB2;2004-12-31;2017-09-18;2
1571;CZ0314024;9110;CZ1042;VMB1_VMB2;2004-08-22;2015-07-11;2
1571;CZ0314024;9110;CZ1044;VMB1_VMB2;2004-08-27;2015-08-31;2
1571;CZ0314024;9110;CZ1045;VMB1_VMB2;2004-08-30;2015-09-02;2
1571;CZ0314024;9110;CZ1066;VMB1_VMB2;2004-08-25;2015-09-03;2
1571;CZ0314024;9110;CZ1094;VMB1_VMB2;2003-09-09;2012-06-16;2
1571;CZ0314024;9110;CZ1117;VMB1_VMB2;2003-09-21;2012-06-15;2
1571;CZ0314024;9110;CZ1131;VMB1_VMB2;2004-09-01;2009-09-23;2
1571;CZ0314024;9110;CZ1132;VMB1_VMB2;2003-07-26;2015-07-17;2
1571;CZ0314024;9110;CZ1142;VMB1_VMB2;2002-09-22;2010-08-12;2
1571;CZ0314024;9110;CZ1162;VMB1_VMB2;2004-08-03;2014-05-16;2
1571;CZ0314024;9110;CZ1174;VMB1_VMB2;2002-09-30;2016-08-26;2
1571;CZ0314024;9110;CZ1177;VMB1_VMB2;2004-09-07;2012-07-08;2
1571;CZ0314024;9110;CZ1189;VMB1_VMB2;2002-09-08;2011-09-19;2
1571;CZ0314024;9110;CZ1194;VMB1_VMB2;2002-09-06;2012-09-07;2
1571;CZ0314024;9110;CZ1236;VMB2_VMB0;2010-08-28;2022-09-05;1
1571;CZ0314024;9110;CZ1240;VMB1_VMB2;2004-04-23;2012-08-12;2
1571;CZ0314024;9110;CZ1246;VMB1_VMB2;2003-08-11;2012-08-14;2
1571;CZ0314024;9110;CZ1251;VMB1_VMB2;2001-10-02;2016-09-15;2
1571;CZ0314024;9110;CZ1256;VMB1_VMB2;2004-08-11;2017-09-18;2
1571;CZ0314024;9110;CZ1260;VMB1_VMB2;2004-08-01;2015-09-20;2
1571;CZ0314024;9110;CZ1269;VMB1_VMB2;2004-08-01;2018-09-11;2
1571;CZ0314024;9110;CZ1270;VMB1_VMB2;2002-10-01;2012-07-11;2
1571;CZ0314024;9110;CZ1292;VMB1_VMB2;2003-08-24;2017-08-30;2
1571;CZ0314024;9110;CZ1301;VMB1_VMB2;2005-07-14;2011-04-01;2
1571;CZ0314024;9110;CZ1318;VMB1_VMB2;2003-09-14;2015-08-28;2
1571;CZ0314024;9110;CZ1325;VMB1_VMB2;2004-11-22;2018-10-17;2
1571;CZ0314024;9110;CZ1330;VMB1_VMB2;2004-09-15;2010-10-13;2
1571;CZ0314024;9110;CZ1331;VMB1_VMB2;2005-08-15;2015-08-20;2
1571;CZ0314024;9110;CZ1358;VMB1_VMB2;2003-10-29;2014-08-28;2
1571;CZ0314024;9110;CZ1367;VMB1_VMB2;2004-11-22;2008-12-01;2
1571;CZ0314024;9110;CZ1378;VMB1_VMB2;2005-08-15;2015-08-05;2
1571;CZ0314024;9110;CZ1401;VMB1_VMB2;2004-09-15;2015-09-24;2
1571;CZ0314024;9110;CZ1419;VMB1_VMB2;2003-10-29;2013-07-23;2
1571;CZ0314024;9110;CZ1422;VMB1_VMB2;2004-12-06;2009-07-14;2
1571;CZ0314024;9110;CZ1425;VMB1_VMB2;2004-09-15;2017-09-25;2
1571;CZ0314024;9110;CZ1426;VMB1_VMB2;2004-09-27;2014-02-26;2
1571;CZ0314024;9110;CZ1438;VMB1_VMB2;2001-10-10;2010-03-27;2
1571;CZ0314024;9110;CZ1440;VMB1_VMB2;2004-09-08;2019-09-05;2
1571;CZ0314024;9110;CZ1449;VMB1_VMB2;2004-05-21;2010-04-06;2
1571;CZ0314024;9110;CZ1450;VMB1_VMB2;2004-09-15;2014-09-26;2
1571;CZ0314024;9110;CZ1451;VMB1_VMB2;2004-08-14;2012-10-03;2
1571;CZ0314024;9110;CZ1455;VMB1_VMB2;2004-07-26;2016-08-03;2
1571;CZ0314024;9110;CZ1492;VMB1_VMB2;2003-06-22;2009-11-19;2
1571;CZ0314024;9110;CZ1507;VMB2_VMB0;2011-09-22;2022-08-09;1
1571;CZ0314024;9110;CZ1512;VMB1_VMB2;2004-07-15;2013-08-13;2
1571;CZ0314024;9110;CZ1536;VMB1_VMB2;2004-07-15;2010-04-01;2
1571;CZ0314024;9110;CZ1547;VMB1_VMB2;2003-08-24;2010-09-30;2
1571;CZ0314024;9110;CZ1554;VMB2_VMB0;2017-08-07;2023-10-26;1
1571;CZ0314024;9110;CZ1572;VMB1_VMB2;2002-12-31;2010-03-30;2
1571;CZ0314024;9110;CZ1585;VMB1_VMB2;2003-10-20;2017-09-07;2
1571;CZ0314024;9110;CZ1592;VMB1_VMB2;2005-06-13;2018-09-15;2
1571;CZ0314024;9110;CZ1593;VMB2_VMB0;2009-10-01;2022-08-31;1
1571;CZ0314024;9110;CZ1597;VMB1_VMB2;2004-12-29;2013-08-29;2
1571;CZ0314024;9110;CZ1631;VMB2_VMB0;2010-10-30;2023-08-12;1
1571;CZ0314024;9110;CZ1632;VMB2_VMB0;2009-08-27;2022-06-30;1
1571;CZ0314024;9110;CZ1651;VMB1_VMB2;2005-06-13;2012-10-11;2
1571;CZ0314024;9110;CZ1652;VMB2_VMB0;2009-10-02;2023-08-27;1
1571;CZ0314024;9110;CZ1680;VMB1_VMB2;2004-12-25;2012-11-12;2
1571;CZ0314024;9110;CZ1709;VMB1_VMB2;2004-12-31;2017-08-07;2
1571;CZ0314024;9110;CZ1710;VMB1_VMB2;2004-09-20;2017-09-13;2
1571;CZ0314024;9110;CZ1711;VMB1_VMB2;2004-12-31;2017-08-08;2
1571;CZ0314024;9110;CZ1746;VMB1_VMB2;2004-07-31;2014-10-15;2
1571;CZ0314024;9110;CZ1751;VMB2_VMB0;2009-09-13;2025-05-21;1
1571;CZ0314024;9110;CZ1773;VMB2_VMB0;2008-09-18;2022-09-21;1
1571;CZ0314024;9110;CZ1775;VMB1_VMB2;2003-08-28;2012-09-19;2
1571;CZ0314024;9110;CZ1779;VMB2_VMB0;2014-09-16;2024-11-07;1
1571;CZ0314024;9110;CZ1812;VMB1_VMB2;2005-09-15;2017-03-29;2
1571;CZ0314024;9110;CZ1835;VMB1_VMB2;2005-09-15;2010-10-08;2
1571;CZ0314024;9110;CZ1837;VMB1_VMB2;2004-08-21;2015-05-17;2
1571;CZ0314024;9110;CZ1838;VMB1_VMB2;2004-06-29;2012-08-09;2
1571;CZ0314024;9110;CZ1845;VMB1_VMB2;2005-09-15;2011-09-30;2
1571;CZ0314024;9110;CZ1846;VMB1_VMB2;2003-10-10;2010-09-03;2
1572;CZ0314024;9130;CZ0009;VMB1_VMB2;2004-09-10;2015-09-30;2
1572;CZ0314024;9130;CZ0019;VMB1_VMB2;2002-05-18;2015-08-21;2
1572;CZ0314024;9130;CZ0394;VMB1_VMB2;2003-07-22;2007-10-15;2
1572;CZ0314024;9130;CZ0395;VMB2_VMB0;2009-08-31;2024-10-18;1
1572;CZ0314024;9130;CZ0403;VMB1_VMB2;2003-08-19;2015-09-05;2
1572;CZ0314024;9130;CZ0404;VMB1_VMB2;2004-08-20;2007-09-09;2
1572;CZ0314024;9130;CZ0406;VMB1_VMB2;2005-01-03;2010-09-07;2
1572;CZ0314024;9130;CZ0408;VMB1_VMB2;2005-01-03;2011-11-15;2
1572;CZ0314024;9130;CZ0497;VMB1_VMB2;2003-08-22;2012-03-29;2
1572;CZ0314024;9130;CZ0563;VMB1_VMB2;2001-08-31;2012-06-07;2
1572;CZ0314024;9130;CZ0566;VMB1_VMB2;2002-12-31;2008-08-29;2
1572;CZ0314024;9130;CZ0573;VMB2_VMB0;2008-09-03;2023-07-31;1
1572;CZ0314024;9130;CZ0595;VMB1_VMB2;2004-10-25;2009-10-31;2
1572;CZ0314024;9130;CZ0665;VMB1_VMB2;2003-09-01;2008-05-01;2
1572;CZ0314024;9130;CZ1042;VMB1_VMB2;2005-08-25;2015-07-07;2
1572;CZ0314024;9130;CZ1066;VMB1_VMB2;2004-08-22;2015-09-03;2
1572;CZ0314024;9130;CZ1117;VMB1_VMB2;2003-07-19;2012-06-15;2
1572;CZ0314024;9130;CZ1131;VMB1_VMB2;2004-09-01;2009-09-23;2
1572;CZ0314024;9130;CZ1132;VMB1_VMB2;2003-07-23;2015-07-13;2
1572;CZ0314024;9130;CZ1142;VMB1_VMB2;2002-09-22;2010-08-12;2
1572;CZ0314024;9130;CZ1174;VMB1_VMB2;2002-12-31;2016-08-24;2
1572;CZ0314024;9130;CZ1189;VMB1_VMB2;2002-12-31;2011-09-13;2
1572;CZ0314024;9130;CZ1194;VMB1_VMB2;2001-08-31;2012-08-24;2
1572;CZ0314024;9130;CZ1236;VMB2_VMB0;2010-08-20;2022-09-05;1
1572;CZ0314024;9130;CZ1240;VMB1_VMB2;2004-04-23;2012-07-15;2
1572;CZ0314024;9130;CZ1246;VMB1_VMB2;2003-08-11;2012-06-23;2
1572;CZ0314024;9130;CZ1256;VMB1_VMB2;2004-08-11;2017-09-18;2
1572;CZ0314024;9130;CZ1260;VMB1_VMB2;2004-09-05;2015-09-26;2
1572;CZ0314024;9130;CZ1269;VMB1_VMB2;2004-08-01;2018-09-11;2
1572;CZ0314024;9130;CZ1270;VMB1_VMB2;2002-12-31;2012-07-11;2
1572;CZ0314024;9130;CZ1292;VMB1_VMB2;2003-08-24;2017-08-30;2
1572;CZ0314024;9130;CZ1301;VMB1_VMB2;2005-07-14;2011-03-28;2
1572;CZ0314024;9130;CZ1318;VMB1_VMB2;2003-08-09;2015-08-28;2
1572;CZ0314024;9130;CZ1325;VMB1_VMB2;2004-10-25;2018-09-12;2
1572;CZ0314024;9130;CZ1330;VMB1_VMB2;2004-06-07;2010-10-13;2
1572;CZ0314024;9130;CZ1331;VMB1_VMB2;2005-08-15;2015-08-20;2
1572;CZ0314024;9130;CZ1367;VMB1_VMB2;2004-10-25;2008-12-01;2
1572;CZ0314024;9130;CZ1378;VMB1_VMB2;2001-06-30;2015-07-19;2
1572;CZ0314024;9130;CZ1401;VMB1_VMB2;2004-09-15;2015-08-10;2
1572;CZ0314024;9130;CZ1419;VMB1_VMB2;2002-05-28;2013-07-01;2
1572;CZ0314024;9130;CZ1422;VMB1_VMB2;2004-09-08;2009-07-14;2
1572;CZ0314024;9130;CZ1425;VMB1_VMB2;2004-09-15;2017-09-25;2
1572;CZ0314024;9130;CZ1440;VMB1_VMB2;2004-09-08;2019-09-05;2
1572;CZ0314024;9130;CZ1449;VMB1_VMB2;2002-12-31;2010-04-06;2
1572;CZ0314024;9130;CZ1450;VMB1_VMB2;2004-09-15;2014-07-17;2
1572;CZ0314024;9130;CZ1536;VMB1_VMB2;2001-08-06;2010-03-27;2
1572;CZ0314024;9130;CZ1554;VMB2_VMB0;2011-05-18;2023-11-01;1
1572;CZ0314024;9130;CZ1572;VMB1_VMB2;2001-08-06;2010-03-29;2
1572;CZ0314024;9130;CZ1585;VMB1_VMB2;2002-12-31;2017-08-08;2
1572;CZ0314024;9130;CZ1592;VMB1_VMB2;2002-12-31;2018-08-18;2
1572;CZ0314024;9130;CZ1593;VMB2_VMB0;2009-09-29;2022-08-30;1
1572;CZ0314024;9130;CZ1597;VMB1_VMB2;2005-06-23;2013-06-14;2
1572;CZ0314024;9130;CZ1652;VMB2_VMB0;2009-09-26;2023-08-27;1
1572;CZ0314024;9130;CZ1710;VMB1_VMB2;2004-09-20;2017-09-13;2
1572;CZ0314024;9130;CZ1711;VMB1_VMB2;2004-09-20;2017-08-10;2
1572;CZ0314024;9130;CZ1751;VMB2_VMB0;2009-08-03;2025-05-21;1
1572;CZ0314024;9130;CZ1773;VMB1_VMB2;2003-08-25;2008-05-27;2
1572;CZ0314024;9130;CZ1775;VMB1_VMB2;2003-08-28;2012-09-14;2
1572;CZ0314024;9130;CZ1779;VMB1_VMB2;2005-09-15;2009-10-22;2
1572;CZ0314024;9130;CZ1812;VMB1_VMB2;2003-09-17;2016-05-23;2
1572;CZ0314024;9130;CZ1835;VMB1_VMB2;2004-12-20;2010-10-08;2
1572;CZ0314024;9130;CZ1837;VMB1_VMB2;2003-09-01;2015-05-17;2
1572;CZ0314024;9130;CZ1838;VMB1_VMB2;2004-06-29;2012-08-09;2
1572;CZ0314024;9130;CZ1845;VMB1_VMB2;2003-08-14;2011-09-30;2
1572;CZ0314024;9130;CZ1846;VMB1_VMB2;2003-09-01;2010-08-23;2
1573;CZ0314024;9180;CZ0009;VMB1_VMB2;2004-09-10;2015-09-28;2
1573;CZ0314024;9180;CZ0392;VMB1_VMB2;2003-06-13;2007-09-14;2
1573;CZ0314024;9180;CZ0393;VMB1_VMB2;2003-06-11;2013-09-04;2
1573;CZ0314024;9180;CZ0394;VMB1_VMB2;2003-07-03;2007-10-17;2
1573;CZ0314024;9180;CZ0395;VMB1_VMB2;2005-09-15;2009-08-31;2
1573;CZ0314024;9180;CZ0406;VMB1_VMB2;2003-07-09;2010-09-07;2
1573;CZ0314024;9180;CZ0408;VMB1_VMB2;2004-07-19;2011-11-15;2
1573;CZ0314024;9180;CZ0573;VMB2_VMB0;2008-07-15;2023-07-13;1
1573;CZ0314024;9180;CZ0595;VMB1_VMB2;2003-05-14;2009-10-31;2
1573;CZ0314024;9180;CZ1044;VMB1_VMB2;2002-08-07;2015-08-31;2
1573;CZ0314024;9180;CZ1131;VMB1_VMB2;2004-09-01;2009-09-23;2
1573;CZ0314024;9180;CZ1256;VMB1_VMB2;2004-08-11;2017-09-05;2
1573;CZ0314024;9180;CZ1269;VMB1_VMB2;2003-08-09;2018-08-09;2
1573;CZ0314024;9180;CZ1270;VMB1_VMB2;2002-08-25;2012-07-11;2
1573;CZ0314024;9180;CZ1292;VMB1_VMB2;2003-07-31;2017-07-31;2
1573;CZ0314024;9180;CZ1318;VMB1_VMB2;2003-07-11;2015-08-28;2
1573;CZ0314024;9180;CZ1330;VMB1_VMB2;2004-06-06;2010-10-13;2
1573;CZ0314024;9180;CZ1367;VMB1_VMB2;2004-10-25;2008-12-01;2
1573;CZ0314024;9180;CZ1425;VMB1_VMB2;2004-09-15;2017-09-14;2
1573;CZ0314024;9180;CZ1426;VMB1_VMB2;2004-09-18;2014-02-26;2
1573;CZ0314024;9180;CZ1440;VMB1_VMB2;2004-08-02;2019-06-25;2
1573;CZ0314024;9180;CZ1536;VMB1_VMB2;2004-07-15;2010-03-27;2
1573;CZ0314024;9180;CZ1554;VMB1_VMB2;2002-07-26;2011-03-29;2
1573;CZ0314024;9180;CZ1572;VMB1_VMB2;2001-08-13;2010-03-29;2
1573;CZ0314024;9180;CZ1592;VMB1_VMB2;2004-07-15;2018-09-05;2
1573;CZ0314024;9180;CZ1593;VMB1_VMB2;2002-09-04;2009-07-25;2
1573;CZ0314024;9180;CZ1597;VMB1_VMB2;2003-07-26;2013-09-17;2
1573;CZ0314024;9180;CZ1631;VMB1_VMB2;2002-09-13;2010-07-20;2
1573;CZ0314024;9180;CZ1632;VMB1_VMB2;2002-09-04;2009-07-10;2
1573;CZ0314024;9180;CZ1651;VMB1_VMB2;2004-12-31;2012-10-04;2
1573;CZ0314024;9180;CZ1652;VMB1_VMB2;2002-09-04;2009-08-14;2
1573;CZ0314024;9180;CZ1746;VMB1_VMB2;2003-08-06;2014-09-10;2
1573;CZ0314024;9180;CZ1779;VMB1_VMB2;2003-08-07;2009-10-22;2
1573;CZ0314024;9180;CZ1835;VMB1_VMB2;2005-09-15;2010-09-06;2
1573;CZ0314024;9180;CZ1838;VMB1_VMB2;2003-08-18;2012-08-07;2
1573;CZ0314024;9180;CZ1845;VMB1_VMB2;2003-08-16;2011-09-30;2
1574;CZ0314024;9410;CZ0009;VMB1_VMB2;2004-09-10;2015-09-30;2
1574;CZ0314024;9410;CZ0019;VMB1_VMB2;2004-08-03;2015-08-21;2
1574;CZ0314024;9410;CZ0392;VMB2_VMB0;2009-09-12;2021-09-24;1
1574;CZ0314024;9410;CZ0393;VMB1_VMB2;2003-08-31;2013-09-11;2
1574;CZ0314024;9410;CZ0394;VMB2_VMB0;2009-08-21;2020-10-01;1
1574;CZ0314024;9410;CZ0395;VMB2_VMB0;2008-09-11;2024-10-24;1
1574;CZ0314024;9410;CZ0403;VMB1_VMB2;2005-02-28;2015-09-05;2
1574;CZ0314024;9410;CZ0404;VMB1_VMB2;2004-08-26;2011-05-06;2
1574;CZ0314024;9410;CZ0406;VMB1_VMB2;2004-08-01;2010-09-07;2
1574;CZ0314024;9410;CZ0408;VMB1_VMB2;2004-07-19;2011-08-13;2
1574;CZ0314024;9410;CZ0414;VMB2_VMB0;2012-09-22;2022-07-02;1
1574;CZ0314024;9410;CZ0415;VMB2_VMB0;2017-12-01;2022-06-21;1
1574;CZ0314024;9410;CZ0416;VMB2_VMB0;2015-08-24;2022-06-20;1
1574;CZ0314024;9410;CZ0563;VMB1_VMB2;2001-09-28;2012-08-08;2
1574;CZ0314024;9410;CZ0566;VMB1_VMB2;2001-09-30;2008-08-29;2
1574;CZ0314024;9410;CZ0573;VMB2_VMB0;2015-09-26;2023-07-31;1
1574;CZ0314024;9410;CZ0595;VMB1_VMB2;2005-01-03;2009-10-31;2
1574;CZ0314024;9410;CZ0637;VMB1_VMB2;2005-07-20;2008-11-08;2
1574;CZ0314024;9410;CZ0665;VMB1_VMB2;2004-08-21;2008-05-29;2
1574;CZ0314024;9410;CZ1042;VMB1_VMB2;2005-08-25;2015-07-07;2
1574;CZ0314024;9410;CZ1044;VMB1_VMB2;2002-08-10;2015-08-30;2
1574;CZ0314024;9410;CZ1045;VMB1_VMB2;2004-08-22;2015-08-31;2
1574;CZ0314024;9410;CZ1066;VMB1_VMB2;2004-08-25;2016-05-12;2
1574;CZ0314024;9410;CZ1094;VMB1_VMB2;2004-08-24;2012-06-18;2
1574;CZ0314024;9410;CZ1096;VMB1_VMB2;2003-08-15;2013-10-03;2
1574;CZ0314024;9410;CZ1117;VMB1_VMB2;2003-09-20;2012-06-11;2
1574;CZ0314024;9410;CZ1131;VMB1_VMB2;2004-12-17;2009-09-23;2
1574;CZ0314024;9410;CZ1132;VMB1_VMB2;2003-08-22;2015-07-07;2
1574;CZ0314024;9410;CZ1142;VMB1_VMB2;2002-09-22;2010-08-11;2
1574;CZ0314024;9410;CZ1174;VMB1_VMB2;2002-09-30;2016-08-26;2
1574;CZ0314024;9410;CZ1189;VMB1_VMB2;2002-09-07;2011-09-19;2
1574;CZ0314024;9410;CZ1194;VMB1_VMB2;2002-09-06;2012-09-07;2
1574;CZ0314024;9410;CZ1197;VMB1_VMB2;2005-08-19;2016-09-09;2
1574;CZ0314024;9410;CZ1236;VMB2_VMB0;2010-08-22;2022-09-05;1
1574;CZ0314024;9410;CZ1240;VMB1_VMB2;2003-07-08;2012-06-23;2
1574;CZ0314024;9410;CZ1246;VMB1_VMB2;2004-08-22;2012-08-14;2
1574;CZ0314024;9410;CZ1251;VMB1_VMB2;2004-08-01;2016-09-15;2
1574;CZ0314024;9410;CZ1256;VMB1_VMB2;2004-08-07;2017-09-05;2
1574;CZ0314024;9410;CZ1260;VMB1_VMB2;2004-09-05;2015-09-26;2
1574;CZ0314024;9410;CZ1269;VMB1_VMB2;2004-09-05;2018-09-11;2
1574;CZ0314024;9410;CZ1270;VMB1_VMB2;2002-10-12;2012-07-26;2
1574;CZ0314024;9410;CZ1292;VMB1_VMB2;2003-06-12;2017-07-30;2
1574;CZ0314024;9410;CZ1301;VMB1_VMB2;2005-08-15;2011-10-25;2
1574;CZ0314024;9410;CZ1318;VMB1_VMB2;2003-09-13;2015-08-28;2
1574;CZ0314024;9410;CZ1325;VMB1_VMB2;2004-08-01;2018-10-17;2
1574;CZ0314024;9410;CZ1330;VMB1_VMB2;2004-09-15;2010-10-12;2
1574;CZ0314024;9410;CZ1331;VMB1_VMB2;2005-08-15;2015-08-20;2
1574;CZ0314024;9410;CZ1358;VMB1_VMB2;2005-08-15;2014-08-28;2
1574;CZ0314024;9410;CZ1367;VMB1_VMB2;2004-11-29;2008-12-01;2
1574;CZ0314024;9410;CZ1378;VMB1_VMB2;2004-09-15;2015-09-14;2
1574;CZ0314024;9410;CZ1395;VMB1_VMB2;2002-11-05;2012-09-15;2
1574;CZ0314024;9410;CZ1401;VMB1_VMB2;2004-09-15;2015-09-25;2
1574;CZ0314024;9410;CZ1419;VMB1_VMB2;2003-10-29;2013-07-23;2
1574;CZ0314024;9410;CZ1422;VMB1_VMB2;2004-08-13;2009-07-14;2
1574;CZ0314024;9410;CZ1425;VMB1_VMB2;2004-09-15;2017-09-26;2
1574;CZ0314024;9410;CZ1438;VMB2_VMB0;2012-08-04;2022-07-14;1
1574;CZ0314024;9410;CZ1440;VMB1_VMB2;2004-08-13;2019-08-29;2
1574;CZ0314024;9410;CZ1449;VMB1_VMB2;2004-05-21;2010-04-06;2
1574;CZ0314024;9410;CZ1450;VMB1_VMB2;2004-09-15;2014-09-26;2
1574;CZ0314024;9410;CZ1451;VMB1_VMB2;2004-08-15;2012-09-20;2
1574;CZ0314024;9410;CZ1455;VMB2_VMB0;2016-08-31;2023-05-12;1
1574;CZ0314024;9410;CZ1492;VMB1_VMB2;2004-06-05;2010-03-25;2
1574;CZ0314024;9410;CZ1507;VMB2_VMB0;2011-09-22;2022-08-09;1
1574;CZ0314024;9410;CZ1512;VMB1_VMB2;2004-07-15;2013-08-13;2
1574;CZ0314024;9410;CZ1536;VMB1_VMB2;2004-07-15;2010-04-01;2
1574;CZ0314024;9410;CZ1547;VMB1_VMB2;2004-07-15;2010-10-01;2
1574;CZ0314024;9410;CZ1554;VMB2_VMB0;2011-08-30;2023-10-23;1
1574;CZ0314024;9410;CZ1572;VMB1_VMB2;2001-10-31;2010-03-30;2
1574;CZ0314024;9410;CZ1585;VMB1_VMB2;2003-10-20;2017-08-08;2
1574;CZ0314024;9410;CZ1592;VMB1_VMB2;2004-07-15;2018-09-14;2
1574;CZ0314024;9410;CZ1593;VMB2_VMB0;2010-09-20;2022-08-31;1
1574;CZ0314024;9410;CZ1631;VMB2_VMB0;2010-10-31;2023-08-12;1
1574;CZ0314024;9410;CZ1632;VMB2_VMB0;2009-09-23;2022-07-15;1
1574;CZ0314024;9410;CZ1651;VMB1_VMB2;2003-10-05;2012-10-11;2
1574;CZ0314024;9410;CZ1652;VMB2_VMB0;2009-10-02;2023-08-27;1
1574;CZ0314024;9410;CZ1680;VMB1_VMB2;2003-08-18;2012-09-22;2
1574;CZ0314024;9410;CZ1746;VMB1_VMB2;2004-07-31;2014-10-15;2
1574;CZ0314024;9410;CZ1751;VMB2_VMB0;2009-09-06;2025-05-19;1
1574;CZ0314024;9410;CZ1773;VMB2_VMB0;2008-09-10;2022-09-01;1
1574;CZ0314024;9410;CZ1775;VMB1_VMB2;2003-08-23;2012-09-18;2
1574;CZ0314024;9410;CZ1779;VMB2_VMB0;2013-10-04;2024-11-01;1
1574;CZ0314024;9410;CZ1812;VMB1_VMB2;2005-09-15;2016-10-24;2
1574;CZ0314024;9410;CZ1835;VMB1_VMB2;2003-10-10;2010-09-20;2
1574;CZ0314024;9410;CZ1837;VMB1_VMB2;2003-09-01;2015-05-17;2
1574;CZ0314024;9410;CZ1838;VMB1_VMB2;2004-06-29;2012-08-09;2
1574;CZ0314024;9410;CZ1846;VMB1_VMB2;2004-12-21;2010-09-03;2
1575;CZ0314024;91D0;CZ0009;VMB1_VMB2;2004-08-01;2015-09-21;2
1575;CZ0314024;91D0;CZ0019;VMB1_VMB2;2004-08-03;2015-08-21;2
1575;CZ0314024;91D0;CZ0392;VMB2_VMB0;2007-10-05;2021-09-13;1
1575;CZ0314024;91D0;CZ0393;VMB1_VMB2;2003-08-31;2013-08-20;2
1575;CZ0314024;91D0;CZ0394;VMB2_VMB0;2008-07-21;2020-08-11;1
1575;CZ0314024;91D0;CZ0403;VMB1_VMB2;2005-02-28;2015-08-31;2
1575;CZ0314024;91D0;CZ0408;VMB1_VMB2;2004-07-19;2011-11-15;2
1575;CZ0314024;91D0;CZ0414;VMB1_VMB2;2003-09-19;2012-07-28;2
1575;CZ0314024;91D0;CZ0415;VMB2_VMB0;2017-11-24;2022-06-21;1
1575;CZ0314024;91D0;CZ0416;VMB1_VMB2;2004-07-15;2012-09-25;2
1575;CZ0314024;91D0;CZ0573;VMB2_VMB0;2008-08-25;2023-07-31;1
