TYP_CHU;SITECODE;HABITAT_CODE;ROZLOHA_PASEKY;ROZLOHA_HOLINY;POCET_SEGMENTU_PASEKY;DATUM_VYPOCTU
EVL;CZ0420416;6190;;;;2026-09-24
EVL;CZ0420416;8220;;;;2026-09-24
EVL;CZ0420416;8230;;;;2026-09-24
EVL;CZ0420416;9130;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0420416;9180;1,88038713781163e-02;0,00000000000000;1;2026-09-24
EVL;CZ0420416;40A0;;;;2026-09-24
EVL;CZ0420416;91E0;9,66300353816571e-02;0,00000000000000;2;2026-09-24
EVL;CZ0520022;3150;;;;2026-09-24
EVL;CZ0520022;6410;;;;2026-09-24
EVL;CZ0520022;6510;;;;2026-09-24
EVL;CZ0520022;7230;;;;2026-09-24
EVL;CZ0520022;9170;9,10683013091446e-02;0,00000000000000;1;2026-09-24
EVL;CZ0214006;2330;;;;2026-09-24
EVL;CZ0214006;4030;;;;2026-09-24
EVL;CZ0214006;6210;;;;2026-09-24
EVL;CZ0214006;6510;;;;2026-09-24
EVL;CZ0214006;9170;9,06198842064838e-01;0,00000000000000;4;2026-09-24
EVL;CZ0214006;9190;1,10283254660182e+00;0,00000000000000;3;2026-09-24
EVL;CZ0624100;6210;;;;2026-09-24
EVL;CZ0624100;6240;;;;2026-09-24
EVL;CZ0624100;91G0;4,92549856298273e+01;41,84943020318548;17;2026-09-24
EVL;CZ0624100;91H0;8,15011190032886e-02;0,00000000000000;2;2026-09-24
EVL;CZ0624100;91I0;2,95112927793837e+01;22,58626591192256;12;2026-09-24
EVL;CZ0213047;3140;;;;2026-09-24
EVL;CZ0620147;6110;;;;2026-09-24
EVL;CZ0620147;6240;;;;2026-09-24
EVL;CZ0314635;3130;;;;2026-09-24
EVL;CZ0410438;3140;;;;2026-09-24
EVL;CZ0620010;3260;;;;2026-09-24
EVL;CZ0420085;6430;;;;2026-09-24
EVL;CZ0714085;3150;;;;2026-09-24
EVL;CZ0714085;6430;;;;2026-09-24
EVL;CZ0714085;6510;;;;2026-09-24
EVL;CZ0714085;91E0;4,08946387164888e-01;0,00000000000000;13;2026-09-24
EVL;CZ0714085;91F0;1,62421361662551e+02;100,33030619062666;187;2026-09-24
EVL;CZ0813456;3260;;;;2026-09-24
EVL;CZ0813456;6430;;;;2026-09-24
EVL;CZ0813456;91E0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0530034;9110;1,02499092534237e+00;0,00000000000000;5;2026-09-24
EVL;CZ0530034;9130;2,79381799249912e+00;1,17973811180541;3;2026-09-24
EVL;CZ0530034;91E0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0624130;6110;;;;2026-09-24
EVL;CZ0624130;6190;;;;2026-09-24
EVL;CZ0624130;6210;;;;2026-09-24
EVL;CZ0624130;6240;;;;2026-09-24
EVL;CZ0624130;6510;;;;2026-09-24
EVL;CZ0624130;8160;;;;2026-09-24
EVL;CZ0624130;8210;;;;2026-09-24
EVL;CZ0624130;8310;;;;2026-09-24
EVL;CZ0624130;9130;6,84023088239060e+01;18,37228249092361;174;2026-09-24
EVL;CZ0624130;9150;5,85775444575841e-01;0,00000000000000;8;2026-09-24
EVL;CZ0624130;9170;2,82666954712255e+01;4,06836818435376;138;2026-09-24
EVL;CZ0624130;9180;1,73898324077003e+00;0,00000000000000;28;2026-09-24
EVL;CZ0624130;91E0;2,52667879812374e-01;0,00000000000000;10;2026-09-24
EVL;CZ0624130;91G0;4,15464584769169e+00;1,90607182811485;20;2026-09-24
EVL;CZ0624130;91H0;4,17363579617813e-07;0,00000000000000;1;2026-09-24
EVL;CZ0210421;9170;1,43908988126380e+00;0,00000000000000;5;2026-09-24
EVL;CZ0210421;91H0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0624103;3150;;;;2026-09-24
EVL;CZ0624103;91E0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0624103;91F0;3,82359604569980e+01;28,07739487190237;38;2026-09-24
EVL;CZ0420015;7220;;;;2026-09-24
EVL;CZ0420015;9170;1,31705802870295e+00;0,00000000000000;4;2026-09-24
EVL;CZ0420015;91F0;2,32548601383925e-02;0,00000000000000;2;2026-09-24
EVL;CZ0620419;6210;;;;2026-09-24
EVL;CZ0620419;6240;;;;2026-09-24
EVL;CZ0213065;6190;;;;2026-09-24
EVL;CZ0213065;6210;;;;2026-09-24
EVL;CZ0213065;40A0;;;;2026-09-24
EVL;CZ0420008;91U0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0420076;6210;;;;2026-09-24
EVL;CZ0210044;6210;;;;2026-09-24
EVL;CZ0210044;8230;;;;2026-09-24
EVL;CZ0210044;6210p;;;;2026-09-24
EVL;CZ0622169;6210;;;;2026-09-24
EVL;CZ0720428;6210;;;;2026-09-24
EVL;CZ0720428;6510;;;;2026-09-24
EVL;CZ0720428;7220;;;;2026-09-24
EVL;CZ0720428;9130;2,90996070626215e+01;20,76957528246064;30;2026-09-24
EVL;CZ0720428;9170;5,29954622546368e+00;2,25142645275760;15;2026-09-24
EVL;CZ0720428;6210p;;;;2026-09-24
EVL;CZ0420035;4030;;;;2026-09-24
EVL;CZ0420035;6230;;;;2026-09-24
EVL;CZ0420035;6430;;;;2026-09-24
EVL;CZ0420035;6520;;;;2026-09-24
EVL;CZ0420035;7120;;;;2026-09-24
EVL;CZ0420035;7140;;;;2026-09-24
EVL;CZ0420035;9410;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0420035;91D0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0614054;4030;;;;2026-09-24
EVL;CZ0614054;5130;;;;2026-09-24
EVL;CZ0614054;6230;;;;2026-09-24
EVL;CZ0614054;7140;;;;2026-09-24
EVL;CZ0320037;6230;;;;2026-09-24
EVL;CZ0320037;7140;;;;2026-09-24
EVL;CZ0210003;7140;;;;2026-09-24
EVL;CZ0620154;6210;;;;2026-09-24
EVL;CZ0620154;8230;;;;2026-09-24
EVL;CZ0724121;5130;;;;2026-09-24
EVL;CZ0724121;6210;;;;2026-09-24
EVL;CZ0724121;6510;;;;2026-09-24
EVL;CZ0724121;7220;;;;2026-09-24
EVL;CZ0724121;9130;2,12925327384525e-06;0,00000000000000;6;2026-09-24
EVL;CZ0724121;9170;1,08953154926737e-01;0,00000000000000;8;2026-09-24
EVL;CZ0720058;6510;;;;2026-09-24
EVL;CZ0313128;7150;;;;2026-09-24
EVL;CZ0410021;3160;;;;2026-09-24
EVL;CZ0410021;6510;;;;2026-09-24
EVL;CZ0410021;7140;;;;2026-09-24
EVL;CZ0410021;9410;3,80249380279047e+00;1,30167397786017;9;2026-09-24
EVL;CZ0410021;91D0;7,03839254516222e-01;0,00000000000000;5;2026-09-24
EVL;CZ0724107;91F0;3,08745134350435e+01;18,58908875453611;46;2026-09-24
EVL;CZ0520030;9170;4,49739877190216e+01;11,72233621085167;80;2026-09-24
EVL;CZ0520030;91E0;5,47662367713707e-01;0,00000000000000;3;2026-09-24
EVL;CZ0310084;6110;;;;2026-09-24
EVL;CZ0310084;6210;;;;2026-09-24
EVL;CZ0310084;8210;;;;2026-09-24
EVL;CZ0214043;6410;;;;2026-09-24
EVL;CZ0214043;7230;;;;2026-09-24
EVL;CZ0610517;6230;;;;2026-09-24
EVL;CZ0624099;3150;;;;2026-09-24
EVL;CZ0624099;6440;;;;2026-09-24
EVL;CZ0624099;6510;;;;2026-09-24
EVL;CZ0624099;91E0;1,56830668469807e+00;0,00000000000000;9;2026-09-24
EVL;CZ0624099;91F0;5,68029989962497e+01;28,38752725170954;74;2026-09-24
EVL;CZ0214041;6410;;;;2026-09-24
EVL;CZ0214041;6430;;;;2026-09-24
EVL;CZ0214041;6510;;;;2026-09-24
EVL;CZ0214041;91E0;2,90519369355675e-01;0,00000000000000;4;2026-09-24
EVL;CZ0810004;3230;;;;2026-09-24
EVL;CZ0810004;9170;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0810004;91E0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0324026;3260;;;;2026-09-24
EVL;CZ0324026;6430;;;;2026-09-24
EVL;CZ0324026;7140;;;;2026-09-24
EVL;CZ0324026;91E0;1,11609524389253e+01;9,63456851134058;13;2026-09-24
EVL;CZ0620011;6210;;;;2026-09-24
EVL;CZ0620011;6210p;;;;2026-09-24
EVL;CZ0420144;7110;;;;2026-09-24
EVL;CZ0420144;7120;;;;2026-09-24
EVL;CZ0420144;7140;;;;2026-09-24
EVL;CZ0420144;9410;1,54246163219799e+01;6,78979437917717;25;2026-09-24
EVL;CZ0420144;91D0;5,41609454137289e+00;1,13452314241131;15;2026-09-24
EVL;CZ0612137;3130;;;;2026-09-24
EVL;CZ0424039;6110;;;;2026-09-24
EVL;CZ0424039;6210;;;;2026-09-24
EVL;CZ0424039;6510;;;;2026-09-24
EVL;CZ0424039;8160;;;;2026-09-24
EVL;CZ0624071;3150;;;;2026-09-24
EVL;CZ0624071;6410;;;;2026-09-24
EVL;CZ0624071;6440;;;;2026-09-24
EVL;CZ0624071;91E0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0624071;91F0;2,65786436492181e+00;0,00000000000000;7;2026-09-24
EVL;CZ0423510;3260;;;;2026-09-24
EVL;CZ0423510;6430;;;;2026-09-24
EVL;CZ0620169;6210;;;;2026-09-24
EVL;CZ0620169;91G0;1,83433616198715e+01;2,93264381243438;25;2026-09-24
EVL;CZ0620169;91I0;1,82354008663423e+00;0,00000000000000;4;2026-09-24
EVL;CZ0813516;3220;;;;2026-09-24
EVL;CZ0813516;3240;;;;2026-09-24
EVL;CZ0813516;91E0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0420501;6410;;;;2026-09-24
EVL;CZ0420501;6520;;;;2026-09-24
EVL;CZ0420501;7140;;;;2026-09-24
EVL;CZ0420501;91D0;1,89006883858938e+00;1,60050886676824;7;2026-09-24
EVL;CZ0420501;91E0;6,32788479716190e-01;0,00000000000000;8;2026-09-24
EVL;CZ0720190;7220;;;;2026-09-24
EVL;CZ0720190;9130;2,72194160171878e-01;0,00000000000000;1;2026-09-24
EVL;CZ0610518;6230;;;;2026-09-24
EVL;CZ0314044;6110;;;;2026-09-24
EVL;CZ0314044;6510;;;;2026-09-24
EVL;CZ0314044;8210;;;;2026-09-24
EVL;CZ0314044;8310;;;;2026-09-24
EVL;CZ0314044;91U0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0524049;2330;;;;2026-09-24
EVL;CZ0524049;3150;;;;2026-09-24
EVL;CZ0524049;3260;;;;2026-09-24
EVL;CZ0524049;6410;;;;2026-09-24
EVL;CZ0524049;6430;;;;2026-09-24
EVL;CZ0524049;6510;;;;2026-09-24
EVL;CZ0524049;91E0;3,66122938303639e-01;0,00000000000000;18;2026-09-24
EVL;CZ0524049;91F0;6,74188545041051e-02;0,00000000000000;11;2026-09-24
EVL;CZ0524046;6430;;;;2026-09-24
EVL;CZ0524046;6520;;;;2026-09-24
EVL;CZ0524046;9110;4,10162653623240e+01;21,06870469202556;46;2026-09-24
EVL;CZ0524046;9130;1,27147909988690e+00;0,00000000000000;8;2026-09-24
EVL;CZ0524046;9410;5,70269989536645e+00;2,11958690102594;11;2026-09-24
EVL;CZ0310074;3130;;;;2026-09-24
EVL;CZ0310074;3150;;;;2026-09-24
EVL;CZ0413190;3140;;;;2026-09-24
EVL;CZ0420456;8220;;;;2026-09-24
EVL;CZ0420456;9170;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0420456;91I0;5,33645339726284e-01;0,00000000000000;1;2026-09-24
EVL;CZ0214042;3150;;;;2026-09-24
EVL;CZ0214042;4030;;;;2026-09-24
EVL;CZ0214042;6230;;;;2026-09-24
EVL;CZ0214042;6410;;;;2026-09-24
EVL;CZ0214042;6430;;;;2026-09-24
EVL;CZ0214042;6510;;;;2026-09-24
EVL;CZ0214042;7140;;;;2026-09-24
EVL;CZ0214042;8220;;;;2026-09-24
EVL;CZ0214042;9110;2,25070280866216e+00;1,97262027932350;4;2026-09-24
EVL;CZ0214042;9130;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0214042;9410;1,59099667207866e+01;11,01589732501161;28;2026-09-24
EVL;CZ0214042;91D0;6,44193515523726e-01;0,00000000000000;8;2026-09-24
EVL;CZ0210733;2330;;;;2026-09-24
EVL;CZ0210733;4030;;;;2026-09-24
EVL;CZ0810031;9130;2,66003060873696e+00;0,00000000000000;12;2026-09-24
EVL;CZ0520603;6230;;;;2026-09-24
EVL;CZ0520603;6430;;;;2026-09-24
EVL;CZ0520603;6510;;;;2026-09-24
EVL;CZ0627016;6210;;;;2026-09-24
EVL;CZ0627016;6210p;;;;2026-09-24
EVL;CZ0310063;6110;;;;2026-09-24
EVL;CZ0314642;6410;;;;2026-09-24
EVL;CZ0322058;6230;;;;2026-09-24
EVL;CZ0210111;6210;;;;2026-09-24
EVL;CZ0210111;91U0;3,09367190798908e-01;0,00000000000000;5;2026-09-24
EVL;CZ0620049;6240;;;;2026-09-24
EVL;CZ0320043;91D0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0524047;3260;;;;2026-09-24
EVL;CZ0524047;8150;;;;2026-09-24
EVL;CZ0524047;8220;;;;2026-09-24
EVL;CZ0524047;9110;1,15031773936203e+01;0,00000000000000;47;2026-09-24
EVL;CZ0524047;9130;8,29012385863832e-01;0,00000000000000;5;2026-09-24
EVL;CZ0524047;9180;1,05126922251104e-01;0,00000000000000;2;2026-09-24
EVL;CZ0210721;7220;;;;2026-09-24
EVL;CZ0520009;6410;;;;2026-09-24
EVL;CZ0520009;6510;;;;2026-09-24
EVL;CZ0520009;9170;3,77226308522126e+00;0,00000000000000;5;2026-09-24
EVL;CZ0410040;4030;;;;2026-09-24
EVL;CZ0410040;6520;;;;2026-09-24
EVL;CZ0410040;7110;;;;2026-09-24
EVL;CZ0410040;7120;;;;2026-09-24
EVL;CZ0410040;7140;;;;2026-09-24
EVL;CZ0410040;9410;7,13742665420547e-02;0,00000000000000;2;2026-09-24
EVL;CZ0410040;91D0;1,13998084556796e-02;0,00000000000000;2;2026-09-24
EVL;CZ0210730;2330;;;;2026-09-24
EVL;CZ0212023;2330;;;;2026-09-24
EVL;CZ0214049;2330;;;;2026-09-24
EVL;CZ0422084;2330;;;;2026-09-24
EVL;CZ0210064;2330;;;;2026-09-24
EVL;CZ0310615;2330;;;;2026-09-24
EVL;CZ0413184;3140;;;;2026-09-24
EVL;CZ0424138;91F0;6,56155847766576e-01;0,00000000000000;2;2026-09-24
EVL;CZ0310017;3150;;;;2026-09-24
EVL;CZ0310017;6430;;;;2026-09-24
EVL;CZ0310017;7120;;;;2026-09-24
EVL;CZ0310017;7140;;;;2026-09-24
EVL;CZ0310017;9410;5,49191825508904e+00;2,25317999946512;13;2026-09-24
EVL;CZ0310017;91D0;8,22662591980770e-04;0,00000000000000;1;2026-09-24
EVL;CZ0310017;91E0;4,35457915589447e-01;0,00000000000000;4;2026-09-24
EVL;CZ0420462;8220;;;;2026-09-24
EVL;CZ0420462;8230;;;;2026-09-24
EVL;CZ0323159;3270;;;;2026-09-24
EVL;CZ0323159;6510;;;;2026-09-24
EVL;CZ0323159;9170;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0323159;9180;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0620013;8160;;;;2026-09-24
EVL;CZ0710004;6510;;;;2026-09-24
EVL;CZ0720435;5130;;;;2026-09-24
EVL;CZ0720435;6210;;;;2026-09-24
EVL;CZ0720435;6510;;;;2026-09-24
EVL;CZ0720435;7220;;;;2026-09-24
EVL;CZ0720435;9130;8,29064295392185e+00;0,00000000000000;19;2026-09-24
EVL;CZ0720435;9170;6,13568867724389e-03;0,00000000000000;1;2026-09-24
EVL;CZ0720435;6210p;;;;2026-09-24
EVL;CZ0214014;3130;;;;2026-09-24
EVL;CZ0214014;3150;;;;2026-09-24
EVL;CZ0214014;7140;;;;2026-09-24
EVL;CZ0420160;6430;;;;2026-09-24
EVL;CZ0420160;6210p;;;;2026-09-24
EVL;CZ0420160;91E0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0514113;3140;;;;2026-09-24
EVL;CZ0514113;3150;;;;2026-09-24
EVL;CZ0514113;8310;;;;2026-09-24
EVL;CZ0612140;3130;;;;2026-09-24
EVL;CZ0624096;3260;;;;2026-09-24
EVL;CZ0624096;4030;;;;2026-09-24
EVL;CZ0624096;5130;;;;2026-09-24
EVL;CZ0624096;6190;;;;2026-09-24
EVL;CZ0624096;6210;;;;2026-09-24
EVL;CZ0624096;6510;;;;2026-09-24
EVL;CZ0624096;8150;;;;2026-09-24
EVL;CZ0624096;8220;;;;2026-09-24
EVL;CZ0624096;8230;;;;2026-09-24
EVL;CZ0624096;8310;;;;2026-09-24
EVL;CZ0624096;9170;1,52934186869805e+01;3,79978068292117;67;2026-09-24
EVL;CZ0624096;9180;1,40682331649692e-02;0,00000000000000;1;2026-09-24
EVL;CZ0624096;40A0;;;;2026-09-24
EVL;CZ0624096;91I0;4,81343343454264e-02;0,00000000000000;3;2026-09-24
EVL;CZ0310057;6230;;;;2026-09-24
EVL;CZ0310057;7110;;;;2026-09-24
EVL;CZ0310057;7140;;;;2026-09-24
EVL;CZ0310057;9410;1,31203855647529e+00;0,00000000000000;4;2026-09-24
EVL;CZ0310057;91D0;1,49653612263302e-01;0,00000000000000;1;2026-09-24
EVL;CZ0210152;2330;;;;2026-09-24
EVL;CZ0210152;3150;;;;2026-09-24
EVL;CZ0210152;6410;;;;2026-09-24
EVL;CZ0210152;6430;;;;2026-09-24
EVL;CZ0210152;6440;;;;2026-09-24
EVL;CZ0210152;6510;;;;2026-09-24
EVL;CZ0210152;7210;;;;2026-09-24
EVL;CZ0210152;7230;;;;2026-09-24
EVL;CZ0210152;91E0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0210152;91F0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0210713;6210;;;;2026-09-24
EVL;CZ0210713;6510;;;;2026-09-24
EVL;CZ0620139;6210;;;;2026-09-24
EVL;CZ0814092;3130;;;;2026-09-24
EVL;CZ0814092;3140;;;;2026-09-24
EVL;CZ0814092;3150;;;;2026-09-24
EVL;CZ0814092;6510;;;;2026-09-24
EVL;CZ0814092;9170;3,64702441725331e+00;0,00000000000000;23;2026-09-24
EVL;CZ0814092;91E0;1,34759856829966e+01;7,10537905505158;52;2026-09-24
EVL;CZ0814092;91F0;1,35257683722144e+01;6,35958752086321;40;2026-09-24
EVL;CZ0424141;3150;;;;2026-09-24
EVL;CZ0424141;3260;;;;2026-09-24
EVL;CZ0424141;3270;;;;2026-09-24
EVL;CZ0424141;6110;;;;2026-09-24
EVL;CZ0424141;8150;;;;2026-09-24
EVL;CZ0424141;8160;;;;2026-09-24
EVL;CZ0424141;9180;6,73516964758589e+00;0,00000000000000;58;2026-09-24
EVL;CZ0424141;40A0;;;;2026-09-24
EVL;CZ0424141;91E0;8,46373079121040e-01;0,00000000000000;12;2026-09-24
EVL;CZ0210028;6190;;;;2026-09-24
EVL;CZ0210028;9130;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0210028;9180;8,54506154032424e-04;0,00000000000000;1;2026-09-24
EVL;CZ0514669;3150;;;;2026-09-24
EVL;CZ0514669;3160;;;;2026-09-24
EVL;CZ0514669;6410;;;;2026-09-24
EVL;CZ0514669;7140;;;;2026-09-24
EVL;CZ0514669;7150;;;;2026-09-24
EVL;CZ0514669;91D0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0624060;6210;;;;2026-09-24
EVL;CZ0624060;6250;;;;2026-09-24
EVL;CZ0624060;91G0;8,59964441887953e-01;0,00000000000000;2;2026-09-24
EVL;CZ0624060;91I0;5,52502028454561e-02;0,00000000000000;1;2026-09-24
EVL;CZ0714077;4060;;;;2026-09-24
EVL;CZ0714077;4080;;;;2026-09-24
EVL;CZ0714077;6150;;;;2026-09-24
EVL;CZ0714077;6430;;;;2026-09-24
EVL;CZ0714077;7110;;;;2026-09-24
EVL;CZ0714077;7140;;;;2026-09-24
EVL;CZ0714077;8110;;;;2026-09-24
EVL;CZ0714077;8220;;;;2026-09-24
EVL;CZ0714077;9110;1,81179713230498e+01;9,50179708491644;34;2026-09-24
EVL;CZ0714077;9410;1,80641482415534e+02;147,96684104460581;108;2026-09-24
EVL;CZ0714077;91D0;1,18993137471221e-01;0,00000000000000;4;2026-09-24
EVL;CZ0320013;6410;;;;2026-09-24
EVL;CZ0320013;6430;;;;2026-09-24
EVL;CZ0320013;91E0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0214045;3150;;;;2026-09-24
EVL;CZ0214045;7140;;;;2026-09-24
EVL;CZ0214045;91E0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0110050;6110;;;;2026-09-24
EVL;CZ0110050;6190;;;;2026-09-24
EVL;CZ0110050;6210;;;;2026-09-24
EVL;CZ0110050;9180;1,04035188201319e+00;1,01401788447963;2;2026-09-24
EVL;CZ0510191;6210;;;;2026-09-24
EVL;CZ0510191;8210;;;;2026-09-24
EVL;CZ0510191;8220;;;;2026-09-24
EVL;CZ0510191;8310;;;;2026-09-24
EVL;CZ0510191;9110;8,59767332369596e-01;0,00000000000000;7;2026-09-24
EVL;CZ0510191;9130;7,88274235220077e-01;0,00000000000000;4;2026-09-24
EVL;CZ0510191;9150;6,49086128472103e-02;0,00000000000000;1;2026-09-24
EVL;CZ0510191;9180;1,09809423621278e-02;0,00000000000000;1;2026-09-24
EVL;CZ0510191;6210p;;;;2026-09-24
EVL;CZ0620014;6240;;;;2026-09-24
EVL;CZ0620014;6210p;;;;2026-09-24
EVL;CZ0624114;6210;;;;2026-09-24
EVL;CZ0624114;6240;;;;2026-09-24
EVL;CZ0624114;6210p;;;;2026-09-24
EVL;CZ0624114;91G0;2,40126917204590e+01;7,17754093100726;39;2026-09-24
EVL;CZ0624114;91I0;9,24286641046142e+00;4,31879619364676;17;2026-09-24
EVL;CZ0710148;6510;;;;2026-09-24
EVL;CZ0710148;9170;4,14982431674590e+00;0,00000000000000;6;2026-09-24
EVL;CZ0214012;8310;;;;2026-09-24
EVL;CZ0530027;6430;;;;2026-09-24
EVL;CZ0530027;9130;2,84611373454619e+00;0,00000000000000;9;2026-09-24
EVL;CZ0530027;91E0;1,99673815972569e-01;0,00000000000000;2;2026-09-24
EVL;CZ0810014;7140;;;;2026-09-24
EVL;CZ0810014;91E0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0810032;9130;8,00424665464297e-01;0,00000000000000;8;2026-09-24
EVL;CZ0210023;6510;;;;2026-09-24
EVL;CZ0510403;7110;;;;2026-09-24
EVL;CZ0510403;91D0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0714078;9110;1,05480834680434e+00;1,05480834680434;1;2026-09-24
EVL;CZ0714078;9130;8,12563527135392e+00;4,76586238440969;6;2026-09-24
EVL;CZ0714078;9180;2,00476513003075e-02;0,00000000000000;1;2026-09-24
EVL;CZ0423225;6210;;;;2026-09-24
EVL;CZ0423225;8220;;;;2026-09-24
EVL;CZ0114001;6190;;;;2026-09-24
EVL;CZ0114001;6210;;;;2026-09-24
EVL;CZ0114001;9170;8,88666948736552e-02;0,00000000000000;3;2026-09-24
EVL;CZ0114001;9180;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0114001;91H0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0210114;2330;;;;2026-09-24
EVL;CZ0210114;4030;;;;2026-09-24
EVL;CZ0210114;6210;;;;2026-09-24
EVL;CZ0210114;8210;;;;2026-09-24
EVL;CZ0620245;6510;;;;2026-09-24
EVL;CZ0620245;8220;;;;2026-09-24
EVL;CZ0620245;9110;7,17572003606255e+00;2,08842878061771;23;2026-09-24
EVL;CZ0620245;9130;1,36836566143126e+01;2,51123235332444;28;2026-09-24
EVL;CZ0620245;9180;1,77279655595079e-01;0,00000000000000;7;2026-09-24
EVL;CZ0620245;91E0;3,63466064333765e-02;0,00000000000000;3;2026-09-24
EVL;CZ0510028;9110;8,28681900436105e-01;0,00000000000000;1;2026-09-24
EVL;CZ0510028;9130;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0510028;9180;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0410020;3150;;;;2026-09-24
EVL;CZ0410020;3260;;;;2026-09-24
EVL;CZ0410020;3270;;;;2026-09-24
EVL;CZ0410020;91E0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0424033;6210;;;;2026-09-24
EVL;CZ0424033;8150;;;;2026-09-24
EVL;CZ0424033;40A0;;;;2026-09-24
EVL;CZ0610519;3140;;;;2026-09-24
EVL;CZ0610519;3160;;;;2026-09-24
EVL;CZ0610412;9110;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0610412;9130;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0610412;91E0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0510402;6230;;;;2026-09-24
EVL;CZ0510402;7110;;;;2026-09-24
EVL;CZ0510402;7140;;;;2026-09-24
EVL;CZ0510402;9410;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0510402;91D0;3,93427359247784e-04;0,00000000000000;1;2026-09-24
EVL;CZ0510415;3260;;;;2026-09-24
EVL;CZ0510415;6230;;;;2026-09-24
EVL;CZ0510415;7110;;;;2026-09-24
EVL;CZ0510415;7140;;;;2026-09-24
EVL;CZ0510415;9410;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0510415;91D0;4,71567584554514e-02;0,00000000000000;1;2026-09-24
EVL;CZ0313513;7110;;;;2026-09-24
EVL;CZ0313513;91D0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0420053;7110;;;;2026-09-24
EVL;CZ0420053;9410;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0420053;91D0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0314637;3140;;;;2026-09-24
EVL;CZ0314637;7140;;;;2026-09-24
EVL;CZ0620016;6210;;;;2026-09-24
EVL;CZ0620016;6210p;;;;2026-09-24
EVL;CZ0534055;6410;;;;2026-09-24
EVL;CZ0534055;7140;;;;2026-09-24
EVL;CZ0212020;7140;;;;2026-09-24
EVL;CZ0212020;7230;;;;2026-09-24
EVL;CZ0714081;6230;;;;2026-09-24
EVL;CZ0714081;6430;;;;2026-09-24
EVL;CZ0714081;7110;;;;2026-09-24
EVL;CZ0714081;7140;;;;2026-09-24
EVL;CZ0714081;9410;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0714081;91D0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0514670;3150;;;;2026-09-24
EVL;CZ0514670;6410;;;;2026-09-24
EVL;CZ0514670;6510;;;;2026-09-24
EVL;CZ0514670;7140;;;;2026-09-24
EVL;CZ0514670;8220;;;;2026-09-24
EVL;CZ0514670;9130;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0514670;9170;5,54806552597880e-01;0,00000000000000;2;2026-09-24
EVL;CZ0514670;9180;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0620412;8150;;;;2026-09-24
EVL;CZ0620412;9180;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0314109;3160;;;;2026-09-24
