SITECODE,NAZEV,HABITAT_CODE,ROZLOHA,KVALITA,TYPICKE_DRUHY,REPRE,REPRE_SDF,CONSERVATION,DEGREE_OF_CONSERVATION,MRTVE_DREVO,KALAMITA_POLOM,RELATIVE_AREA_PERC,EVL_AREA_PERC,GOOD_DOC_AREA_HA,W_AREA_HA,W_AREA_PERC,PASEKY_AREA_HA,PASEKY_AREA_PERC,DEGRAD_AREA_HA,DEGRAD_AREA_PERC,PERC_0,PERC_1,PERC_2,DATE_MIN,DATE_MAX,DATE_MEAN,DATE_MEDIAN
CZ0624130,Moravský kras,9180,253.25560772785175,1.4079958117358427,1.8848156051203782,1.8129439583895175,2.03324662551306,1.3978955697614455,96.19603984152775,1.1837210769696844,0.0023756489093806708,1.435355240708578e-8,3.9050292067072516,243.9233356999065,6.4768870823433025,2.5574506090713536,1.73898324077057,0.6866514255586711,8.215870323113872,3.2441020346300244,0,80.73171196159635,18.581636612844992,2002-07-15,2024-09-24,2011-11-13,2011-06-30
CZ0624130,Moravský kras,91E0,52.821375129709494,2.1160577778375043,1.9221669128948444,1.4921217710642223,2.2754034912050423,1.9106775458692047,82.11850266360544,0.44664221195412457,0,5.930382737031903e-10,0.8144696754024578,43.60981233509284,7.205112578213306,13.640524428832554,0.252667879812293,0.47834400219955536,7.457780458025599,14.118868431032109,0,67.48446667380992,32.03718932399054,2002-07-15,2024-09-02,2013-04-15,2012-07-20
CZ0624130,Moravský kras,91G0,610.8503606827586,1.726576843404585,1.4283510836585125,0.9451211533702779,2.3796951893727574,1.5766406039293281,84.28746762719294,0.902444992845389,0,5.8870773866902774e-8,9.418897061332467,514.8703000110714,59.08958798372308,9.673332748412813,4.15464584769214,0.6801413431349073,63.244233831415215,10.35347409154772,0,54.01560229616709,45.304256360698,2010-05-17,2024-09-24,2017-07-24,2014-02-04
CZ0624130,Moravský kras,91H0,6.900174435502212,1.5909732461865174,1.2395444540948306,1.2228615894989192,2.00613163669682,1.5804220182874258,98.94487721009087,0.9142446574238146,0,7.262717708055076e-9,0.10639599629701524,6.8273691224897455,0.07280489564877934,1.0551167413129379,4.17363687301986e-7,6.048596179751639e-6,0.07280531301246665,1.0551227899091176,0,80.8880711931186,19.11192275828521,2010-05-20,2024-09-24,2014-10-13,2013-02-05
CZ0210421,Mramor,9170,104.04935225725048,2.053378679674039,1.6779360170866253,1.5666681406841323,1.9723473738202397,1.9278292045934302,87.29512506790648,0.14026139485451597,0,6.286730680410041e-10,81.63301696290772,90.83001218531338,9.875775811225651,9.49143420596112,1.43908988126386,1.3830839404995716,11.31486569248951,10.874518146460693,0,0,98.61691605950044,2020-04-03,2021-06-18,2020-07-24,2020-06-12
CZ0210421,Mramor,91H0,5.896103244131606,1.7553640977153426,1.0357122712301665,1.8787555728824141,1.1391005627326694,1.7375079621002592,98.21438643849167,0,0,6.205891436505245e-9,4.625850000038909,5.790821625003859,0.10528161912774667,1.785613561508332,0,0,0.10528161912774667,1.785613561508332,0,0,100,2020-04-09,2021-06-25,2020-08-04,2020-05-17
CZ0624103,Mušovský luh,3150,1.902627323364999,2,2,2,2,2,100,NA,NA,2.887872149803662e-10,0.33665012528255406,1.902627323364999,0,0,NA,NA,0,0,0,0,100,2024-08-27,2024-08-27,2024-08-27,2024-08-27
CZ0624103,Mušovský luh,91E0,12.706195953479078,2.173514599417002,1.7852046366776004,1.2485365457540079,2.2865031868380106,1.924520952360923,78.12391697060049,1.1153576120679676,0,1.426555157846974e-10,2.2482292812015983,9.926577976817795,2.55944791003454,20.143305828159676,0,0,2.55944791003454,20.143305828159676,0,0,100,2014-04-17,2024-08-31,2021-04-15,2024-08-25
CZ0624103,Mušovský luh,91F0,380.60061108523036,2.660138293701917,2.115335901974459,1.4097399633346552,2.4132709658285703,2.2971391225423807,63.913733816377736,0.6260431621034946,0,1.561055063858275e-8,67.34332143293791,243.25606147252117,73.02310283042902,19.186281026247876,38.2359604569998,10.046216254875475,111.25906328742883,29.232497281123354,0,0,89.95378374512453,2014-04-17,2024-08-31,2022-11-01,2024-08-29
CZ0420015,Myslivna,7220,0.1918662016802607,1.191968975922245,3,2,3,1.191968975922245,100,NA,NA,6.068778124957384e-9,0.3190992163339729,0.1918662016802607,0,0,NA,NA,0,0,0,0,100,2014-09-16,2014-09-16,2014-09-16,2014-09-16
CZ0420015,Myslivna,9170,13.186371132526805,1.8588820294460051,2.270790098593594,0.7454613689803887,3.2545386310196114,1.572961797806791,71.40797683607857,0.7443400344520261,0,7.967292651392061e-11,21.930703051548047,9.416120843834094,2.253680710365716,17.090984985297165,1.31705802870294,9.98802487406224,3.5707387390686565,27.07900985935941,0,0,90.01197512593777,2014-04-13,2014-09-16,2014-05-09,2014-04-13
CZ0420015,Myslivna,91F0,24.681750479974653,1.3660511175848868,1.9491183657966549,1.893534390123344,2.054641787226942,1.3388499387761847,97.27988211912981,0.999057811553631,0,1.0123360407065313e-9,41.04906005819394,24.010377771857097,0,0,0.0232548601383925,0.09421884463689134,0.0232548601383925,0.09421884463689134,0,0,99.90578115536312,2014-04-13,2014-04-13,2014-04-13,2014-04-13
CZ0620419,Na Adamcích,6210,10.84768029698394,1.9133432037494775,1.64123904679211,1.7688856418764907,1.8380213203188775,1.6777858806621784,96.56679154032582,NA,NA,7.967941237067765e-10,72.02894023112178,10.475256819349477,0.3724234776344616,3.433208459674178,NA,NA,0.3724234776344616,3.433208459674178,0,0,100,2013-07-07,2013-07-07,2013-07-07,2013-07-07
CZ0620419,Na Adamcích,6240,0.3987013291312382,1.7652361923952817,1.920802025837108,1.1555658334418266,2.5101574615968545,1.5101574615968543,74.49212692015729,NA,NA,1.4390517976976607e-9,2.64738943440723,0.29700110012879594,0.10170022900244222,25.507873079842717,NA,NA,0.10170022900244222,25.507873079842717,0,0,100,2013-07-07,2013-07-07,2013-07-07,2013-07-07
CZ0213065,Na Babě,6190,0.6741216018492263,1,2.0479481342572594,2,2.0479481342572594,1.945771145147464,100,NA,NA,2.097652391890564e-9,2.3078996331831125,0.6741216018492263,0,0,NA,NA,0,0,0,0,100,2014-04-24,2014-05-04,2014-05-02,2014-05-04
CZ0213065,Na Babě,6210,0.9400723283775616,1,2,2,2,1,100,NA,NA,6.905108618649559e-11,3.2183994339843434,0.9400723283775616,0,0,NA,NA,0,0,0,0,100,2014-05-04,2014-05-04,2014-05-04,2014-05-04
CZ0213065,Na Babě,40A0,0.3998020471240813,1,1.7256879290943568,2,1.7256879290943568,1,100,NA,NA,8.020875286120824e-9,1.36874859872818,0.3998020471240813,0,0,NA,NA,0,0,0,0,100,2014-05-04,2014-05-04,2014-05-04,2014-05-04
CZ0420008,Na Černčí,91U0,5.498307756825551,1.8380593945923516,1.083144932207116,1.916855067792884,1.1247173983106742,1.7964869284887934,95.84275338964419,0.37185657286221135,0,1.618508772933929e-8,77.02584630511777,5.2697295439779905,0.22857821284756064,4.157246610355807,0,0,0.22857821284756064,4.157246610355807,0,0,100,2022-05-21,2022-05-21,2022-05-21,2022-05-21
CZ0420076,Na dlouhé stráni,6210,11.245074244821671,1.5239564550381073,2.0883081870312163,1.9287666137801238,2.1595415732510927,1.5239564550381075,100,NA,NA,8.259838816794351e-10,82.6962609871299,11.245074244821671,0,0,NA,NA,0,0,0,0,100,2013-10-01,2013-10-01,2013-10-01,2013-10-01
CZ0210044,Na horách,6210,1.2407355127842492,1.6276567077347477,2.0768818353943432,1.4107720018755399,2.6661098335188034,1.6276567077347477,100,NA,NA,9.113568418269796e-11,25.5427860699246,1.2407355127842492,0,0,NA,NA,0,0,0,0,100,2014-05-08,2014-05-08,2014-05-08,2014-05-08
CZ0210044,Na horách,8230,0.03179667448726483,2,2,2,2,2,100,NA,NA,3.742663507878206e-10,0.6545920913802874,0.03179667448726483,0,0,NA,NA,0,0,0,0,100,2014-05-08,2014-05-08,2014-05-08,2014-05-08
CZ0210044,Na horách,6210p,1.4004332594917948,2,2,2,2,2,99.99999999999999,NA,NA,1.5017073400451108e-9,28.830453214106004,1.4004332594917948,0,0,NA,NA,0,0,0,0,100,2014-05-08,2014-05-08,2014-05-08,2014-05-08
CZ0622169,Na Kocourkách,6210,1.6912124257096974,2.241423165363318,2.162460474967432,1.6750790500651358,2.324920949934864,1.5611747938403373,83.75395250325678,NA,NA,1.2422454256142104e-10,56.57082992379225,1.416457251758077,0.27475517395162025,16.2460474967432,NA,NA,0.27475517395162025,16.2460474967432,0,0,100,2018-05-23,2018-05-23,2018-05-23,2018-05-23
CZ0720428,Na Koncoch,6210,7.762052373751501,3.227448028998885,2.2344822682846015,0.8261222854286016,3.158786928979936,2.555205405650622,32.77573766517369,NA,NA,5.701456486534751e-10,0.4472939846958921,2.544069923454179,1.5259454632434295,19.65904621313345,NA,NA,1.5259454632434295,19.65904621313345,0,0,100,2013-07-29,2023-09-08,2017-03-08,2013-08-01
CZ0720428,Na Koncoch,6510,173.49872892967622,2.881497688146771,2.390242782763644,1.0243992936069575,2.9574933260861185,2.465147858882635,51.746754059521116,NA,NA,9.935303889662718e-10,9.997992034305206,89.77996055563477,70.26932908787329,40.50135094439531,NA,NA,70.26932908787329,40.50135094439531,0,0,100,2013-07-24,2024-03-27,2019-09-03,2023-09-02
CZ0720428,Na Koncoch,7220,0.2283826779801864,1.7015108943389592,1.9989564104366857,1.9825854407780301,2.0076636900476705,1.684499105661813,98.29882113228535,NA,NA,7.223803818012073e-9,0.01316072001971096,0.2244974801248667,0.0019885918354790194,0.8707279610984954,NA,NA,0.0019885918354790194,0.8707279610984954,0,0,100,2013-07-24,2024-04-06,2019-12-18,2022-10-24
CZ0720428,Na Koncoch,9130,668.499993232717,2.538215715931505,2.2285446740225874,1.31242840748589,2.6340103089290503,2.2422402198803715,63.836267096522086,0.7264845281342883,0,5.108411658368601e-9,38.52280445226119,426.74544122026924,154.7050492455631,23.14211680054684,29.0996070626189,4.35297043488358,183.804656308182,27.49508723543042,0,0,95.64702956511643,2013-07-24,2024-04-06,2019-08-02,2022-10-24
CZ0720428,Na Koncoch,9170,289.40650786682613,2.6324741444738526,2.2339015257383616,1.2392334345049272,2.661951853357473,2.2653034954609748,59.20802668949284,0.7239088190919692,0,1.7486132615399562e-9,16.67726316024726,171.35188241891964,88.72156992902761,30.65638384671498,5.29954622546435,1.8311772822686485,94.02111615449196,32.487561128983636,0,0,98.16882271773136,2013-07-24,2024-04-09,2019-05-17,2023-09-02
CZ0720428,Na Koncoch,6210p,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
CZ0420035,Na loučkách,4030,8.196658819800149,1.3437893452562681,2.154495460135302,2,2.154495460135302,1.3437893452562681,100,NA,NA,5.867354950669404e-9,0.8074587487323922,8.196658819800149,0,0,NA,NA,0,0,0,0,100.00000000000001,2025-06-06,2025-06-25,2025-06-09,2025-06-07
CZ0420035,Na loučkách,6230,22.558397035839977,2.0071912583810865,1.9484861477225122,2,1.9484861477225124,1.9713503720179417,100,NA,NA,2.173015038259594e-9,2.2222438977168473,22.558397035839977,0,0,NA,NA,0,0,0,0,100,2025-05-30,2025-06-26,2025-06-05,2025-06-07
CZ0420035,Na loučkách,6430,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
CZ0420035,Na loučkách,6520,439.14423948740705,2.1390221069370785,1.8473865087738401,1.9493179095292208,1.876143162998507,2.0219254362461125,97.80745637538878,NA,NA,2.88853165921315e-8,43.26041450852841,429.5158104616784,9.628429025728565,2.1925436246112184,NA,NA,9.628429025728565,2.1925436246112184,0,0,100,2023-08-24,2025-06-07,2025-04-22,2025-06-06
CZ0420035,Na loučkách,7120,25.892671092190618,2.5966517618056266,3,1.2038432488124493,2.194235126781326,2.619879550382435,38.0120449617565,NA,NA,2.686070395822873e-8,2.5507056303155218,9.842333777363226,10.307312448163144,39.807837559377525,NA,NA,10.307312448163144,39.807837559377525,0,0,100,2025-06-04,2025-06-07,2025-06-06,2025-06-07
CZ0420035,Na loučkách,7140,19.872760902548226,1.8095215145940053,2.142106688521599,2,2.1421066885215985,1.7056656819559464,100.00000000000001,NA,NA,3.694471126802386e-9,1.9576799528933961,19.872760902548226,0,0,NA,NA,0,0,0,0,100,2025-05-30,2025-06-26,2025-06-06,2025-06-06
CZ0420035,Na loučkách,9410,198.8372656982434,3.262284022045413,2.4536479730081386,1.1958515684160063,2.8557221888001356,2.440064759807849,55.9935240192151,0,0,2.582083491008345e-9,19.587601886543872,111.33599212789647,79.94733767584614,40.20742157919969,0,0,79.94733767584614,40.20742157919969,0,0,100,2025-05-30,2025-06-26,2025-06-10,2025-06-07
CZ0420035,Na loučkách,91D0,65.60595079259511,3.389811642926147,2.591444699424288,0.8704916471757042,3.156198875836436,2.584620705330167,40.855530057571194,0.19480906240402027,0,4.589283884704195e-9,6.46288934320672,26.803658945624065,37.051234707607954,56.47541764121479,0,0,37.051234707607954,56.47541764121479,0,0,100,2025-05-30,2025-06-26,2025-06-12,2025-06-07
CZ0614054,Na Oklice,4030,1.2462403451890685,2,2,2,2,2,100,NA,NA,8.920872052653414e-10,2.0687714692520682,1.2462403451890685,0,0,NA,NA,0,0,0,0,100,2021-07-05,2021-07-05,2021-07-05,2021-07-05
CZ0614054,Na Oklice,5130,4.984961380756274,2,2,1,3,1,100,NA,NA,1.161377713338047e-8,8.275085877008273,4.984961380756274,0,0,NA,NA,0,0,0,0,100,2021-07-05,2021-07-05,2021-07-05,2021-07-05
CZ0614054,Na Oklice,6230,7.18045375714961,1.2994637751990954,1.4841510601270844,1.1433915801841388,2.3407594799429456,1.2994637751990952,100,NA,NA,6.916818589115105e-10,11.919625236351425,7.18045375714961,0,0,NA,NA,0,0,0,0,100,2021-07-05,2021-07-09,2021-07-07,2021-07-09
CZ0614054,Na Oklice,7140,5.234221853391799,1.3622363743530106,1.2362973237848993,1.7704095464382275,1.4232666030400023,1.3622363743530106,100,NA,NA,9.730747329705183e-10,8.68886076095526,5.234221853391799,0,0,NA,NA,0,0,0,0,100,2021-07-05,2021-07-09,2021-07-07,2021-07-09
CZ0320037,Na požárech,6230,2.65628752522741,2,1.5479571164070514,1.5237498531166107,2.0242072632904407,2,100,NA,NA,2.558760149974278e-10,3.3982934176040396,2.65628752522741,0,0,NA,NA,0,0,0,0,100,2021-07-05,2021-07-06,2021-07-05,2021-07-05
CZ0320037,Na požárech,7140,19.38529271241919,1.5764826309529654,1.3474337786821136,1.6930924108928238,1.6543413677892898,1.4099104125677189,100,NA,NA,3.603847727140016e-9,24.800369687879268,19.38529271241919,0,0,NA,NA,0,0,0,0,100,2021-07-05,2021-07-06,2021-07-05,2021-07-05
CZ0210003,Na pramenech,7140,2.701766210713936,2.185483705155918,1.1854837051559184,1.1001310169345369,1.9926108356434225,2.092741852577959,90.72581474220408,NA,NA,5.022753157349675e-10,89.00440791175393,2.451199407099793,0.2505668036141433,9.274185257795919,NA,NA,0.2505668036141433,9.274185257795919,0,0,100,2015-07-08,2015-07-08,2015-07-08,2015-07-08
CZ0620154,Načeratický kopec,6210,49.0034530382456,1.8944117221863008,1.2242965362396254,1.99924852330496,1.224672274587145,1.8940359838387808,99.962426165248,NA,NA,3.5994482095007193e-9,38.547224856970494,48.98504056177824,0.018412476467364467,0.03757383475200029,NA,NA,0.018412476467364467,0.03757383475200029,0,100,0,2012-08-21,2012-08-21,2012-08-21,2012-08-21
CZ0620154,Načeratický kopec,8230,19.329842250189472,0.9999999999999996,2,2,2,1,100.00000000000001,NA,NA,2.2752409291041447e-7,15.205291249298018,19.329842250189472,0,0,NA,NA,0,0,0,100,0,2012-08-21,2012-08-21,2012-08-21,2012-08-21
CZ0724121,Nad Jasenkou,5130,4.988310101244096,2.098465586097972,2.0984655860979715,1.0984655860979715,3,2.0984655860979715,90.15344139020283,NA,NA,1.1621578857497671e-8,0.6753965045514265,4.497133223486664,0,0,NA,NA,0,0,0,100,0,2008-06-02,2008-06-14,2008-06-06,2008-06-03
CZ0724121,Nad Jasenkou,6210,6.226295033702002,2.1239577163583294,2.116656727912354,1.1786355860915185,2.938021141820835,2.1786355860915183,82.13644139084815,NA,NA,4.573397408013403e-10,0.84301453131782,5.114057171177934,0,0,NA,NA,0,0,0,100,0,2008-05-30,2008-06-02,2008-05-31,2008-05-31
CZ0724121,Nad Jasenkou,6510,234.74779112612973,2.5733733875038585,2.346622422713689,1.2907730107951236,2.7977217560492313,2.3069304731282205,63.907789890217245,NA,NA,1.3442695843671047e-9,31.783877577742054,150.02212512481304,58.53340012847516,24.934590373642845,NA,NA,58.53340012847516,24.934590373642845,0,100,0,2008-05-08,2008-06-17,2008-06-04,2008-06-03
CZ0724121,Nad Jasenkou,7220,0.24558843887871598,3,3,2,3,3,0,NA,NA,7.768026533893283e-9,0.033251656334588785,0,0,0,NA,NA,0,0,0,100,0,2008-06-03,2008-06-03,2008-06-03,2008-06-03
CZ0724121,Nad Jasenkou,9130,153.16528157858585,1.3106730638394501,1.9761084546422842,1.8535618542905568,2.122546586450056,1.303386769049422,97.0838788053742,0.9437115719630702,0,1.1704282991682527e-9,20.737944052638568,148.69879633966443,0,0,2.12925341311494e-6,1.3901671391649323e-6,2.12925341311494e-6,1.3901671391649323e-6,0,99.99999860983286,0,2008-05-12,2008-06-14,2008-06-01,2008-06-02
CZ0724121,Nad Jasenkou,9170,118.70841387573252,1.9897538090212317,2.2520309498935576,1.6669723045140614,2.418544797636527,1.9358136644736121,65.60548399042393,0.7214278614339216,0,7.172440878730959e-10,16.07262703505901,77.87922946052988,19.657641598986196,16.559602607077537,0.108953154926908,0.09178216721938799,19.766594753913104,16.651384774296925,0,99.90821783278061,0,2008-05-16,2008-06-20,2008-06-05,2008-06-03
CZ0720058,Nad Kašavou,6510,19.377649631032554,1.439691710329953,1.6969439996476359,1.683668923456933,2.013275076190703,1.4280794066076232,98.83876962776705,NA,NA,1.1096498455026367e-10,70.48618789193203,19.152630478092117,0,0,NA,NA,0,0,0,0,100,2016-06-02,2016-06-02,2016-06-02,2016-06-02
CZ0313128,Nadějská soustava,7150,0.060933370769000614,2,1,2,1,2,100,NA,NA,3.026933524933491e-9,0.009952216032124614,0.060933370769000614,0,0,NA,NA,0,0,0,0,100,2025-06-04,2025-06-04,2025-06-04,2025-06-04
CZ0410021,Nadlesí,3160,0.21374432911687763,1.5451792165664897,2.04166817960979,2,2.04166817960979,1.5451792165664897,100,NA,NA,7.275163408329769e-9,0.19211332268150255,0.21374432911687763,0,0,NA,NA,0,0,0,100,0,2010-09-21,2010-09-21,2010-09-21,2010-09-21
CZ0410021,Nadlesí,6510,11.759896491058829,2.429748334499389,2.2148741672496945,1.5058307916631126,2.4941692083368876,2.2148741672496945,78.51258327503055,NA,NA,6.734236387230561e-11,10.569790546594957,9.232998525599958,2.5268979654588706,21.487416724969453,NA,NA,2.5268979654588706,21.487416724969453,0,100,0,2010-07-19,2010-09-21,2010-08-17,2010-08-15
CZ0410021,Nadlesí,7140,5.9412493761531024,1.6095989607843424,1.0227280897521094,1.9295777163254617,1.093150373426648,1.343252434987623,100,NA,NA,1.1045155922202924e-9,5.339992706464044,5.9412493761531024,0,0,NA,NA,0,0,0,100,0,2010-07-19,2010-09-21,2010-09-01,2010-09-21
CZ0410021,Nadlesí,9410,18.732969358937993,2.7191197026773377,2.560070240514565,1.314027437326333,2.903056521851399,2.2986024284417725,61.8569754887506,0.5533563351470492,0,2.4326471574340444e-10,16.8371858196456,11.587648264673435,2.6226576960285186,14.000224127720465,3.80249380279047,20.298404005962887,6.425151498818988,34.29862813368335,0,79.70159599403712,0,2010-09-21,2010-09-21,2010-09-21,2010-09-21
CZ0410021,Nadlesí,91D0,7.457598308413955,1.8687790941985898,2.0261438251854873,1.8112423798095632,2.1205226352807056,1.7744002841033713,90.56211899047815,1.328252434492115,0,5.216757827898805e-10,6.70288655691043,6.753759053897732,0,0,0.703839254516222,9.437881009521831,0.703839254516222,9.437881009521831,0,90.56211899047815,0,2010-09-21,2010-09-21,2010-09-21,2010-09-21
CZ0724107,Nedakonický les,91F0,991.5625111483315,2.4978045656436496,2.0995776351016184,1.4103262070241684,2.396201218900266,2.184633741724124,64.69912520268576,0.5982672525498048,0,4.066950062814016e-8,65.02941147843589,641.5322705507539,259.70308786922936,26.191297568165062,30.874513435043,3.1137233495533363,290.5776013042724,29.305020917718398,0,96.88627665044665,0,2009-07-28,2009-08-17,2009-08-08,2009-08-10
CZ0520030,Nechanice - Lodín,9170,1268.2625056103823,2.503969430504255,2.533287120386671,1.3713745258731618,2.8747988005943936,2.0155420932360495,69.78519455901032,0.7387808094027601,0,7.66292594029955e-9,81.16299955403792,885.0594570591844,286.6327040496504,22.600424027492746,44.9739877190202,3.546110329688835,331.6066917686706,26.146534357181583,0,1.8150664051965573,94.63882326511458,2012-04-30,2021-08-10,2021-04-09,2021-06-16
CZ0520030,Nechanice - Lodín,91E0,19.7493472585435,2.9585528216983796,2.2758041240715166,1.0846232063429606,2.801928658165753,2.2508244850243795,74.91755149756203,0.9335870748501868,0,2.2173066824199297e-10,1.2638678945777586,14.795727402851684,3.467087633313588,17.555454304008645,0.547662367713707,2.7730656641160136,4.014750001027295,20.328519968124656,0,0,97.226934335884,2021-06-09,2021-08-10,2021-06-16,2021-06-12
CZ0310084,Nerestský lom,6110,0.1962116778659828,2,3,2,3,2,100,NA,NA,3.46400771075008e-9,3.694244745128792,0.1962116778659828,0,0,NA,NA,0,0,0,0,100,2015-09-29,2015-09-29,2015-09-29,2015-09-29
CZ0310084,Nerestský lom,6210,1.68449547179447,2.003183255913642,2,1.998408372043179,2.001591627956821,2.001591627956821,99.840837204317893,NA,NA,1.2373116247809112e-10,31.715434129870594,1.6818143817084235,0,0,NA,NA,0,0,0,0,100,2015-09-29,2015-09-29,2015-09-29,2015-09-29
CZ0310084,Nerestský lom,8210,0.9741059867856907,1.7410218593474625,2,1.9999999999999998,2,2,100,NA,NA,5.434907212628311e-9,18.340324908385185,0.9741059867856907,0,0,NA,NA,0,0,0,0,100,2015-09-29,2015-09-29,2015-09-29,2015-09-29
CZ0214043,Niva Bělé u Klokočky,6410,1.4192823246171815,1.7236233077549041,1.7236233077549037,1,2.7236233077549037,1.7236233077549037,100,NA,NA,1.8239844030890932e-10,12.674360430124137,1.4192823246171815,0,0,NA,NA,0,0,0,0,100,2012-08-20,2012-08-20,2012-08-20,2012-08-20
CZ0214043,Niva Bělé u Klokočky,7230,0.20767316941376776,1,2,2,2,1,100,NA,NA,4.151554992785655e-9,1.8545461710912796,0.20767316941376776,0,0,NA,NA,0,0,0,0,100,2012-08-20,2012-08-20,2012-08-20,2012-08-20
CZ0610517,Niva Doubravy,6230,16.252708234993253,1.5989166983471246,1.1558782937421228,1.4242697112353242,1.7316085825067988,1.5989166983471244,100,NA,NA,1.565597916863281e-9,19.134506562692703,16.252708234993253,0,0,NA,NA,0,0,0,0,99.99999999999999,2022-06-08,2022-09-21,2022-07-06,2022-06-30
CZ0624099,Niva Dyje,3150,34.18001694872015,1.705128377077774,1.950935827833148,1.6709484816251776,2.27998734620797,1.710705654438238,99.06072300420516,NA,NA,5.187958661891352e-9,1.0520026311059223,33.858971912362044,0,0,NA,NA,0,0,0,0,100,2014-07-05,2025-08-26,2021-01-07,2025-07-15
CZ0624099,Niva Dyje,6440,274.9140443068389,3.6470452414790446,2.3147214329353374,1.0078102850235204,2.8571782299793953,2.7847699905758647,18.810374154789436,NA,NA,2.235514445341164e-7,8.461385445556191,51.712360338180005,123.63789532671767,44.973291793242154,NA,NA,123.63789532671767,44.973291793242154,0,0,100,2014-06-01,2025-08-26,2017-11-08,2014-07-21
CZ0624099,Niva Dyje,6510,30.264211474488683,3.8997787185550097,2.926582006329999,0.14683598734000208,3.853164012659998,2.949889359277505,5.011064072249518,NA,NA,1.7330624831374873e-10,0.9314808166208441,1.5165590279477184,28.0422737880271,92.6582006329999,NA,NA,28.0422737880271,92.6582006329999,0,0,100,2025-07-05,2025-08-23,2025-07-13,2025-07-09
CZ0624099,Niva Dyje,91E0,63.27386101618734,2.611705532577952,1.8339771927473372,1.4318394784763084,2.233557366542152,2.290535234628525,68.66388544068066,1.29824044750475,0,7.103908449075945e-10,1.9474615348823572,43.44629144205038,9.098422807559409,14.379433562987032,1.56830668469807,2.478601209900642,10.66672949225748,16.858034772887674,0,0,97.52139879009935,2014-06-14,2025-08-25,2021-11-03,2025-04-30
CZ0624099,Niva Dyje,91F0,1429.930097636303,2.3924661754778245,1.7131546386946503,1.5337062671146524,1.9567834118676979,2.003695587353241,69.17434493254964,0.6653000315661804,0,5.864939663427491e-8,44.010809803512,989.1447780332802,259.95929971191015,18.179860689807633,56.8029989962505,3.9724318755264165,316.76229870816064,22.15229256533405,0,0,96.02756812447359,2014-06-14,2025-09-01,2020-09-01,2025-07-06
CZ0214041,Niva Kotelského potoka,6410,52.645738091515724,2.4873371719451995,1.8315464791437928,0.799547026871088,2.6669643688623843,2.148593786011693,80.16921936622424,NA,NA,6.765743749675638e-9,28.176269757333984,42.20567725755512,1.9203547186100554,3.647692649444563,NA,NA,1.9203547186100554,3.647692649444563,0,95.21868531281457,4.781314687185424,2011-05-24,2015-05-12,2011-09-15,2011-06-23
CZ0214041,Niva Kotelského potoka,6430,2.937264444601625,2.605367897409508,2.274248504656049,1.3100724574278726,2.8143992779012086,2.104008405365666,80.94158679339928,NA,NA,3.162584445085681e-10,1.5720390356357978,2.3774684497788816,0.18801989949632436,6.401190735205494,NA,NA,0.18801989949632436,6.401190735205494,0,99.01566256827749,0.9843374317225023,2011-05-24,2015-03-30,2011-10-05,2011-08-22
CZ0214041,Niva Kotelského potoka,6510,20.17407604269747,3.293927065263207,2.115519913559993,0.972542205897467,3.0335547304031074,2.4001984113159933,59.98015886840068,NA,NA,1.1552567411522979e-10,10.797269243255606,12.100442860641904,2.207507464049867,10.94229772594186,NA,NA,2.207507464049867,10.94229772594186,0,100,0,2011-05-31,2011-10-17,2011-07-13,2011-06-30
CZ0214041,Niva Kotelského potoka,91E0,23.336242884330343,2.5352934018799207,1.5836511583875605,1.7491794026218606,1.709250644667002,2.136196840960703,84.9114000251256,0.6914480352204894,0,2.620016075094132e-10,12.489677198343301,19.815130546348644,2.631670893489477,11.27718333466855,0.290519369355447,1.2449277752012209,2.9221902628449237,12.52211110986977,0,95.7895943980525,2.96547782674627,2011-06-30,2015-03-30,2012-06-25,2011-10-17
CZ0810004,Niva Morávky,3230,12.071866739176343,1,1,2,1,1,100.00000000000001,NA,NA,9.03165953693432e-7,3.2860919933197867,12.071866739176343,0,0,NA,NA,0,0,0,100,0,2008-06-10,2008-06-10,2008-06-10,2008-06-10
CZ0810004,Niva Morávky,9170,94.84539166268638,1.9129824136984772,1.9931363898429344,1.7037512696019659,2.214255148630526,1.6436371436330794,67.82562915789222,1.2733817959345959,0,5.730621293894384e-10,25.81793593981456,64.32948362248409,7.125731582998886,7.512997161044206,0,0,7.125731582998886,7.512997161044206,0,84.2726719831126,15.727328016887391,2008-05-31,2014-08-29,2010-04-23,2008-08-01
CZ0810004,Niva Morávky,91E0,149.2163768898865,1.352151426881525,1.9550222126365995,1.8378206981404561,2.117201514496143,1.3018991225065535,92.54502116679858,1.145421475407586,0,1.6752881260989923e-9,40.61830303168996,138.0923275770754,0,0,0,0,0,0,0,99.92066888342097,0.07933111657902601,2008-06-21,2014-04-24,2008-09-06,2008-07-30
CZ0324026,Niva Nemanického potoka,3260,2.513145119723439,1,1.149094669691018,2,1.149094669691018,1,100,NA,NA,5.470132548180112e-10,0.3690916072478566,2.513145119723439,0,0,NA,NA,0,0,0,100,0,2012-05-12,2012-06-01,2012-05-25,2012-05-31
