"SITECODE";"NAZEV";"HABITAT_CODE";"DATE_MIN";"DATE_MAX";"PAR_NAZEV";"PAR_HODNOTA";"ROK_HODNOCENI"
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"W_AREA_HA";"439.302";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"W_AREA_PERC";"6.355";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"PASEKY_AREA_HA";NA;2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"PASEKY_AREA_PERC";NA;2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"DEGRAD_AREA_HA";"439.302";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"DEGRAD_AREA_PERC";"6.355";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"PERC_0";"0";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"PERC_1";"19.571";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"PERC_2";"80.429";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"RED_LIST";"10";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"INVASIVE";"73.693";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"EXPANSIVE";"44.562";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"RED_LIST_SPECIES";"Jynx torquilla, Pyrus pyraster, Lyrurus tetrix, Corvus corone, Lycaena hippothoe, Zygaena ephialtes, Serratula tinctoria, Emberiza calandra, Lycaena virgaureae, Erebia medusa, Melitaea athalia, Zygaena angelicae, Bombina bombina, Accipiter nisus, Anguis fragilis, Lissotriton vulgaris, Phelipanche purpurea s. l., Dianthus superbus subsp. superbus, Crex crex, Sylvia nisoria, Anthus pratensis, Lepus europaeus, Accipiter gentilis, Cotoneaster integerrimus, Procyon lotor, Triops cancriformis, Eresus sandaliatus, Lanius collurio, Rhinanthus alectorolophus, Lathyrus nissolia, Eumedonia eumedon, Polyommatus daphnis, Phengaris arion, Cervus nippon, Petrorhagia prolifera, Trollius altissimus, Coturnix coturnix, Polyommatus amandus, Hylotelephium telephium, Haliaeetus albicilla, Zygaena carniolica, Melampyrum arvense, Milvus milvus, Dryobates minor, Pyrgus serratulae, Spialia sertorius, Cyaniris semiargus, Malacosoma neustria, Delichon urbicum, Galium mollugo, Filago arvensis, Thesium alpinum, Carex disticha, Hamearis lucina, Satyrium w-album, Plebejus argus, Coenagrion hastulatum, Phelipanche purpurea, Dianthus superbus, Corvus frugilegus, Vanellus vanellus, Iris sibirica, Branchipus schaefferi, Saxicola rubicola, Cygnus olor, Crepis mollis subsp. succisifolia, Comarum palustre, Clanga pomarina, Acanthis cabaret, Picus canus, Gallinago gallinago, Perdix perdix, Prunella grandiflora, Satyrium pruni, Coenonympha arcania, Bufo bufo, Falco subbuteo, Upupa epops, Hypericum dubium, Lutra lutra, Galium wirtgenii, Carex cespitosa, Gryllus campestris, Neovison vison, Caprimulgus europaeus, Cirsium acaulon, Glaucopsyche alexis, Lysandra coridon, Pholidoptera aptera, Pernis apivorus, Ventenata dubia, Rhagades pruni, Grus grus, Hirundo rustica, Ciconia nigra, Platalea leucorodia, Sorbus danubialis, Vipera berus, Cottus gobio, Orchis mascula subsp. speciosa, Circus cyaneus, Trifolium spadiceum, Anthemis tinctoria, Triturus cristatus, Anthus campestris, Columba oenas, Zygaena purpuralis, Rana temporaria, Phengaris nausithous, Sympecma paedisca, Androsace elongata, Chrysosplenium oppositifolium, Carduus nutans, Coronella austriaca, Notodonta tritophus, Apamea illyria, Sciurus vulgaris, Carpodacus erythrinus, Zootoca vivipara, Boloria euphrosyne, Dama dama, Lacerta agilis, Geranium sanguineum, Verbascum lychnitis subsp. moenchii, Ranunculus arvensis, Circus aeruginosus, Malus sylvestris, Carex appropinquata, Diacrisia purpurata, Scolopax rusticola, Phoxinus phoxinus, Stenobothrus stigmaticus, Lanius excubitor, Potentilla incana, Orobanche reticulata, Rosa gallica, Milvus migrans, Aegolius funereus, Ficedula hypoleuca, Colias alfacariensis, Riparia riparia, Luscinia svecica cyanecula, Bubo bubo, Centaurea montana agg., Clematis recta, Ardea cinerea, Orchis mascula, Aquilegia vulgaris, Pulsatilla pratensis subsp. bohemica, Centaurea montana, Dactylorhiza majalis subsp. majalis, Plagiomnium medium, Melampyrum cristatum, Boloria selene, Pelophylax esculentus, Gymnadenia conopsea, Hesperis sylvestris, Satyrium spini, Pulsatilla pratensis, Juniperus communis, Furcula bicuspis, Chelis maculosa, Pelophylax lessonae, Gagea villosa, Trifolium striatum, Gentiana cruciata, Harpyia milhauseri, Hyles euphorbiae, Cerastium brachypetalum, Helianthemum canum, Pyrgus alveus, Hesperia comma, Antennaria dioica, Canis lupus, Polygala chamaebuxus, Nucifraga caryocatactes, Ichthyosaura alpestris, Alcedo atthis, Tyria jacobaeae, Ficedula albicollis, Prunus fruticosa, Dactylorhiza majalis, Malva pusilla, Felis silvestris, Phyteuma orbiculare, Epilobium palustre, Ovis aries musimon, Urtica urens, Limenitis populi, Centaurea phrygia, Dendrocoptes medius, Tachybaptus ruficollis, Tringa ochropus, Natrix natrix, Amata phegea, Lullula arborea, Acarospora glaucocarpa, Circus pygargus, Zamenis longissimus, Ononis arvensis, Callophrys rubi, Dactylorhiza sambucina, Iphiclides podalirius, Ornithogalum umbellatum, Gallinula chloropus, Rallus aquaticus, Polemonium caeruleum, Melitaea cinxia, Aphanes arvensis, Oenanthe oenanthe, Neotinea ustulata, Glaucidium passerinum, Nyctereutes procyonoides, Cosmotriche lobulina, Jordanita globulariae, Pilosella aurantiaca, Puccinellia distans, Myotis bechsteinii, Watsonarctia casta, Lycaena alciphron, Myocastor coypus, Pilosella cymosa, Elatine hydropiper, Cupido minimus, Neottia nidus-avis, Veronica praecox, Eriogaster lanestris, Pulsatilla patens, Carcharodus alceae, Juniperus communis var. communis, Myosurus minimus, Potentilla alba, Emberiza hortulana, Chenopodium bonus-henricus, Salix rosmarinifolia, Sympetrum flaveolum, Glis glis, Atriplex prostrata, Odontites luteus, Falco peregrinus, Lestes dryas, Erysimum crepidifolium, Ficedula parva, Hyoscyamus niger, Crepis mollis, Hierochloë odorata, Salix repens, Anthaxia candens, Leucojum vernum, Mareca strepera, Orobanche caryophyllacea, Geranium molle, Agrilus cuprescens, Euphydryas aurinia, Myotis myotis, Stethophyma grossum, Veronica hederifolia";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"INVASIVE_LIST";"Lanius collurio, Bufo bufo, Emberiza calandra, Cirsium acaulon, Gallinago gallinago, Lyrurus tetrix, Orchis mascula, Juniperus communis, Anguis fragilis, Lanius excubitor, Lathyrus nissolia, Lepus europaeus, Rana temporaria, Crepis mollis subsp. succisifolia, Accipiter nisus, Cervus nippon, Scolopax rusticola, Sylvia nisoria, Dianthus superbus, Malus sylvestris, Rhinanthus alectorolophus, Carex disticha, Bombina bombina, Lacerta agilis, Boloria euphrosyne, Coenonympha arcania, Colias alfacariensis, Cyaniris semiargus, Dactylorhiza majalis subsp. majalis, Erebia medusa, Eumedonia eumedon, Jynx torquilla, Lycaena hippothoe, Melitaea athalia, Plebejus argus, Polyommatus amandus, Polyommatus daphnis, Pyrgus serratulae, Spialia sertorius, Zygaena carniolica, Centaurea montana, Clanga pomarina, Acarospora glaucocarpa, Corvus corone, Crex crex, Procyon lotor, Pyrus pyraster, Trollius altissimus, Carex appropinquata, Leucojum vernum, Falco peregrinus, Hesperia comma, Myotis bechsteinii, Phengaris nausithous, Satyrium w-album, Stethophyma grossum, Tringa ochropus, Coturnix coturnix, Dama dama, Petrorhagia prolifera, Columba oenas, Veronica hederifolia, Melampyrum arvense, Cotoneaster integerrimus, Anthus pratensis, Dryobates minor, Hirundo rustica, Zootoca vivipara, Pelophylax lessonae, Lullula arborea, Anthemis tinctoria, Prunella grandiflora, Sorbus danubialis, Carex cespitosa, Milvus milvus, Polygala chamaebuxus, Iris sibirica, Canis lupus, Centaurea montana agg., Galium wirtgenii, Dianthus superbus subsp. superbus, Satyrium spini, Delichon urbicum, Picus canus, Sciurus vulgaris, Ciconia nigra, Pernis apivorus, Hierochloë odorata, Circus aeruginosus, Phyteuma orbiculare, Grus grus, Zygaena ephialtes, Elatine hydropiper, Gallinula chloropus, Phelipanche purpurea, Pulsatilla patens, Orchis mascula subsp. speciosa, Luscinia svecica cyanecula, Carpodacus erythrinus, Clematis recta, Helianthemum canum, Haliaeetus albicilla, Perdix perdix, Natrix natrix, Serratula tinctoria, Crepis mollis, Carduus nutans, Geranium molle, Odontites luteus, Saxicola rubicola, Bubo bubo, Caprimulgus europaeus, Filago arvensis, Callophrys rubi, Glaucopsyche alexis, Tyria jacobaeae, Lycaena virgaureae, Phengaris arion, Sympetrum flaveolum, Plagiomnium medium, Comarum palustre, Lysandra coridon, Centaurea phrygia, Hamearis lucina, Thesium alpinum, Potentilla alba, Euphydryas aurinia, Cupido minimus, Pyrgus alveus, Gryllus campestris, Dactylorhiza majalis, Trifolium spadiceum, Milvus migrans, Malva pusilla, Atriplex prostrata, Puccinellia distans, Ficedula hypoleuca, Aquilegia vulgaris, Juniperus communis var. communis, Upupa epops, Coenagrion hastulatum, Lestes dryas, Ovis aries musimon, Pelophylax esculentus, Hypericum dubium, Orobanche reticulata, Neottia nidus-avis, Aegolius funereus, Hylotelephium telephium, Diacrisia purpurata, Vipera berus, Coronella austriaca, Circus pygargus, Satyrium pruni, Acanthis cabaret, Ichthyosaura alpestris, Lissotriton vulgaris, Verbascum lychnitis subsp. moenchii, Triops cancriformis, Ononis arvensis, Phelipanche purpurea s. l., Zygaena angelicae, Ficedula albicollis, Ficedula parva, Corvus frugilegus, Cygnus olor, Platalea leucorodia, Nucifraga caryocatactes, Ventenata dubia, Malacosoma neustria, Eriogaster lanestris, Neotinea ustulata, Orobanche caryophyllacea, Branchipus schaefferi, Oenanthe oenanthe, Triturus cristatus, Aphanes arvensis, Antennaria dioica, Boloria selene, Galium mollugo, Falco subbuteo, Prunus fruticosa, Potentilla incana, Geranium sanguineum, Limenitis populi, Rhagades pruni, Jordanita globulariae, Accipiter gentilis, Rosa gallica, Vanellus vanellus, Eresus sandaliatus, Gentiana cruciata, Trifolium striatum, Anthus campestris, Cosmotriche lobulina, Furcula bicuspis, Harpyia milhauseri, Hyles euphorbiae, Notodonta tritophus, Apamea illyria, Epilobium palustre, Melitaea cinxia, Polemonium caeruleum, Hyoscyamus niger, Iphiclides podalirius, Alcedo atthis, Cottus gobio, Phoxinus phoxinus, Lycaena alciphron, Urtica urens, Gagea villosa, Ornithogalum umbellatum, Ranunculus arvensis, Erysimum crepidifolium, Myosurus minimus, Chrysosplenium oppositifolium, Circus cyaneus, Zygaena purpuralis, Salix rosmarinifolia, Salix repens, Androsace elongata, Rallus aquaticus, Dendrocoptes medius, Pholidoptera aptera, Glis glis, Myotis myotis, Carcharodus alceae, Cerastium brachypetalum, Amata phegea, Emberiza hortulana, Anthaxia candens, Ardea cinerea, Tachybaptus ruficollis, Dactylorhiza sambucina, Pulsatilla pratensis, Felis silvestris, Agrilus cuprescens, Pilosella cymosa, Veronica praecox, Zamenis longissimus, Gymnadenia conopsea, Melampyrum cristatum, Myocastor coypus, Neovison vison, Nyctereutes procyonoides, Glaucidium passerinum, Pilosella aurantiaca, Chenopodium bonus-henricus, Hesperis sylvestris, Stenobothrus stigmaticus, Pulsatilla pratensis subsp. bohemica, Mareca strepera, Riparia riparia";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"EXPANSIVE_LIST";"Alopecurus pratensis, Anthriscus sylvestris, Dactylis glomerata, Prunus spinosa, Urtica dioica, Acer campestre, Aegopodium podagraria, Crataegus sp., Trifolium pratense, Salix cinerea, Alnus glutinosa, Filipendula ulmaria, Cirsium oleraceum, Geranium pratense, Acer pseudoplatanus, Picea abies, Salix caprea, Pinus sylvestris, Deschampsia cespitosa, Rubus fruticosus agg., Fraxinus excelsior, Salix alba, Agrostis capillaris, Chaerophyllum aureum, Rubus idaeus, Populus tremula, Betula pendula, Phragmites australis, Phalaris arundinacea, Scirpus sylvaticus, Carex hirta, Calamagrostis epigejos, Typha latifolia, Fagus sylvatica";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"MINIMIAREAL";"93.645";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"MINIMIAREAL_JADRA";"283";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"MINIMIAREAL_HODNOTA";"0";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"MOZAIKA_VNEJSI";"80.008";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"MOZAIKA_VNITRNI";"94.102";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"MOZAIKA_FIN";"80.008";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"VYPLNENOST_MOZAIKA";"1";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"PERC_SPAT";"99.996";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"ROZLOHA_HOLINY";NA;2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"POCET_SEGMENTU_PASEKY";NA;2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"SITECODE_TARGET";"CZ0414127";2026
"CZ0414127";"Hradištì";"6510";2001-05-06;2024-07-02;"HABITAT_CODE_TARGET";"6510";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;".target_id";"8";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"ROZLOHA";"4.367";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"KVALITA";"2.184";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"TYPICKE_DRUHY";"2.318";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"REPRE";"1.509";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"REPRE_SDF";"2.547";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"CONSERVATION";"1.929";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"DEGREE_OF_CONSERVATION";"86.77";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"MRTVE_DREVO";NA;2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"KALAMITA_POLOM";NA;2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"RELATIVE_AREA_PERC";"5.141";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"SITE_AREA_PERC";"0.013";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"GOOD_DOC_AREA_HA";"3.789";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"W_AREA_HA";"0";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"W_AREA_PERC";"0";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"PASEKY_AREA_HA";NA;2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"PASEKY_AREA_PERC";NA;2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"DEGRAD_AREA_HA";"0";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"DEGRAD_AREA_PERC";"0";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"PERC_0";"0";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"PERC_1";"39.508";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"PERC_2";"60.492";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"RED_LIST";"10";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"INVASIVE";"84.015";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"EXPANSIVE";"8.072";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"RED_LIST_SPECIES";"Pulsatilla patens, Ichthyosaura alpestris, Ventenata dubia, Anthemis tinctoria, Jovibarba globifera, Zygaena carniolica, Milvus milvus, Plebejus argus, Prunella grandiflora, Cyaniris semiargus, Eumedonia eumedon, Triops cancriformis, Polyommatus amandus, Branchipus schaefferi, Crex crex, Coenonympha arcania, Lanius collurio, Petrorhagia prolifera, Melampyrum arvense, Ranunculus arvensis, Juniperus communis, Cervus nippon, Cotoneaster integerrimus, Melitaea athalia, Polyommatus daphnis, Serratula tinctoria, Eresus sandaliatus, Erysimum crepidifolium, Sorbus danubialis, Lycaena virgaureae, Hesperia comma, Sciurus vulgaris, Bombina bombina, Melitaea cinxia, Emberiza calandra, Vicia lathyroides, Pulsatilla pratensis, Erebia medusa, Sylvia nisoria, Zygaena ephialtes, Orchis mascula, Pyrgus serratulae, Chelis maculosa, Lissotriton vulgaris, Lysandra coridon, Caprimulgus europaeus, Trifolium striatum, Prunus fruticosa, Lullula arborea, Verbascum lychnitis subsp. moenchii, Phelipanche purpurea s. l., Euphorbia stricta, Triturus cristatus, Gryllus campestris, Lathyrus nissolia, Acanthis cabaret, Watsonarctia casta, Colias alfacariensis, Ovis aries musimon, Jordanita globulariae, Alyssum montanum, Antennaria dioica, Picus canus, Zootoca vivipara, Oenanthe oenanthe, Procyon lotor";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"INVASIVE_LIST";"Eresus sandaliatus, Erysimum crepidifolium, Jovibarba globifera, Antennaria dioica, Anthemis tinctoria, Juniperus communis, Pulsatilla patens, Sorbus danubialis, Crex crex, Emberiza calandra, Zootoca vivipara, Acanthis cabaret, Coenonympha arcania, Cyaniris semiargus, Lanius collurio, Lycaena virgaureae, Melampyrum arvense, Oenanthe oenanthe, Petrorhagia prolifera, Picus canus, Polyommatus amandus, Polyommatus daphnis, Sylvia nisoria, Zygaena carniolica, Cervus nippon, Erebia medusa, Pyrgus serratulae, Lathyrus nissolia, Phelipanche purpurea s. l., Prunella grandiflora, Verbascum lychnitis subsp. moenchii, Alyssum montanum, Colias alfacariensis, Eumedonia eumedon, Jordanita globulariae, Lullula arborea, Plebejus argus, Ventenata dubia, Zygaena ephialtes, Cotoneaster integerrimus, Milvus milvus, Branchipus schaefferi, Caprimulgus europaeus, Gryllus campestris, Ichthyosaura alpestris, Lissotriton vulgaris, Procyon lotor, Triops cancriformis, Ranunculus arvensis, Serratula tinctoria, Hesperia comma, Lysandra coridon, Melitaea athalia, Melitaea cinxia, Orchis mascula, Trifolium striatum, Euphorbia stricta, Prunus fruticosa, Ovis aries musimon, Sciurus vulgaris, Pulsatilla pratensis, Vicia lathyroides";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"EXPANSIVE_LIST";"Picea abies, Crataegus sp.";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"MINIMIAREAL";"100";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"MINIMIAREAL_JADRA";"55";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"MINIMIAREAL_HODNOTA";"0";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"MOZAIKA_VNEJSI";"98.431";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"MOZAIKA_VNITRNI";"87.641";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"MOZAIKA_FIN";"98.431";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"VYPLNENOST_MOZAIKA";"1";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"PERC_SPAT";"100";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"ROZLOHA_HOLINY";NA;2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"POCET_SEGMENTU_PASEKY";NA;2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"SITECODE_TARGET";"CZ0414127";2026
"CZ0414127";"Hradištì";"8230";2001-08-26;2024-05-31;"HABITAT_CODE_TARGET";"8230";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;".target_id";"9";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"ROZLOHA";"0.008";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"KVALITA";"2";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"TYPICKE_DRUHY";"3";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"REPRE";"2";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"REPRE_SDF";"1";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"CONSERVATION";"2.975";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"DEGREE_OF_CONSERVATION";"2.514";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"MRTVE_DREVO";NA;2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"KALAMITA_POLOM";NA;2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"RELATIVE_AREA_PERC";"0.462";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"SITE_AREA_PERC";"0";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"GOOD_DOC_AREA_HA";"0";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"W_AREA_HA";"0";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"W_AREA_PERC";"0";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"PASEKY_AREA_HA";NA;2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"PASEKY_AREA_PERC";NA;2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"DEGRAD_AREA_HA";"0";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"DEGRAD_AREA_PERC";"0";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"PERC_0";"0";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"PERC_1";"0";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"PERC_2";"100";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"RED_LIST";"0";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"INVASIVE";"0";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"EXPANSIVE";"67.053";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"RED_LIST_SPECIES";NA;2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"INVASIVE_LIST";NA;2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"EXPANSIVE_LIST";"Fagus sylvatica";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"MINIMIAREAL";"100";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"MINIMIAREAL_JADRA";"4";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"MINIMIAREAL_HODNOTA";"0";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"MOZAIKA_VNEJSI";"97.737";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"MOZAIKA_VNITRNI";"100";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"MOZAIKA_FIN";"97.737";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"VYPLNENOST_MOZAIKA";"1";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"PERC_SPAT";"100";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"ROZLOHA_HOLINY";NA;2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"POCET_SEGMENTU_PASEKY";NA;2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"SITECODE_TARGET";"CZ0414127";2026
"CZ0414127";"Hradištì";"8310";2017-04-02;2017-05-07;"HABITAT_CODE_TARGET";"8310";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;".target_id";"10";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"ROZLOHA";"5598.144";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"KVALITA";"2.432";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"TYPICKE_DRUHY";"2.002";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"REPRE";"1.559";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"REPRE_SDF";"2.151";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"CONSERVATION";"2.07";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"DEGREE_OF_CONSERVATION";"78.813";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"MRTVE_DREVO";"0.22";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"KALAMITA_POLOM";"0.001";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"RELATIVE_AREA_PERC";"4.278";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"SITE_AREA_PERC";"16.883";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"GOOD_DOC_AREA_HA";"4417.495";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"W_AREA_HA";"403.652";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"W_AREA_PERC";"7.21";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"PASEKY_AREA_HA";"234.354";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"PASEKY_AREA_PERC";"4.186";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"DEGRAD_AREA_HA";"638.007";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"DEGRAD_AREA_PERC";"11.397";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"PERC_0";"0";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"PERC_1";"3.236";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"PERC_2";"92.578";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"RED_LIST";"10";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"INVASIVE";"42.062";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"EXPANSIVE";"77.535";2026
