ROK;kod_chu;NAZEV;DRUH;SKUPINA;KOD_LOKAL;NAZEV_LOK;POLE;pracoviste;oop;HODNOCENE_OBDOBI_OD;HODNOCENE_OBDOBI_DO;ID_ND_AKCE;DATUM;CILMON;ID_IND;JEDNOTKA;TYP_IND;IND_GRP;KLIC;UROVEN;LIM_IND;LIM_INDLIST;HOD_IND;STAV_IND;ID_ND_LOK
2012;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Lestkov - sklep hradu;Lestkov - sklep hradu;5645a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2008-01-12;2012-02-12;8195516;2012-02-12;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;1270689
2025;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Lestkov, u vodní nádrže;Lestkov, u vodní nádrže;5645a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2022-06-22;2025-06-21;15620758;2025-06-21;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;8787734
2025;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Lestkov, u vodní nádrže;Lestkov, u vodní nádrže;5645a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2022-06-22;2025-06-21;15620758;2025-06-21;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;8787734
2025;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Lestkov, u vodní nádrže;Lestkov, u vodní nádrže;5645a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2022-06-22;2025-06-21;15620758;2025-06-21;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;8787734
2013;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Mašťov - bývalý zámek;Mašťov - bývalý zámek;5745b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2006-06-23;2013-07-02;8998411;2013-07-02;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;4975509
2013;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Mašťov - bývalý zámek;Mašťov - bývalý zámek;5745b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2006-06-23;2013-07-02;8998411;2013-07-02;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;0;NA;4975509
2013;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Mašťov - bývalý zámek;Mašťov - bývalý zámek;5745b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2006-06-23;2013-07-02;8998411;2013-07-02;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ne;0;4975509
2019;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Mašťov, Pyškovo jezírko;Mašťov, Pyškovo jezírko;5745b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2019-05-30;2019-05-30;10750664;2019-05-30;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;7067120
2019;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Mašťov, Pyškovo jezírko;Mašťov, Pyškovo jezírko;5745b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2019-05-30;2019-05-30;10750664;2019-05-30;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;7067120
2019;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Mašťov, Pyškovo jezírko;Mašťov, Pyškovo jezírko;5745b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2019-05-30;2019-05-30;10750664;2019-05-30;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;7067120
2018;CZ0424125;Doupovské hory;Myotis myotis;Letouni;NPR Nebesa, pod Pekelskou skálou;NPR Nebesa, pod Pekelskou skálou;5644a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2018-05-27;2018-05-27;10550641;2018-05-27;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;6839270
2018;CZ0424125;Doupovské hory;Myotis myotis;Letouni;NPR Nebesa, pod Pekelskou skálou;NPR Nebesa, pod Pekelskou skálou;5644a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2018-05-27;2018-05-27;10550641;2018-05-27;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;6839270
2018;CZ0424125;Doupovské hory;Myotis myotis;Letouni;NPR Nebesa, pod Pekelskou skálou;NPR Nebesa, pod Pekelskou skálou;5644a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2018-05-27;2018-05-27;10550641;2018-05-27;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;6839270
2014;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Nebesa - bučina;Nebesa - bučina;5644c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2014-06-17;2014-06-17;9137993;2014-06-17;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;5490944
2014;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Nebesa - bučina;Nebesa - bučina;5644c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2014-06-17;2014-06-17;9137993;2014-06-17;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5490944
2014;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Nebesa - bučina;Nebesa - bučina;5644c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2014-06-17;2014-06-17;9137993;2014-06-17;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;5490944
2025;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Nedíl - štola;Nedíl - štola;5645a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2007-01-07;2025-02-23;15620665;2025-02-23;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;5384797
2025;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Nedíl - štola;Nedíl - štola;5645a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2007-01-07;2025-02-23;15620665;2025-02-23;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5384797
2025;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Nedíl - štola;Nedíl - štola;5645a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2007-01-07;2025-02-23;15620665;2025-02-23;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;5384797
2022;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Nová Kyselka, cesta lesem podél Ohře;Nová Kyselka, cesta lesem podél Ohře;5743b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2022-07-25;2022-07-25;12062681;2022-07-25;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;8781276
2022;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Nová Kyselka, cesta lesem podél Ohře;Nová Kyselka, cesta lesem podél Ohře;5743b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2022-07-25;2022-07-25;12062681;2022-07-25;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;8781276
2022;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Nová Kyselka, cesta lesem podél Ohře;Nová Kyselka, cesta lesem podél Ohře;5743b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2022-07-25;2022-07-25;12062681;2022-07-25;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;8781276
2013;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Okounov - kostel;Okounov - kostel;5644b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2005-06-25;2013-06-29;8998401;2013-06-29;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;4975493
2013;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Okounov - kostel;Okounov - kostel;5644b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2005-06-25;2013-06-29;8998401;2013-06-29;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;4975493
2013;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Okounov - kostel;Okounov - kostel;5644b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2005-06-25;2013-06-29;8998401;2013-06-29;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;4975493
2018;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Peklo – zřícenina hradu Himlštejn (Nebesa);Peklo – zřícenina hradu Himlštejn (Nebesa);5644c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2015-01-31;2018-02-18;10730297;2018-02-18;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;5384621
2018;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Peklo – zřícenina hradu Himlštejn (Nebesa);Peklo – zřícenina hradu Himlštejn (Nebesa);5644c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2015-01-31;2018-02-18;10730297;2018-02-18;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5384621
2018;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Peklo – zřícenina hradu Himlštejn (Nebesa);Peklo – zřícenina hradu Himlštejn (Nebesa);5644c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2015-01-31;2018-02-18;10730297;2018-02-18;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;5384621
2024;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Perštejn - u Ohře;Perštejn - u Ohře;5644b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2024-07-08;2024-07-08;13049655;2024-07-08;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;10065388
2024;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Perštejn - u Ohře;Perštejn - u Ohře;5644b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2024-07-08;2024-07-08;13049655;2024-07-08;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;10065388
2024;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Perštejn - u Ohře;Perštejn - u Ohře;5644b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2024-07-08;2024-07-08;13049655;2024-07-08;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;10065388
2024;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Radošov u Kyselky;Radošov u Kyselky;5743b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2007-07-31;2024-07-04;13771754;2024-07-04;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;10807964
2024;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Radošov u Kyselky;Radošov u Kyselky;5743b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2007-07-31;2024-07-04;13771754;2024-07-04;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;10807964
2024;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Radošov u Kyselky;Radošov u Kyselky;5743b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2007-07-31;2024-07-04;13771754;2024-07-04;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;10807964
2019;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Radošov u Kyselky, u Ohře;Radošov u Kyselky, u Ohře;5743b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2019-05-26;2019-05-26;10853757;2019-05-26;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;7166976
2019;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Radošov u Kyselky, u Ohře;Radošov u Kyselky, u Ohře;5743b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2019-05-26;2019-05-26;10853757;2019-05-26;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;7166976
2019;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Radošov u Kyselky, u Ohře;Radošov u Kyselky, u Ohře;5743b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2019-05-26;2019-05-26;10853757;2019-05-26;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;7166976
2018;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Rašovice;Rašovice;5645a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2018-05-23;2018-05-23;10272656;2018-05-23;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;6537399
2018;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Rašovice;Rašovice;5645a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2018-05-23;2018-05-23;10272656;2018-05-23;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;6537399
2018;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Rašovice;Rašovice;5645a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2018-05-23;2018-05-23;10272656;2018-05-23;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;6537399
2019;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Rašovický rybník;Rašovický rybník;5645a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2019-08-26;2019-08-26;10729292;2019-08-26;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;6895640
2019;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Rašovický rybník;Rašovický rybník;5645a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2019-08-26;2019-08-26;10729292;2019-08-26;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;6895640
2019;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Rašovický rybník;Rašovický rybník;5645a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2019-08-26;2019-08-26;10729292;2019-08-26;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;6895640
2023;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Smilov–Lužný, podél Ohře;Smilov–Lužný, podél Ohře;5644b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2023-08-14;2023-08-14;12730183;2023-08-14;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;9537190
2023;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Smilov–Lužný, podél Ohře;Smilov–Lužný, podél Ohře;5644b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2023-08-14;2023-08-14;12730183;2023-08-14;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;9537190
2023;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Smilov–Lužný, podél Ohře;Smilov–Lužný, podél Ohře;5644b;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2023-08-14;2023-08-14;12730183;2023-08-14;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;9537190
2020;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Stráž - most přes Ohři;Stráž - most přes Ohři;5644c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2020-09-08;2020-09-08;11257666;2020-09-08;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;7629970
2020;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Stráž - most přes Ohři;Stráž - most přes Ohři;5644c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2020-09-08;2020-09-08;11257666;2020-09-08;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;7629970
2020;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Stráž - most přes Ohři;Stráž - most přes Ohři;5644c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2020-09-08;2020-09-08;11257666;2020-09-08;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;7629970
2022;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Stráž nad Ohří;Stráž nad Ohří;5644c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2022-06-18;2022-06-18;11928519, 11928520;2022-06-18;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;8552944
2022;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Stráž nad Ohří;Stráž nad Ohří;5644c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2022-06-18;2022-06-18;11928519, 11928520;2022-06-18;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;8552944
2022;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Stráž nad Ohří;Stráž nad Ohří;5644c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2022-06-18;2022-06-18;11928519, 11928520;2022-06-18;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;8552944
2022;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Stráž nad Ohří - kostel sv. Michaela Archanděla;Stráž nad Ohří - kostel sv. Michaela Archanděla;5644c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2022-06-25;2022-06-25;12068429;2022-06-25;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;8787743
2022;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Stráž nad Ohří - kostel sv. Michaela Archanděla;Stráž nad Ohří - kostel sv. Michaela Archanděla;5644c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2022-06-25;2022-06-25;12068429;2022-06-25;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;8787743
2022;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Stráž nad Ohří - kostel sv. Michaela Archanděla;Stráž nad Ohří - kostel sv. Michaela Archanděla;5644c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2022-06-25;2022-06-25;12068429;2022-06-25;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;8787743
2025;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Suchý Důl;Suchý Důl;5645a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2025-08-13;2025-09-01;15230224, 15259758;2025-09-01;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;12558472
2025;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Suchý Důl;Suchý Důl;5645a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2025-08-13;2025-09-01;15230224, 15259758;2025-09-01;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;12558472
2025;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Suchý Důl;Suchý Důl;5645a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2025-08-13;2025-09-01;15230224, 15259758;2025-09-01;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;12558472
2025;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Suchý důl u Klášterce - Nedíl - štola;Suchý důl u Klášterce - Nedíl - štola;5645a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2013-02-09;2025-01-14;15537526;2025-01-14;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;5177158
2025;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Suchý důl u Klášterce - Nedíl - štola;Suchý důl u Klášterce - Nedíl - štola;5645a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2013-02-09;2025-01-14;15537526;2025-01-14;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5177158
2025;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Suchý důl u Klášterce - Nedíl - štola;Suchý důl u Klášterce - Nedíl - štola;5645a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2013-02-09;2025-01-14;15537526;2025-01-14;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;5177158
2021;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Valeč;Valeč;5845a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2021-09-17;2021-09-17;11642604, 11642606;2021-09-17;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;8157439
2021;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Valeč;Valeč;5845a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2021-09-17;2021-09-17;11642604, 11642606;2021-09-17;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;8157439
2021;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Valeč;Valeč;5845a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2021-09-17;2021-09-17;11642604, 11642606;2021-09-17;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;8157439
2025;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Valeč - sklepy v zámeckém parku;Valeč - sklepy v zámeckém parku;5845a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2001-02-12;2025-01-30;15537642;2025-01-30;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;5177172
2025;CZ0424125;Doupovské hory;Myotis myotis;Letouni;Valeč - sklepy v zámeckém parku;Valeč - sklepy v zámeckém parku;5845a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;2001-02-12;2025-01-30;15537642;2025-01-30;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5177172
