"ROK","kod_chu","NAZEV","DRUH","SKUPINA","KOD_LOKAL","NAZEV_LOK","POLE","pracoviste","oop","HODNOCENE_OBDOBI_OD","HODNOCENE_OBDOBI_DO","ID_ND_AKCE","DATUM","CILMON","ID_IND","JEDNOTKA","TYP_IND","IND_GRP","KLIC","UROVEN","LIM_IND","LIM_INDLIST","HOD_IND","STAV_IND","ID_ND_LOK"
2022,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","Mladeè, PR Hejtmanka, cesta støed","Mladeè, PR Hejtmanka, cesta støed","6268c","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2022-09-14,2022-09-14,"12051136",2022-09-14,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,8762960
2022,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","Mladeè, PR Hejtmanka, cesta støed","Mladeè, PR Hejtmanka, cesta støed","6268c","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2022-09-14,2022-09-14,"12051136",2022-09-14,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,8762960
2022,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","NPP Tøesín, Podkova","NPP Tøesín, Podkova","6268c","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2022-02-02,2022-02-02,"11917084",2022-02-02,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,8517054
2022,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","NPP Tøesín, Podkova","NPP Tøesín, Podkova","6268c","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2022-02-02,2022-02-02,"11917084",2022-02-02,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,8517054
2022,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","NPP Tøesín, Podkova","NPP Tøesín, Podkova","6268c","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2022-02-02,2022-02-02,"11917084",2022-02-02,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,8517054
2022,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","NPP Tøesín, jeskynì Ve štole","NPP Tøesín, jeskynì Ve štole","6267d","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2022-02-02,2022-02-02,"11918346",2022-02-02,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,8518838
2022,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","NPP Tøesín, jeskynì Ve štole","NPP Tøesín, jeskynì Ve štole","6267d","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2022-02-02,2022-02-02,"11918346",2022-02-02,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,8518838
2022,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","NPP Tøesín, jeskynì Ve štole","NPP Tøesín, jeskynì Ve štole","6267d","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2022-02-02,2022-02-02,"11918346",2022-02-02,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,8518838
2014,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","NPR Ramena øeky Moravy","NPR Ramena øeky Moravy","01,\"6368b\"","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2014-08-12,2014-08-12,"9153775",2014-08-12,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,5503662
2014,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","NPR Ramena øeky Moravy","NPR Ramena øeky Moravy","01,\"6368b\"","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2014-08-12,2014-08-12,"9153775",2014-08-12,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,5503662
2014,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","NPR Ramena øeky Moravy","NPR Ramena øeky Moravy","01,\"6368b\"","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2014-08-12,2014-08-12,"9153775",2014-08-12,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,5503662
2020,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","PP Kurfürstovo rameno","PP Kurfürstovo rameno","6369a","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2020-08-21,2020-08-21,"11280700",2020-08-21,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,7650674
2020,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","PP Kurfürstovo rameno","PP Kurfürstovo rameno","6369a","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2020-08-21,2020-08-21,"11280700",2020-08-21,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,7650674
2020,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","PP Kurfürstovo rameno","PP Kurfürstovo rameno","6369a","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2020-08-21,2020-08-21,"11280700",2020-08-21,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,7650674
2020,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","PP Èastava","PP Èastava","6369c","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2020-08-20,2020-08-20,"11276990",2020-08-20,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,7650925
2020,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","PP Èastava","PP Èastava","6369c","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2020-08-20,2020-08-20,"11276990",2020-08-20,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,7650925
2020,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","PP Èastava","PP Èastava","6369c","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2020-08-20,2020-08-20,"11276990",2020-08-20,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,7650925
2019,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","PR Doubrava, transekt 1","PR Doubrava, transekt 1","6267b","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2019-07-29,2019-07-29,"10754181",2019-07-29,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,7071882
2019,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","PR Doubrava, transekt 1","PR Doubrava, transekt 1","6267b","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2019-07-29,2019-07-29,"10754181",2019-07-29,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,7071882
2019,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","PR Doubrava, transekt 1","PR Doubrava, transekt 1","6267b","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2019-07-29,2019-07-29,"10754181",2019-07-29,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,7071882
2020,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","PR Kaèení louka, Moravièany, JZ","PR Kaèení louka, Moravièany, JZ","6267d","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2020-06-09,2020-06-09,"11205433",2020-06-09,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,7556483
2020,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","PR Kaèení louka, Moravièany, JZ","PR Kaèení louka, Moravièany, JZ","6267d","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2020-06-09,2020-06-09,"11205433",2020-06-09,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,7556483
2020,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","PR Kaèení louka, Moravièany, JZ","PR Kaèení louka, Moravièany, JZ","6267d","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2020-06-09,2020-06-09,"11205433",2020-06-09,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,7556483
2022,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","PR Panenskı les","PR Panenskı les","6369a","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2021-08-23,2022-06-02,"11953528",2022-06-02,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,8202559
2022,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","PR Panenskı les","PR Panenskı les","6369a","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2021-08-23,2022-06-02,"11953528",2022-06-02,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,8202559
2022,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","PR Panenskı les","PR Panenskı les","6369a","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2021-08-23,2022-06-02,"11953528",2022-06-02,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,8202559
2020,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","PR U Spálené, Králová, JZ okraj","PR U Spálené, Králová, JZ okraj","6268a","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2020-07-07,2020-07-07,"11234465",2020-07-07,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,7596184
2020,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","PR U Spálené, Králová, JZ okraj","PR U Spálené, Králová, JZ okraj","6268a","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2020-07-07,2020-07-07,"11234465",2020-07-07,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,7596184
2020,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","PR U Spálené, Králová, JZ okraj","PR U Spálené, Králová, JZ okraj","6268a","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2020-07-07,2020-07-07,"11234465",2020-07-07,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,7596184
2023,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","Podkova - jeskynì","Podkova - jeskynì","6268c","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2012-01-20,2023-01-31,"12956843",2023-01-31,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,5063585
2023,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","Podkova - jeskynì","Podkova - jeskynì","6268c","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2012-01-20,2023-01-31,"12956843",2023-01-31,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,5063585
2023,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","Podkova - jeskynì","Podkova - jeskynì","6268c","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2012-01-20,2023-01-31,"12956843",2023-01-31,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,5063585
2015,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","Tøesín","Tøesín","2,\"6268c\"","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2015-06-12,2015-07-27,"9649157, 9649216",2015-07-27,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,5384366
2015,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","Tøesín","Tøesín","2,\"6268c\"","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2015-06-12,2015-07-27,"9649157, 9649216",2015-07-27,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,5384366
2015,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","Tøesín","Tøesín","2,\"6268c\"","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2015-06-12,2015-07-27,"9649157, 9649216",2015-07-27,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,5384366
2023,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","Tøesín – štola","Tøesín – štola","6267d","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2023-01-31,2023-01-31,"12957304",2023-01-31,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,9874636
2023,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","Tøesín – štola","Tøesín – štola","6267d","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2023-01-31,2023-01-31,"12957304",2023-01-31,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,9874636
2023,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","Tøesín – štola","Tøesín – štola","6267d","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2023-01-31,2023-01-31,"12957304",2023-01-31,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,9874636
2015,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","Vrapaè","Vrapaè","6268c","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2012-08-04,2015-07-27,"9649150, 9649214",2015-07-27,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,5384358
2015,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","Vrapaè","Vrapaè","6268c","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2012-08-04,2015-07-27,"9649150, 9649214",2015-07-27,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,5384358
2015,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","Vrapaè","Vrapaè","6268c","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2012-08-04,2015-07-27,"9649150, 9649214",2015-07-27,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,5384358
2015,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","Øimice, Za mlınem","Øimice, Za mlınem","6267d","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2015-06-11,2015-06-11,"9649154",2015-06-11,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,5384354
2015,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","Øimice, Za mlınem","Øimice, Za mlınem","6267d","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2015-06-11,2015-06-11,"9649154",2015-06-11,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,5384354
2015,"CZ0714073","Litovelské Pomoraví","Myotis myotis","Letouni","Øimice, Za mlınem","Øimice, Za mlınem","6267d","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2015-06-11,2015-06-11,"9649154",2015-06-11,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,5384354
2012,"CZ0714075","Keprník","Myotis myotis","Letouni","5868","5868","96,\"5868a\"","RP Olomoucko","AOPK ÈR - RP Olomoucko",2010-01-01,2012-06-21,"9012241",2012-06-21,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,1002669
2012,"CZ0714075","Keprník","Myotis myotis","Letouni","5868","5868","96,\"5868a\"","RP Olomoucko","AOPK ÈR - RP Olomoucko",2010-01-01,2012-06-21,"9012241",2012-06-21,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,1002669
2012,"CZ0714075","Keprník","Myotis myotis","Letouni","5868","5868","96,\"5868a\"","RP Olomoucko","AOPK ÈR - RP Olomoucko",2010-01-01,2012-06-21,"9012241",2012-06-21,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,1002669
2012,"CZ0714077","Pradìd","Myotis myotis","Letouni","5969","5969","96,\"5969b\"","RP Olomoucko","AOPK ÈR - RP Olomoucko",2010-01-01,2012-06-21,"9012266",2012-06-21,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,1284297
2012,"CZ0714077","Pradìd","Myotis myotis","Letouni","5969","5969","96,\"5969b\"","RP Olomoucko","AOPK ÈR - RP Olomoucko",2010-01-01,2012-06-21,"9012266",2012-06-21,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,1284297
2012,"CZ0714077","Pradìd","Myotis myotis","Letouni","5969","5969","96,\"5969b\"","RP Olomoucko","AOPK ÈR - RP Olomoucko",2010-01-01,2012-06-21,"9012266",2012-06-21,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,1284297
2020,"CZ0714077","Pradìd","Myotis myotis","Letouni","Domašov u Jeseníku - štola Leitenberg","Domašov u Jeseníku - štola Leitenberg","5869c","RP Olomoucko","AOPK ÈR - RP Olomoucko",2012-02-18,2020-12-30,"11777152",2020-12-30,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,5063002
2020,"CZ0714077","Pradìd","Myotis myotis","Letouni","Domašov u Jeseníku - štola Leitenberg","Domašov u Jeseníku - štola Leitenberg","5869c","RP Olomoucko","AOPK ÈR - RP Olomoucko",2012-02-18,2020-12-30,"11777152",2020-12-30,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,5063002
2020,"CZ0714077","Pradìd","Myotis myotis","Letouni","Domašov u Jeseníku - štola Leitenberg","Domašov u Jeseníku - štola Leitenberg","5869c","RP Olomoucko","AOPK ÈR - RP Olomoucko",2012-02-18,2020-12-30,"11777152",2020-12-30,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,5063002
2021,"CZ0714077","Pradìd","Myotis myotis","Letouni","Karlov pod Pradìdem, NPR Pradìd, Kotelnı potok","Karlov pod Pradìdem, NPR Pradìd, Kotelnı potok","5969c","RP Olomoucko","AOPK ÈR - RP Olomoucko",2021-08-17,2021-08-17,"11722196",2021-08-17,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,8239145
2021,"CZ0714077","Pradìd","Myotis myotis","Letouni","Karlov pod Pradìdem, NPR Pradìd, Kotelnı potok","Karlov pod Pradìdem, NPR Pradìd, Kotelnı potok","5969c","RP Olomoucko","AOPK ÈR - RP Olomoucko",2021-08-17,2021-08-17,"11722196",2021-08-17,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,8239145
2021,"CZ0714077","Pradìd","Myotis myotis","Letouni","Karlov pod Pradìdem, NPR Pradìd, Kotelnı potok","Karlov pod Pradìdem, NPR Pradìd, Kotelnı potok","5969c","RP Olomoucko","AOPK ÈR - RP Olomoucko",2021-08-17,2021-08-17,"11722196",2021-08-17,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,8239145
2021,"CZ0714077","Pradìd","Myotis myotis","Letouni","Karlov pod Pradìdem, NPR Pradìd, Malı Kotel","Karlov pod Pradìdem, NPR Pradìd, Malı Kotel","5969c","RP Olomoucko","AOPK ÈR - RP Olomoucko",2021-09-14,2021-09-14,"11722197",2021-09-14,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,8239147
2021,"CZ0714077","Pradìd","Myotis myotis","Letouni","Karlov pod Pradìdem, NPR Pradìd, Malı Kotel","Karlov pod Pradìdem, NPR Pradìd, Malı Kotel","5969c","RP Olomoucko","AOPK ÈR - RP Olomoucko",2021-09-14,2021-09-14,"11722197",2021-09-14,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,8239147
2021,"CZ0714077","Pradìd","Myotis myotis","Letouni","Karlov pod Pradìdem, NPR Pradìd, Malı Kotel","Karlov pod Pradìdem, NPR Pradìd, Malı Kotel","5969c","RP Olomoucko","AOPK ÈR - RP Olomoucko",2021-09-14,2021-09-14,"11722197",2021-09-14,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,8239147
2022,"CZ0714077","Pradìd","Myotis myotis","Letouni","Malá Morávka, NPR Pradìd, Velká Kotlina","Malá Morávka, NPR Pradìd, Velká Kotlina","5969a","RP Olomoucko","AOPK ÈR - RP Olomoucko",2022-07-24,2022-07-24,"12051266",2022-07-24,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,8763280
2022,"CZ0714077","Pradìd","Myotis myotis","Letouni","Malá Morávka, NPR Pradìd, Velká Kotlina","Malá Morávka, NPR Pradìd, Velká Kotlina","5969a","RP Olomoucko","AOPK ÈR - RP Olomoucko",2022-07-24,2022-07-24,"12051266",2022-07-24,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,8763280
2022,"CZ0714077","Pradìd","Myotis myotis","Letouni","Malá Morávka, NPR Pradìd, Velká Kotlina","Malá Morávka, NPR Pradìd, Velká Kotlina","5969a","RP Olomoucko","AOPK ÈR - RP Olomoucko",2022-07-24,2022-07-24,"12051266",2022-07-24,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,8763280
2021,"CZ0714077","Pradìd","Myotis myotis","Letouni","štola Leitenberg","štola Leitenberg","5869c","RP Olomoucko","AOPK ÈR - RP Olomoucko",2021-12-30,2021-12-30,"11918575",2021-12-30,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,8519784
2021,"CZ0714077","Pradìd","Myotis myotis","Letouni","štola Leitenberg","štola Leitenberg","5869c","RP Olomoucko","AOPK ÈR - RP Olomoucko",2021-12-30,2021-12-30,"11918575",2021-12-30,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,8519784
2021,"CZ0714077","Pradìd","Myotis myotis","Letouni","štola Leitenberg","štola Leitenberg","5869c","RP Olomoucko","AOPK ÈR - RP Olomoucko",2021-12-30,2021-12-30,"11918575",2021-12-30,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,8519784
2024,"CZ0714080","Špranìk","Myotis myotis","Letouni","Javoøíèko - jeskynì Pizdulka","Javoøíèko - jeskynì Pizdulka","6367a","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2024-01-29,2024-01-29,"14118992",2024-01-29,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,5067559
2024,"CZ0714080","Špranìk","Myotis myotis","Letouni","Javoøíèko - jeskynì Pizdulka","Javoøíèko - jeskynì Pizdulka","6367a","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2024-01-29,2024-01-29,"14118992",2024-01-29,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,5067559
2024,"CZ0714080","Špranìk","Myotis myotis","Letouni","Javoøíèko - jeskynì Pizdulka","Javoøíèko - jeskynì Pizdulka","6367a","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2024-01-29,2024-01-29,"14118992",2024-01-29,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,5067559
2025,"CZ0714080","Špranìk","Myotis myotis","Letouni","Javoøíèko - jeskynì Ve stráni","Javoøíèko - jeskynì Ve stráni","6367a","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2012-01-21,2025-01-18,"15620385",2025-01-18,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,5067556
2025,"CZ0714080","Špranìk","Myotis myotis","Letouni","Javoøíèko - jeskynì Ve stráni","Javoøíèko - jeskynì Ve stráni","6367a","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2012-01-21,2025-01-18,"15620385",2025-01-18,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,5067556
2025,"CZ0714080","Špranìk","Myotis myotis","Letouni","Javoøíèko - jeskynì Ve stráni","Javoøíèko - jeskynì Ve stráni","6367a","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2012-01-21,2025-01-18,"15620385",2025-01-18,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,5067556
2025,"CZ0714080","Špranìk","Myotis myotis","Letouni","Javoøíèko - jeskynì Velká Jezevèí","Javoøíèko - jeskynì Velká Jezevèí","6367a","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2015-02-22,2025-02-26,"15620686",2025-02-26,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,5067558
2025,"CZ0714080","Špranìk","Myotis myotis","Letouni","Javoøíèko - jeskynì Velká Jezevèí","Javoøíèko - jeskynì Velká Jezevèí","6367a","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2015-02-22,2025-02-26,"15620686",2025-02-26,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,5067558
2025,"CZ0714080","Špranìk","Myotis myotis","Letouni","Javoøíèko - jeskynì Velká Jezevèí","Javoøíèko - jeskynì Velká Jezevèí","6367a","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2015-02-22,2025-02-26,"15620686",2025-02-26,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,5067558
2025,"CZ0714080","Špranìk","Myotis myotis","Letouni","Javoøíèko - jeskynì Zkamenìlı zámek","Javoøíèko - jeskynì Zkamenìlı zámek","6367a","RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje",2012-01-28,2025-02-26,"15620684",2025-02-26,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,5061837
