ROK;kod_chu;NAZEV;DRUH;SKUPINA;KOD_LOKAL;LOKALITA;pracoviste;oop;IDX_ND_AKCE;ID_ND_NALEZ;DATUM;AUTOR;ID_IND;JEDNOTKA;TYP_IND;IND_GRP;KLIC;UROVEN;LIM_IND;HOD_IND;STAV_IND;CESKE_JME;DATUM_OD;DATUM_DO;IDX_ND_LOK;KOD_LOKALITY;EVL;PROC_EVL;NEGATIVNI;IDX_ND_LOKALIZACE;MAX_PROC;POLE;DEN;MESIC;nazev_chu;CILMON;POCITANO_CLEAN;pozn;LIM_INDLIST
2015;CZ0714080;Špraněk;Rhinolophus hipposideros;Letouni;Javoříčské jeskyně - K Černé propasti;Javoříčské jeskyně - K Černé propasti;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544833;36107472;2015-01-17;Koudelka Martin;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;17.01.2015;17.01.2015;5067753;NA;CZ0714080: Špraněk;100;0;5067753;100;6367a;17;1;Špraněk;0;jedinci;NA;NA
2015;CZ0714080;Špraněk;Rhinolophus hipposideros;Letouni;Javoříčské jeskyně - K Černé propasti;Javoříčské jeskyně - K Černé propasti;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544833;36107472;2015-01-17;Koudelka Martin;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;17.01.2015;17.01.2015;5067753;NA;CZ0714080: Špraněk;100;0;5067753;100;6367a;17;1;Špraněk;0;jedinci;NA;ano
2015;CZ0714080;Špraněk;Rhinolophus hipposideros;Letouni;Javoříčské jeskyně - Švecovy jeskyně;Javoříčské jeskyně - Švecovy jeskyně;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544834;36107476;2015-01-17;Koudelka Martin;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;17.01.2015;17.01.2015;5067769;NA;CZ0714080: Špraněk;100;0;5067769;100;6367a;17;1;Špraněk;0;jedinci;NA;NA
2015;CZ0714080;Špraněk;Rhinolophus hipposideros;Letouni;Javoříčské jeskyně - Švecovy jeskyně;Javoříčské jeskyně - Švecovy jeskyně;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544834;36107476;2015-01-17;Koudelka Martin;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;17.01.2015;17.01.2015;5067769;NA;CZ0714080: Špraněk;100;0;5067769;100;6367a;17;1;Špraněk;0;jedinci;NA;ano
2015;CZ0714080;Špraněk;Rhinolophus hipposideros;Letouni;Javoříčko - jeskyně Ve stráni;Javoříčko - jeskyně Ve stráni;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544837;36107484;2015-01-18;Koudelka Martin;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;18.01.2015;18.01.2015;5067556;NA;CZ0714080: Špraněk;100;0;5067556;100;6367a;18;1;Špraněk;0;jedinci;NA;NA
2015;CZ0714080;Špraněk;Rhinolophus hipposideros;Letouni;Javoříčko - jeskyně Ve stráni;Javoříčko - jeskyně Ve stráni;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544837;36107484;2015-01-18;Koudelka Martin;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;18.01.2015;18.01.2015;5067556;NA;CZ0714080: Špraněk;100;0;5067556;100;6367a;18;1;Špraněk;0;jedinci;NA;ano
2015;CZ0714080;Špraněk;Rhinolophus hipposideros;Letouni;Javoříčské jeskyně - Medvědí jáma;Javoříčské jeskyně - Medvědí jáma;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544838;36107486;2015-01-18;Koudelka Martin;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;18.01.2015;18.01.2015;5067750;NA;CZ0714080: Špraněk;100;0;5067750;100;6367a;18;1;Špraněk;0;jedinci;NA;NA
2015;CZ0714080;Špraněk;Rhinolophus hipposideros;Letouni;Javoříčské jeskyně - Medvědí jáma;Javoříčské jeskyně - Medvědí jáma;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544838;36107486;2015-01-18;Koudelka Martin;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;18.01.2015;18.01.2015;5067750;NA;CZ0714080: Špraněk;100;0;5067750;100;6367a;18;1;Špraněk;0;jedinci;NA;ano
2015;CZ0714080;Špraněk;Rhinolophus hipposideros;Letouni;Javoříčské jeskyně - Hlinité jeskyně;Javoříčské jeskyně - Hlinité jeskyně;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544839;36107488;2015-01-18;Koudelka Martin;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;18.01.2015;18.01.2015;5067770;NA;CZ0714080: Špraněk;100;0;5067770;100;6367a;18;1;Špraněk;0;jedinci;NA;NA
2015;CZ0714080;Špraněk;Rhinolophus hipposideros;Letouni;Javoříčské jeskyně - Hlinité jeskyně;Javoříčské jeskyně - Hlinité jeskyně;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544839;36107488;2015-01-18;Koudelka Martin;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;18.01.2015;18.01.2015;5067770;NA;CZ0714080: Špraněk;100;0;5067770;100;6367a;18;1;Špraněk;0;jedinci;NA;ano
2015;CZ0713730;Na Špičáku;Rhinolophus hipposideros;Letouni;Jeskyně Na Špičáku;Jeskyně Na Špičáku;RP Olomoucko;AOPK ČR - RP Olomoucko;9544853;36107533;2015-01-23;Šafář Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;23.01.2015;23.01.2015;5063581;722;CZ0713730: Na Špičáku;100;0;5063581;100;5769b;23;1;Na Špičáku;0;jedinci;NA;NA
2015;CZ0713730;Na Špičáku;Rhinolophus hipposideros;Letouni;Jeskyně Na Špičáku;Jeskyně Na Špičáku;RP Olomoucko;AOPK ČR - RP Olomoucko;9544853;36107533;2015-01-23;Šafář Jiří;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;23.01.2015;23.01.2015;5063581;722;CZ0713730: Na Špičáku;100;0;5063581;100;5769b;23;1;Na Špičáku;0;jedinci;NA;ano
2015;CZ0714086;Rychlebské hory - Sokolský hřbet;Rhinolophus hipposideros;Letouni;Lipová Lázně - jeskyně Rasovna;Lipová Lázně - jeskyně Rasovna;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544855;36107543;2015-01-23;Buřič Zdeněk;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;23.01.2015;23.01.2015;5069012;NA;CZ0714086: Rychlebské hory - Sokolský hřbet;100;0;5069012;100;5768d;23;1;Rychlebské hory - Sokolský hřbet;0;jedinci;NA;NA
2015;CZ0714086;Rychlebské hory - Sokolský hřbet;Rhinolophus hipposideros;Letouni;Lipová Lázně - jeskyně Rasovna;Lipová Lázně - jeskyně Rasovna;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544855;36107543;2015-01-23;Buřič Zdeněk;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;23.01.2015;23.01.2015;5069012;NA;CZ0714086: Rychlebské hory - Sokolský hřbet;100;0;5069012;100;5768d;23;1;Rychlebské hory - Sokolský hřbet;0;jedinci;NA;ano
2015;CZ0714086;Rychlebské hory - Sokolský hřbet;Rhinolophus hipposideros;Letouni;Jeskyně Na Pomezí - komplex;Jeskyně Na Pomezí - komplex;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544856;36107550;2015-01-23;Šafář Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;23.01.2015;23.01.2015;5069068;721;CZ0714086: Rychlebské hory - Sokolský hřbet;100;0;5069068;100;5768d;23;1;Rychlebské hory - Sokolský hřbet;0;jedinci;NA;NA
2015;CZ0714086;Rychlebské hory - Sokolský hřbet;Rhinolophus hipposideros;Letouni;Jeskyně Na Pomezí - komplex;Jeskyně Na Pomezí - komplex;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544856;36107550;2015-01-23;Šafář Jiří;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;23.01.2015;23.01.2015;5069068;721;CZ0714086: Rychlebské hory - Sokolský hřbet;100;0;5069068;100;5768d;23;1;Rychlebské hory - Sokolský hřbet;0;jedinci;NA;ano
2015;CZ0714086;Rychlebské hory - Sokolský hřbet;Rhinolophus hipposideros;Letouni;Jeskyně Na Pomezí - Májové jeskyně;Jeskyně Na Pomezí - Májové jeskyně;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544857;36107558;2015-01-23;Šafář Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;23.01.2015;23.01.2015;5069071;NA;CZ0714086: Rychlebské hory - Sokolský hřbet;100;0;5069071;100;5768d;23;1;Rychlebské hory - Sokolský hřbet;0;jedinci;NA;NA
2015;CZ0714086;Rychlebské hory - Sokolský hřbet;Rhinolophus hipposideros;Letouni;Jeskyně Na Pomezí - Májové jeskyně;Jeskyně Na Pomezí - Májové jeskyně;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544857;36107558;2015-01-23;Šafář Jiří;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;23.01.2015;23.01.2015;5069071;NA;CZ0714086: Rychlebské hory - Sokolský hřbet;100;0;5069071;100;5768d;23;1;Rychlebské hory - Sokolský hřbet;0;jedinci;NA;ano
2015;CZ0714086;Rychlebské hory - Sokolský hřbet;Rhinolophus hipposideros;Letouni;Jeskyně Na Pomezí - Liščí díra - Rumový dóm;Jeskyně Na Pomezí - Liščí díra - Rumový dóm;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544858;36107566;2015-01-24;Šafář Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;24.01.2015;24.01.2015;5061838;760;CZ0714086: Rychlebské hory - Sokolský hřbet;100;0;5061838;100;5768d;24;1;Rychlebské hory - Sokolský hřbet;0;jedinci;NA;NA
2015;CZ0714086;Rychlebské hory - Sokolský hřbet;Rhinolophus hipposideros;Letouni;Jeskyně Na Pomezí - Liščí díra - Rumový dóm;Jeskyně Na Pomezí - Liščí díra - Rumový dóm;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544858;36107566;2015-01-24;Šafář Jiří;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;24.01.2015;24.01.2015;5061838;760;CZ0714086: Rychlebské hory - Sokolský hřbet;100;0;5061838;100;5768d;24;1;Rychlebské hory - Sokolský hřbet;0;jedinci;NA;ano
2015;CZ0714086;Rychlebské hory - Sokolský hřbet;Rhinolophus hipposideros;Letouni;Vápenná - Roušarova jeskyně;Vápenná - Roušarova jeskyně;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544864;36107582;2015-01-24;Buřič Zdeněk;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;24.01.2015;24.01.2015;5069009;NA;CZ0714086: Rychlebské hory - Sokolský hřbet;100;0;5069009;100;5768b;24;1;Rychlebské hory - Sokolský hřbet;0;jedinci;NA;NA
2015;CZ0714086;Rychlebské hory - Sokolský hřbet;Rhinolophus hipposideros;Letouni;Vápenná - Roušarova jeskyně;Vápenná - Roušarova jeskyně;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544864;36107582;2015-01-24;Buřič Zdeněk;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;24.01.2015;24.01.2015;5069009;NA;CZ0714086: Rychlebské hory - Sokolský hřbet;100;0;5069009;100;5768b;24;1;Rychlebské hory - Sokolský hřbet;0;jedinci;NA;ano
2015;CZ0714772;Údolí Bystřice;Rhinolophus hipposideros;Letouni;Marie Sněžná - štola;Marie Sněžná - štola;RP Olomoucko;Krajský úřad Olomouckého kraje;9544865;36107587;2015-01-25;Bartonička Tomáš;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;25.01.2015;25.01.2015;5061282;156;CZ0714772: Údolí Bystřice;100;0;5061282;100;6370a;25;1;Údolí Bystřice;0;jedinci;NA;NA
2015;CZ0714772;Údolí Bystřice;Rhinolophus hipposideros;Letouni;Marie Sněžná - štola;Marie Sněžná - štola;RP Olomoucko;Krajský úřad Olomouckého kraje;9544865;36107587;2015-01-25;Bartonička Tomáš;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;25.01.2015;25.01.2015;5061282;156;CZ0714772: Údolí Bystřice;100;0;5061282;100;6370a;25;1;Údolí Bystřice;0;jedinci;NA;ano
2015;CZ0714772;Údolí Bystřice;Rhinolophus hipposideros;Letouni;Marie Sněžná - štola;Marie Sněžná - štola;RP Olomoucko;Krajský úřad Olomouckého kraje;9544865;36107588;2015-01-25;Bartonička Tomáš;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;25.01.2015;25.01.2015;5061282;156;CZ0714772: Údolí Bystřice;100;0;5061282;100;6370a;25;1;Údolí Bystřice;0;jedinci;NA;NA
2015;CZ0714772;Údolí Bystřice;Rhinolophus hipposideros;Letouni;Marie Sněžná - štola;Marie Sněžná - štola;RP Olomoucko;Krajský úřad Olomouckého kraje;9544865;36107588;2015-01-25;Bartonička Tomáš;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;25.01.2015;25.01.2015;5061282;156;CZ0714772: Údolí Bystřice;100;0;5061282;100;6370a;25;1;Údolí Bystřice;0;jedinci;NA;ano
2015;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Větrný komín;Větrný komín;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;9544866;36107590;2015-01-25;Bartonička Tomáš;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;25.01.2015;25.01.2015;5063960;714;CZ0714133: Libavá;100;0;5063960;100;6370b;25;1;Libavá;0;jedinci;NA;NA
2015;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Větrný komín;Větrný komín;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;9544866;36107590;2015-01-25;Bartonička Tomáš;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;25.01.2015;25.01.2015;5063960;714;CZ0714133: Libavá;100;0;5063960;100;6370b;25;1;Libavá;0;jedinci;NA;ano
2015;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Velká Střelná - Úpadní štola;Velká Střelná - Úpadní štola;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;9544867;36107596;2015-01-25;Bartonička Tomáš;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;25.01.2015;25.01.2015;5067138;NA;CZ0714133: Libavá;100;0;5067138;100;6370b;25;1;Libavá;0;jedinci;NA;NA
2015;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Velká Střelná - Úpadní štola;Velká Střelná - Úpadní štola;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;9544867;36107596;2015-01-25;Bartonička Tomáš;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;25.01.2015;25.01.2015;5067138;NA;CZ0714133: Libavá;100;0;5067138;100;6370b;25;1;Libavá;0;jedinci;NA;ano
2015;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Velká Střelná - štola u domova důchodců;Velká Střelná - štola u domova důchodců;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;9544868;36107597;2015-01-25;Bartonička Tomáš;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;25.01.2015;25.01.2015;5067143;NA;CZ0714133: Libavá;100;0;5067143;100;6370a;25;1;Libavá;0;jedinci;NA;NA
2015;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Velká Střelná - štola u domova důchodců;Velká Střelná - štola u domova důchodců;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;9544868;36107597;2015-01-25;Bartonička Tomáš;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;25.01.2015;25.01.2015;5067143;NA;CZ0714133: Libavá;100;0;5067143;100;6370a;25;1;Libavá;0;jedinci;NA;ano
2015;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Velká Střelná - štola u domova důchodců;Velká Střelná - štola u domova důchodců;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;9544868;36107598;2015-01-25;Bartonička Tomáš;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;25.01.2015;25.01.2015;5067143;NA;CZ0714133: Libavá;100;0;5067143;100;6370a;25;1;Libavá;0;jedinci;NA;NA
2015;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Velká Střelná - štola u domova důchodců;Velká Střelná - štola u domova důchodců;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;9544868;36107598;2015-01-25;Bartonička Tomáš;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;25.01.2015;25.01.2015;5067143;NA;CZ0714133: Libavá;100;0;5067143;100;6370a;25;1;Libavá;0;jedinci;NA;ano
2015;CZ0713526;Velká Střelná - štoly;Rhinolophus hipposideros;Letouni;EVL Velká Střelná - štoly;EVL Velká Střelná - štoly;RP Olomoucko;AOPK ČR - RP Olomoucko;9544869;36107606;2015-01-25;Bartonička Tomáš;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;25.01.2015;25.01.2015;5938410;CZ0713526;CZ0713526: Velká Střelná - štoly;100;0;5938410;100;6370b;25;1;Velká Střelná - štoly;0;jedinci;NA;NA
2015;CZ0713526;Velká Střelná - štoly;Rhinolophus hipposideros;Letouni;EVL Velká Střelná - štoly;EVL Velká Střelná - štoly;RP Olomoucko;AOPK ČR - RP Olomoucko;9544869;36107606;2015-01-25;Bartonička Tomáš;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;25.01.2015;25.01.2015;5938410;CZ0713526;CZ0713526: Velká Střelná - štoly;100;0;5938410;100;6370b;25;1;Velká Střelná - štoly;0;jedinci;NA;ano
2015;CZ0713741;Soudkova štola;Rhinolophus hipposideros;Letouni;Soudkova štola;Soudkova štola;RP Olomoucko;Krajský úřad Olomouckého kraje;9544870;36107613;2015-01-27;Šafář Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;27.01.2015;27.01.2015;5063588;767;CZ0713741: Soudkova štola;100;0;5063588;100;6372c;27;1;Soudkova štola;0;jedinci;NA;NA
2015;CZ0713741;Soudkova štola;Rhinolophus hipposideros;Letouni;Soudkova štola;Soudkova štola;RP Olomoucko;Krajský úřad Olomouckého kraje;9544870;36107613;2015-01-27;Šafář Jiří;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;27.01.2015;27.01.2015;5063588;767;CZ0713741: Soudkova štola;100;0;5063588;100;6372c;27;1;Soudkova štola;0;jedinci;NA;ano
2015;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Opálová štola;Opálová štola;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;9544872;36107622;2015-01-27;Šafář Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;27.01.2015;27.01.2015;5063591;727;CZ0714133: Libavá;100;0;5063591;100;6471b;27;1;Libavá;0;jedinci;NA;NA
2015;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Opálová štola;Opálová štola;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;9544872;36107622;2015-01-27;Šafář Jiří;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;27.01.2015;27.01.2015;5063591;727;CZ0714133: Libavá;100;0;5063591;100;6471b;27;1;Libavá;0;jedinci;NA;ano
2015;CZ0714073;Litovelské Pomoraví;Rhinolophus hipposideros;Letouni;Mladečské jeskyně;Mladečské jeskyně;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544873;36107624;2015-01-30;Šafář Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;30.01.2015;30.01.2015;5063583;723;CZ0714073: Litovelské Pomoraví;100;0;5063583;100;6268c;30;1;Litovelské Pomoraví;0;jedinci;NA;NA
2015;CZ0714073;Litovelské Pomoraví;Rhinolophus hipposideros;Letouni;Mladečské jeskyně;Mladečské jeskyně;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544873;36107624;2015-01-30;Šafář Jiří;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;30.01.2015;30.01.2015;5063583;723;CZ0714073: Litovelské Pomoraví;100;0;5063583;100;6268c;30;1;Litovelské Pomoraví;0;jedinci;NA;ano
2015;CZ0714073;Litovelské Pomoraví;Rhinolophus hipposideros;Letouni;Podkova - jeskyně;Podkova - jeskyně;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544874;36107627;2015-01-30;Šafář Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;30.01.2015;30.01.2015;5063585;724;CZ0714073: Litovelské Pomoraví;100;0;5063585;100;6268c;30;1;Litovelské Pomoraví;0;jedinci;NA;NA
2015;CZ0714073;Litovelské Pomoraví;Rhinolophus hipposideros;Letouni;Podkova - jeskyně;Podkova - jeskyně;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;9544874;36107627;2015-01-30;Šafář Jiří;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;30.01.2015;30.01.2015;5063585;724;CZ0714073: Litovelské Pomoraví;100;0;5063585;100;6268c;30;1;Litovelské Pomoraví;0;jedinci;NA;ano
2015;CZ0713743;Štola Mařka;Rhinolophus hipposideros;Letouni;Mařka - štola;Mařka - štola;RP Olomoucko;Krajský úřad Olomouckého kraje;9544875;36107635;2015-01-31;Buřič Zdeněk;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;31.01.2015;31.01.2015;5059432;183;CZ0713743: Štola Mařka;100;0;5059432;100;5967c;31;1;Štola Mařka;0;jedinci;NA;NA
2015;CZ0713743;Štola Mařka;Rhinolophus hipposideros;Letouni;Mařka - štola;Mařka - štola;RP Olomoucko;Krajský úřad Olomouckého kraje;9544875;36107635;2015-01-31;Buřič Zdeněk;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;31.01.2015;31.01.2015;5059432;183;CZ0713743: Štola Mařka;100;0;5059432;100;5967c;31;1;Štola Mařka;0;jedinci;NA;ano
2015;CZ0214017;Karlštejn - Koda;Rhinolophus hipposideros;Letouni;Jeskyně Arnoldka;Jeskyně Arnoldka;RP Střední Čechy;AOPK ČR - RP Střední Čechy;9544876;36107638;2015-01-31;Veselý Jaroslav;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;31.01.2015;31.01.2015;5062312;82;CZ0214017: Karlštejn - Koda;100;0;5062312;100;6051a;31;1;Karlštejn - Koda;0;jedinci;NA;NA
2015;CZ0214017;Karlštejn - Koda;Rhinolophus hipposideros;Letouni;Jeskyně Arnoldka;Jeskyně Arnoldka;RP Střední Čechy;AOPK ČR - RP Střední Čechy;9544876;36107638;2015-01-31;Veselý Jaroslav;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;31.01.2015;31.01.2015;5062312;82;CZ0214017: Karlštejn - Koda;100;0;5062312;100;6051a;31;1;Karlštejn - Koda;0;jedinci;NA;ano
2015;CZ0214017;Karlštejn - Koda;Rhinolophus hipposideros;Letouni;Stará aragonitová jeskyně;Stará aragonitová jeskyně;RP Střední Čechy;AOPK ČR - RP Střední Čechy;9544878;36107644;2015-01-31;Veselý Jaroslav;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;31.01.2015;31.01.2015;5062695;124;CZ0214017: Karlštejn - Koda;100;0;5062695;100;6050b;31;1;Karlštejn - Koda;0;jedinci;NA;NA
2015;CZ0214017;Karlštejn - Koda;Rhinolophus hipposideros;Letouni;Stará aragonitová jeskyně;Stará aragonitová jeskyně;RP Střední Čechy;AOPK ČR - RP Střední Čechy;9544878;36107644;2015-01-31;Veselý Jaroslav;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;31.01.2015;31.01.2015;5062695;124;CZ0214017: Karlštejn - Koda;100;0;5062695;100;6050b;31;1;Karlštejn - Koda;0;jedinci;NA;ano
2015;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Gotická štola;Gotická štola;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;9544880;36107650;2015-01-31;Tomáš Petr;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;31.01.2015;31.01.2015;5063961;729;CZ0714133: Libavá;100;0;5063961;100;6471b;31;1;Libavá;0;jedinci;NA;NA
2015;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Gotická štola;Gotická štola;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;9544880;36107650;2015-01-31;Tomáš Petr;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;31.01.2015;31.01.2015;5063961;729;CZ0714133: Libavá;100;0;5063961;100;6471b;31;1;Libavá;0;jedinci;NA;ano
2015;CZ0214017;Karlštejn - Koda;Rhinolophus hipposideros;Letouni;Propast Čeřinka;Propast Čeřinka;RP Střední Čechy;AOPK ČR - RP Střední Čechy;9544884;36107663;2015-01-31;Veselý Jaroslav;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;31.01.2015;31.01.2015;5068730;NA;CZ0214017: Karlštejn - Koda;100;0;5068730;100;6050b;31;1;Karlštejn - Koda;0;jedinci;NA;NA
2015;CZ0214017;Karlštejn - Koda;Rhinolophus hipposideros;Letouni;Propast Čeřinka;Propast Čeřinka;RP Střední Čechy;AOPK ČR - RP Střední Čechy;9544884;36107663;2015-01-31;Veselý Jaroslav;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;31.01.2015;31.01.2015;5068730;NA;CZ0214017: Karlštejn - Koda;100;0;5068730;100;6050b;31;1;Karlštejn - Koda;0;jedinci;NA;ano
